,#,Title,Acceptance,Difficulty,Frequency
80,137,Single Number II,55.4%,Medium,1.18079
81,139,Word Break,43.3%,Medium,0.708049
82,140,Word Break II,39.2%,Hard,2.12161
83,141,Linked List Cycle,44.3%,Easy,0.129991
84,146,LRU Cache,38.3%,Medium,1.23567
85,149,Max Points on a Line,19.2%,Hard,5.04648
86,150,Evaluate Reverse Polish Notation,40.7%,Medium,4.07039
87,152,Maximum Product Subarray,33.6%,Medium,1.75888
88,157,Read N Characters Given Read4,39.4%,Easy,1.53504
89,158,Read N Characters Given read4 II - Call Multiple Times,39.6%,Hard,7.12062
90,160,Intersection of Two Linked Lists,47.5%,Easy,0.254256
91,162,Find Peak Element,45.0%,Medium,0.504974
92,167,Two Sum II - Input Array Is Sorted,57.3%,Easy,0.291042
93,169,Majority Element,61.4%,Easy,0.19876
94,173,Binary Search Tree Iterator,63.3%,Medium,1.02039
95,174,Dungeon Game,35.6%,Hard,1.07704
96,176,Second Highest Salary,34.7%,Medium,0.394679
97,179,Largest Number,32.0%,Medium,0.920181
98,181,Employees Earning More Than Their Managers,64.2%,Easy,0.472928
99,198,House Robber,45.0%,Medium,2.17244
100,200,Number of Islands,52.0%,Medium,10.6159
101,205,Isomorphic Strings,41.6%,Easy,1.17319
102,206,Reverse Linked List,68.3%,Easy,0.087229
103,207,Course Schedule,44.7%,Medium,1.93912
104,208,Implement Trie (Prefix Tree),55.8%,Medium,1.0725
105,209,Minimum Size Subarray Sum,41.6%,Medium,0.391474
106,210,Course Schedule II,44.9%,Medium,5.438
107,212,Word Search II,38.4%,Hard,1.2448
108,215,Kth Largest Element in an Array,61.4%,Medium,0.679044
109,217,Contains Duplicate,59.0%,Easy,0.674066
110,218,The Skyline Problem,37.8%,Hard,1.68961
111,220,Contains Duplicate III,21.5%,Medium,2.91323
112,221,Maximal Square,41.3%,Medium,3.42076
113,222,Count Complete Tree Nodes,53.3%,Medium,0.761442
114,224,Basic Calculator,39.5%,Hard,0.8197
115,226,Invert Binary Tree,69.8%,Easy,0.611994
116,227,Basic Calculator II,40.0%,Medium,1.52021
117,228,Summary Ranges,44.1%,Easy,2.72077
118,233,Number of Digit One,32.6%,Hard,9.04814
119,234,Palindrome Linked List,44.6%,Easy,0.225423
120,235,Lowest Common Ancestor of a Binary Search Tree,54.9%,Easy,0.303193
121,236,Lowest Common Ancestor of a Binary Tree,52.7%,Medium,1.69202
122,238,Product of Array Except Self,62.7%,Medium,0.158276
123,239,Sliding Window Maximum,45.7%,Hard,3.40459
124,242,Valid Anagram,60.2%,Easy,0.347682
125,246,Strobogrammatic Number,47.2%,Easy,4.25134
126,249,Group Shifted Strings,60.8%,Medium,0.813273
127,250,Count Univalue Subtrees,54.2%,Medium,2.09627
128,253,Meeting Rooms II,48.4%,Medium,4.48108
129,259,3Sum Smaller,49.9%,Medium,1.7913
130,261,Graph Valid Tree,44.7%,Medium,4.4442
131,268,Missing Number,57.6%,Easy,0.214517
132,269,Alien Dictionary,34.3%,Hard,15.2483
133,271,Encode and Decode Strings,35.4%,Medium,2.53765
134,278,First Bad Version,39.9%,Easy,0.224707
135,279,Perfect Squares,51.1%,Medium,0.172576
136,280,Wiggle Sort,65.5%,Medium,3.50053
137,282,Expression Add Operators,38.7%,Hard,3.15297
138,283,Move Zeroes,59.6%,Easy,0.10881
139,284,Peeking Iterator,52.4%,Medium,15.5116
140,287,Find the Duplicate Number,58.3%,Medium,1.5107
141,289,Game of Life,61.2%,Medium,1.08497
142,295,Find Median from Data Stream,49.5%,Hard,5.30757
143,297,Serialize and Deserialize Binary Tree,52.1%,Hard,0.873035
144,299,Bulls and Cows,46.1%,Medium,20.4822
145,300,Longest Increasing Subsequence,47.3%,Medium,8.77114
146,301,Remove Invalid Parentheses,45.9%,Hard,1.55881
147,305,Number of Islands II,39.3%,Hard,14.6712
148,307,Range Sum Query - Mutable,38.2%,Medium,1.52546
149,308,Range Sum Query 2D - Mutable,39.9%,Hard,7.3501
150,315,Count of Smaller Numbers After Self,42.0%,Hard,6.06488
151,316,Remove Duplicate Letters,40.6%,Medium,2.27072
152,317,Shortest Distance from All Buildings,43.7%,Hard,1.18405
153,322,Coin Change,39.0%,Medium,0.395312
154,324,Wiggle Sort II,31.5%,Medium,2.05969
155,329,Longest Increasing Path in a Matrix,48.3%,Hard,9.11092
156,332,Reconstruct Itinerary,39.4%,Hard,1.50372
157,334,Increasing Triplet Subsequence,41.1%,Medium,1.6046
158,336,Palindrome Pairs,36.2%,Hard,2.50057
159,337,House Robber III,52.4%,Medium,0.849608
160,338,Counting Bits,71.9%,Easy,1.78128
161,340,Longest Substring with At Most K Distinct Characters,46.7%,Medium,0.751661
162,345,Reverse Vowels of a String,46.2%,Easy,2.09756
163,348,Design Tic-Tac-Toe,56.7%,Medium,1.29223
164,349,Intersection of Two Arrays,67.4%,Easy,2.31902
165,350,Intersection of Two Arrays II,53.8%,Easy,0.738127
166,354,Russian Doll Envelopes,39.2%,Hard,10.6788
167,359,Logger Rate Limiter,74.0%,Easy,86.0299
168,362,Design Hit Counter,66.5%,Medium,6.3507
169,363,Max Sum of Rectangle No Larger Than K,40.1%,Hard,6.3068
170,366,Find Leaves of Binary Tree,75.0%,Medium,48.8692
171,368,Largest Divisible Subset,39.1%,Medium,5.81934
172,374,Guess Number Higher or Lower,47.5%,Easy,0.325481
173,375,Guess Number Higher or Lower II,44.4%,Medium,15.0627
174,380,Insert Delete GetRandom O(1),50.7%,Medium,1.5157
175,384,Shuffle an Array,55.9%,Medium,29.5153
176,387,First Unique Character in a String,55.6%,Easy,1.61173
177,388,Longest Absolute File Path,44.7%,Medium,16.7328
178,392,Is Subsequence,50.0%,Easy,0.511514
179,394,Decode String,54.6%,Medium,19.3443
180,400,Nth Digit,33.0%,Medium,4.59579
181,403,Frog Jump,42.4%,Hard,8.20518
182,406,Queue Reconstruction by Height,69.5%,Medium,5.36516
183,407,Trapping Rain Water II,45.9%,Hard,20.3096
184,410,Split Array Largest Sum,48.6%,Hard,34.8957
185,412,Fizz Buzz,65.3%,Easy,0.969161
186,415,Add Strings,50.8%,Easy,0.323845
187,416,Partition Equal Subset Sum,45.7%,Medium,1.11606
188,417,Pacific Atlantic Water Flow,46.5%,Medium,10.2697
189,418,Sentence Screen Fitting,34.8%,Medium,43.9535
190,432,All O`one Data Structure,34.6%,Hard,3.07861
191,433,Minimum Genetic Mutation,44.9%,Medium,4.56514
192,437,Path Sum III,49.6%,Medium,0.220146
193,438,Find All Anagrams in a String,46.5%,Medium,0.409799
194,447,Number of Boomerangs,53.1%,Medium,7.44609
195,451,Sort Characters By Frequency,66.8%,Medium,0.161747
196,459,Repeated Substring Pattern,43.4%,Easy,1.31759
197,460,LFU Cache,38.3%,Hard,3.28057
198,465,Optimal Account Balancing,48.6%,Hard,25.2473
199,471,Encode String with Shortest Length,50.6%,Hard,14.2958
200,493,Reverse Pairs,28.8%,Hard,7.33434
201,498,Diagonal Traverse,53.3%,Medium,2.0269
202,501,Find Mode in Binary Search Tree,45.8%,Easy,3.35489
203,504,Base 7,47.0%,Easy,6.26446
204,505,The Maze II,50.4%,Medium,3.96256
205,532,K-diff Pairs in an Array,36.9%,Medium,1.28206
206,542,01 Matrix,43.1%,Medium,10.4007
207,543,Diameter of Binary Tree,52.3%,Easy,0.471267
208,549,Binary Tree Longest Consecutive Sequence II,48.3%,Medium,5.93486
209,551,Student Attendance Record I,47.0%,Easy,1.59811
210,552,Student Attendance Record II,39.5%,Hard,24.3251
211,557,Reverse Words in a String III,75.5%,Easy,0.239374
212,560,Subarray Sum Equals K,43.7%,Medium,1.54528
213,562,Longest Line of Consecutive One in Matrix,48.2%,Medium,17.9561
214,582,Kill Process,65.2%,Medium,3.53305
215,588,Design In-Memory File System,47.4%,Hard,14.1255
216,593,Valid Square,43.6%,Medium,25.971
217,616,Add Bold Tag in String,46.3%,Medium,4.84522
218,621,Task Scheduler,53.7%,Medium,4.78096
219,631,Design Excel Sum Formula,37.0%,Hard,29.1029
220,632,Smallest Range Covering Elements from K Lists,56.7%,Hard,13.6393
221,636,Exclusive Time of Functions,57.9%,Medium,0.806756
222,642,Design Search Autocomplete System,47.6%,Hard,2.19719
223,647,Palindromic Substrings,63.7%,Medium,0.525089
224,652,Find Duplicate Subtrees,54.7%,Medium,18.0591
225,658,Find K Closest Elements,43.7%,Medium,0.685297
226,659,Split Array into Consecutive Subsequences,45.0%,Medium,15.9486
227,662,Maximum Width of Binary Tree,39.6%,Medium,2.84858
228,673,Number of Longest Increasing Subsequence,39.7%,Medium,1.39378
229,680,Valid Palindrome II,37.9%,Easy,0.586631
230,690,Employee Importance,61.7%,Easy,32.4795
231,692,Top K Frequent Words,53.9%,Medium,1.45541
232,695,Max Area of Island,68.0%,Medium,16.4136
233,715,Range Module,42.5%,Hard,10.4633
234,720,Longest Word in Dictionary,50.3%,Medium,5.01239
235,721,Accounts Merge,54.2%,Medium,7.27545
236,724,Find Pivot Index,49.2%,Easy,0.5754
237,727,Minimum Window Subsequence,42.8%,Hard,33.8743
238,729,My Calendar I,54.7%,Medium,4.08881
239,731,My Calendar II,52.4%,Medium,7.11568
240,732,My Calendar III,65.3%,Hard,4.97675
241,733,Flood Fill,56.9%,Easy,1.23422
242,735,Asteroid Collision,44.1%,Medium,73.835
243,739,Daily Temperatures,66.1%,Medium,0.54386
244,741,Cherry Pickup,35.9%,Hard,2.69129
245,745,Prefix and Suffix Search,35.6%,Hard,30.3708
246,752,Open the Lock,55.0%,Medium,14.8412
247,759,Employee Free Time,70.2%,Hard,3.01709
248,767,Reorganize String,51.2%,Medium,1.88732
249,772,Basic Calculator III,46.2%,Hard,5.55884
250,773,Sliding Puzzle,62.5%,Hard,2.88405
251,776,Split BST,57.8%,Medium,7.41381
252,777,Swap Adjacent in LR String,35.8%,Medium,5.67877
253,778,Swim in Rising Water,58.1%,Hard,2.19861
254,787,Cheapest Flights Within K Stops,36.8%,Medium,5.35862
255,788,Rotated Digits,57.4%,Medium,6.92367
256,792,Number of Matching Subsequences,49.7%,Medium,51.2066
257,797,All Paths From Source to Target,79.6%,Medium,0.498914
258,799,Champagne Tower,44.6%,Medium,8.00359
259,801,Minimum Swaps To Make Sequences Increasing,39.1%,Hard,9.66168
260,803,Bricks Falling When Hit,33.1%,Hard,23.7653
261,809,Expressive Words,46.2%,Medium,6.21515
262,814,Binary Tree Pruning,71.1%,Medium,1.71932
263,815,Bus Routes,44.6%,Hard,1.59811
264,708,Insert into a Sorted Circular Linked List,33.4%,Medium,4.34352
265,833,Find And Replace in String,52.9%,Medium,47.2983
266,834,Sum of Distances in Tree,52.3%,Hard,18.4749
267,835,Image Overlap,61.3%,Medium,12.3791
268,489,Robot Room Cleaner,74.6%,Hard,23.1326
269,836,Rectangle Overlap,42.9%,Easy,1.92856
270,837,New 21 Game,35.9%,Medium,14.5703
271,841,Keys and Rooms,67.7%,Medium,0.997692
272,843,Guess the Word,44.3%,Hard,100
273,844,Backspace String Compare,47.4%,Easy,1.04561
274,846,Hand of Straights,55.9%,Medium,8.46116
275,847,Shortest Path Visiting All Nodes,55.5%,Hard,15.102
276,849,Maximize Distance to Closest Person,44.9%,Medium,7.01117
277,850,Rectangle Area II,52.7%,Hard,20.5272
278,852,Peak Index in a Mountain Array,71.4%,Easy,1.35623
279,853,Car Fleet,46.8%,Medium,27.7845
280,857,Minimum Cost to Hire K Workers,51.3%,Hard,9.88514
281,871,Minimum Number of Refueling Stops,35.2%,Hard,18.5882
282,872,Leaf-Similar Trees,64.7%,Easy,1.63944
283,875,Koko Eating Bananas,54.2%,Medium,19.2728
284,877,Stone Game,68.6%,Medium,3.79463
285,528,Random Pick with Weight,45.6%,Medium,7.94895
286,884,Uncommon Words from Two Sentences,64.9%,Easy,2.47705
287,889,Construct Binary Tree from Preorder and Postorder Traversal,69.0%,Medium,7.0505
288,894,All Possible Full Binary Trees,78.8%,Medium,7.52802
289,900,RLE Iterator,57.6%,Medium,24.6041
290,907,Sum of Subarray Minimums,33.0%,Medium,1.54126
291,909,Snakes and Ladders,39.6%,Medium,2.21139
292,919,Complete Binary Tree Inserter,62.2%,Medium,17.4856
293,934,Shortest Bridge,51.7%,Medium,1.66415
294,939,Minimum Area Rectangle,52.9%,Medium,7.06182
295,940,Distinct Subsequences II,43.2%,Hard,23.7034
296,946,Validate Stack Sequences,64.9%,Medium,1.9199
297,947,Most Stones Removed with Same Row or Column,56.2%,Medium,2.08478
298,951,Flip Equivalent Binary Trees,66.4%,Medium,23.81
299,954,Array of Doubled Pairs,37.1%,Medium,32.634
300,965,Univalued Binary Tree,68.5%,Easy,1.58699
301,973,K Closest Points to Origin,65.7%,Medium,0.988544
302,975,Odd Even Jump,40.1%,Hard,2.56619
303,977,Squares of a Sorted Array,71.5%,Easy,0.431441
304,981,Time Based Key-Value Store,53.4%,Medium,32.9877
305,983,Minimum Cost For Tickets,63.4%,Medium,1.17754
306,986,Interval List Intersections,69.7%,Medium,0.512817
307,990,Satisfiability of Equality Equations,48.8%,Medium,19.4621
308,996,Number of Squareful Arrays,49.0%,Hard,9.41344
309,1007,Minimum Domino Rotations For Equal Row,50.8%,Medium,2.02437
310,1055,Shortest Way to Form String,57.8%,Medium,14.0604
311,1011,Capacity To Ship Packages Within D Days,61.7%,Medium,2.01576
312,1088,Confusing Number II,46.4%,Hard,13.9836
313,1024,Video Stitching,49.7%,Medium,8.59344
314,1101,The Earliest Moment When Everyone Become Friends,64.3%,Medium,2.64349
315,1032,Stream of Characters,48.9%,Hard,3.82099
316,1136,Parallel Courses,60.2%,Medium,10.1997
317,1162,As Far from Land as Possible,47.0%,Medium,2.76969
318,1041,Robot Bounded In Circle,54.5%,Medium,0.604246
319,1153,String Transforms Into Another String,35.4%,Hard,4.49321
320,1166,Design File System,59.5%,Medium,13.7093
321,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,0.476682
322,1048,Longest String Chain,57.0%,Medium,66.8499
323,1049,Last Stone Weight II,49.3%,Medium,2.74746
324,1197,Minimum Knight Moves,39.1%,Medium,3.00415
325,1074,Number of Submatrices That Sum to Target,65.9%,Hard,6.20388
326,1091,Shortest Path in Binary Matrix,41.3%,Medium,4.0056
327,1094,Car Pooling,59.5%,Medium,12.9037
328,1231,Divide Chocolate,54.5%,Hard,5.92458
329,1114,Print in Order,68.0%,Easy,2.48604
330,1110,Delete Nodes And Return Forest,68.8%,Medium,36.0626
331,1287,Element Appearing More Than 25% In Sorted Array,59.8%,Easy,3.61898
332,1138,Alphabet Board Path,52.0%,Medium,14.6799
333,1146,Snapshot Array,37.1%,Medium,47.0258
334,1143,Longest Common Subsequence,58.8%,Medium,1.30239
335,1706,Where Will the Ball Fall,65.6%,Medium,15.9404
336,1514,Path with Maximum Probability,44.2%,Medium,5.90867
337,1218,Longest Arithmetic Subsequence of Given Difference,48.7%,Medium,20.4723
338,1233,Remove Sub-Folders from the Filesystem,64.4%,Medium,4.82246
339,1235,Maximum Profit in Job Scheduling,50.2%,Hard,1.76776
340,1227,Airplane Seat Assignment Probability,63.2%,Medium,4.96953
341,1691,Maximum Height by Stacking Cuboids,52.4%,Hard,15.4766
342,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.295651
343,1254,Number of Closed Islands,62.7%,Medium,24.6187
344,1255,Maximum Score Words Formed by Letters,71.3%,Hard,7.33434
345,1277,Count Square Submatrices with All Ones,73.8%,Medium,58.1851
346,1270,All People Report to the Given Manager,88.2%,Medium,3.71724
347,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,93.0149
348,1296,Divide Array in Sets of K Consecutive Numbers,56.0%,Medium,9.54186
349,1344,Angle Between Hands of a Clock,62.2%,Medium,1.11574
350,1345,Jump Game IV,42.1%,Hard,9.41344
351,1325,Delete Leaves With a Given Value,74.6%,Medium,2.55279
352,1326,Minimum Number of Taps to Open to Water a Garden,48.0%,Hard,1.71501
353,1335,Minimum Difficulty of a Job Schedule,56.8%,Hard,7.98698
354,1352,Product of the Last K Numbers,46.7%,Medium,3.22967
355,1368,Minimum Cost to Make at Least One Valid Path in a Grid,59.6%,Hard,22.4127
356,1376,Time Needed to Inform All Employees,57.9%,Medium,14.9422
357,1377,Frog Position After T Seconds,36.0%,Hard,7.31865
358,1406,Stone Game III,60.1%,Hard,17.9535
359,1411,Number of Ways to Paint N × 3 Grid,61.8%,Hard,13.3289
360,1423,Maximum Points You Can Obtain from Cards,49.4%,Medium,26.8646
361,1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,45.3%,Medium,8.81303
362,1444,Number of Ways of Cutting a Pizza,54.9%,Hard,15.1187
363,1478,Allocate Mailboxes,55.2%,Hard,6.7285
364,1472,Design Browser History,73.7%,Medium,1.53711
365,1509,Minimum Difference Between Largest and Smallest Value in Three Moves,56.3%,Medium,80.82
366,1499,Max Value of Equation,46.6%,Hard,28.9344
367,1524,Number of Sub-arrays With Odd Sum,42.7%,Medium,4.77536
368,1525,Number of Good Ways to Split a String,70.6%,Medium,48.6474
369,1526,Minimum Number of Increments on Subarrays to Form a Target Array,67.1%,Hard,6.25936
370,1539,Kth Missing Positive Number,54.9%,Easy,0.878612
371,1557,Minimum Number of Vertices to Reach All Nodes,77.0%,Medium,1.934
372,1552,Magnetic Force Between Two Balls,52.4%,Medium,5.14898
373,1553,Minimum Number of Days to Eat N Oranges,32.0%,Hard,6.82242
374,1548,The Most Similar Path in a Graph,56.8%,Hard,27.5947
375,1603,Design Parking System,86.9%,Easy,1.14523
376,1592,Rearrange Spaces Between Words,44.0%,Easy,7.76145
377,1610,Maximum Number of Visible Points,34.6%,Hard,55.3358
378,1631,Path With Minimum Effort,50.9%,Medium,2.20569
379,1641,Count Sorted Vowel Strings,74.9%,Medium,4.4919
380,1642,Furthest Building You Can Reach,43.8%,Medium,10.2678
381,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,0.579197
382,1680,Concatenation of Consecutive Binary Numbers,52.4%,Medium,15.7949
383,1765,Map of Highest Peak,58.2%,Medium,6.2492
384,1776,Car Fleet II,51.4%,Hard,39.5023
385,1793,Maximum Score of a Good Subarray,50.0%,Hard,6.75507
386,1825,Finding MK Average,31.3%,Hard,11.8634
387,1834,Single-Threaded CPU,38.0%,Medium,25.5919
388,1859,Sorting the Sentence,83.6%,Easy,1.28592
389,1877,Minimize Maximum Pair Sum in Array,80.0%,Medium,21.3401
390,1866,Number of Ways to Rearrange Sticks With K Sticks Visible,55.1%,Hard,12.3344
391,1870,Minimum Speed to Arrive on Time,34.2%,Medium,12.8606
392,1882,Process Tasks Using Servers,34.7%,Medium,18.7265
393,1910,Remove All Occurrences of a Substring,70.4%,Medium,3.66157
394,1884,Egg Drop With 2 Eggs and N Floors,70.0%,Medium,3.07861
395,1928,Minimum Cost to Reach Destination in Time,35.6%,Hard,6.9471
396,1929,Concatenation of Array,92.1%,Easy,0.344129
397,1937,Maximum Number of Points with Cost,31.3%,Medium,65.1701
398,1987,Number of Unique Good Subsequences,50.8%,Hard,21.8166
399,2007,Find Original Array From Doubled Array,32.8%,Medium,51.6029
400,2034,Stock Price Fluctuation,36.3%,Medium,0.488379
