,#,Title,Acceptance,Difficulty,Frequency
99,105,Construct Binary Tree from Preorder and Inorder Traversal,55.4%,Medium,6.9062
100,106,Construct Binary Tree from Inorder and Postorder Traversal,52.6%,Medium,3.2621
101,107,Binary Tree Level Order Traversal II,57.2%,Medium,3.31526
102,108,Convert Sorted Array to Binary Search Tree,64.1%,Easy,16.1417
103,111,Minimum Depth of Binary Tree,41.3%,Easy,1.38524
104,112,Path Sum,44.1%,Easy,3.48919
105,113,Path Sum II,52.3%,Medium,3.1974
106,114,Flatten Binary Tree to Linked List,55.7%,Medium,4.47408
107,115,Distinct Subsequences,41.6%,Hard,6.26328
108,116,Populating Next Right Pointers in Each Node,53.1%,Medium,2.76889
109,118,Pascal's Triangle,60.4%,Easy,7.55897
110,120,Triangle,48.7%,Medium,9.12713
111,121,Best Time to Buy and Sell Stock,52.9%,Easy,40.127
112,122,Best Time to Buy and Sell Stock II,60.4%,Medium,6.80985
113,123,Best Time to Buy and Sell Stock III,42.2%,Hard,1.29898
114,124,Binary Tree Maximum Path Sum,36.8%,Hard,7.76873
115,125,Valid Palindrome,39.9%,Easy,23.2275
116,126,Word Ladder II,25.8%,Hard,6.22978
117,127,Word Ladder,33.7%,Hard,28.5549
118,128,Longest Consecutive Sequence,48.0%,Medium,7.33981
119,130,Surrounded Regions,31.7%,Medium,1.6418
120,131,Palindrome Partitioning,55.8%,Medium,4.95437
121,133,Clone Graph,43.4%,Medium,11.4115
122,134,Gas Station,43.2%,Medium,7.01184
123,135,Candy,36.0%,Hard,5.70463
124,136,Single Number,67.8%,Easy,9.6201
125,137,Single Number II,55.4%,Medium,3.20188
126,138,Copy List with Random Pointer,44.5%,Medium,13.0823
127,139,Word Break,43.3%,Medium,28.506
128,140,Word Break II,39.2%,Hard,36.8373
129,141,Linked List Cycle,44.3%,Easy,10.6641
130,142,Linked List Cycle II,41.9%,Medium,5.1623
131,143,Reorder List,44.0%,Medium,4.24124
132,144,Binary Tree Preorder Traversal,60.3%,Easy,0.205234
133,145,Binary Tree Postorder Traversal,61.2%,Easy,0.44049
134,146,LRU Cache,38.3%,Medium,91.8901
135,147,Insertion Sort List,46.2%,Medium,16.5758
136,148,Sort List,49.0%,Medium,6.51292
137,149,Max Points on a Line,19.2%,Hard,57.1171
138,150,Evaluate Reverse Polish Notation,40.7%,Medium,2.6069
139,151,Reverse Words in a String,26.8%,Medium,10.8357
140,152,Maximum Product Subarray,33.6%,Medium,6.5883
141,153,Find Minimum in Rotated Sorted Array,47.4%,Medium,3.96948
142,155,Min Stack,48.8%,Easy,9.80961
143,158,Read N Characters Given read4 II - Call Multiple Times,39.6%,Hard,6.85733
144,160,Intersection of Two Linked Lists,47.5%,Easy,10.0159
145,161,One Edit Distance,33.6%,Medium,8.411
146,162,Find Peak Element,45.0%,Medium,4.05204
147,164,Maximum Gap,40.5%,Hard,14.4299
148,165,Compare Version Numbers,31.9%,Medium,13.5166
149,166,Fraction to Recurring Decimal,23.0%,Medium,5.34084
150,167,Two Sum II - Input Array Is Sorted,57.3%,Easy,4.92506
151,168,Excel Sheet Column Title,33.0%,Easy,19.7844
152,169,Majority Element,61.4%,Easy,10.3102
153,171,Excel Sheet Column Number,58.4%,Easy,13.3016
154,173,Binary Search Tree Iterator,63.3%,Medium,8.9241
155,175,Combine Two Tables,67.8%,Easy,16.7799
156,176,Second Highest Salary,34.7%,Medium,12.2293
157,177,Nth Highest Salary,35.1%,Medium,16.6705
158,178,Rank Scores,54.8%,Medium,6.48516
159,179,Largest Number,32.0%,Medium,16.3454
160,181,Employees Earning More Than Their Managers,64.2%,Easy,1.87149
161,184,Department Highest Salary,44.0%,Medium,5.4367
162,187,Repeated DNA Sequences,43.0%,Medium,6.91378
163,188,Best Time to Buy and Sell Stock IV,31.8%,Hard,2.84619
164,189,Rotate Array,37.2%,Medium,1.05389
165,190,Reverse Bits,45.7%,Easy,21.197
166,191,Number of 1 Bits,57.0%,Easy,17.7219
167,192,Word Frequency,25.5%,Medium,39.9791
168,193,Valid Phone Numbers,25.6%,Easy,7.40849
169,198,House Robber,45.0%,Medium,6.83198
170,199,Binary Tree Right Side View,58.2%,Medium,5.58717
171,200,Number of Islands,52.0%,Medium,66.1697
172,202,Happy Number,52.2%,Easy,51.7124
173,203,Remove Linked List Elements,41.3%,Easy,2.87386
174,204,Count Primes,32.8%,Medium,46.4338
175,205,Isomorphic Strings,41.6%,Easy,2.06655
176,206,Reverse Linked List,68.3%,Easy,45.9199
177,207,Course Schedule,44.7%,Medium,6.49385
178,208,Implement Trie (Prefix Tree),55.8%,Medium,3.62548
179,210,Course Schedule II,44.9%,Medium,8.08748
180,211,Design Add and Search Words Data Structure,42.5%,Medium,10.9067
181,212,Word Search II,38.4%,Hard,21.7281
182,213,House Robber II,38.8%,Medium,0.767951
183,214,Shortest Palindrome,31.3%,Hard,15.3251
184,215,Kth Largest Element in an Array,61.4%,Medium,14.2373
185,217,Contains Duplicate,59.0%,Easy,1.85498
186,218,The Skyline Problem,37.8%,Hard,52.0486
187,219,Contains Duplicate II,40.1%,Easy,4.10202
188,220,Contains Duplicate III,21.5%,Medium,8.46465
189,221,Maximal Square,41.3%,Medium,10.6678
190,223,Rectangle Area,39.4%,Medium,18.1357
191,224,Basic Calculator,39.5%,Hard,5.50739
192,226,Invert Binary Tree,69.8%,Easy,3.06478
193,227,Basic Calculator II,40.0%,Medium,21.6772
194,229,Majority Element II,40.7%,Medium,9.19511
195,230,Kth Smallest Element in a BST,65.1%,Medium,5.72234
196,231,Power of Two,44.0%,Easy,7.90572
197,232,Implement Queue using Stacks,55.3%,Easy,13.6851
198,234,Palindrome Linked List,44.6%,Easy,9.81527
199,236,Lowest Common Ancestor of a Binary Tree,52.7%,Medium,15.5709
200,237,Delete Node in a Linked List,70.0%,Easy,10.9581
201,238,Product of Array Except Self,62.7%,Medium,50.7622
202,239,Sliding Window Maximum,45.7%,Hard,11.9722
203,240,Search a 2D Matrix II,46.9%,Medium,10.8255
204,242,Valid Anagram,60.2%,Easy,19.3298
205,251,Flatten 2D Vector,47.2%,Medium,22.1207
206,253,Meeting Rooms II,48.4%,Medium,13.1174
207,256,Paint House,56.7%,Medium,1.40179
208,257,Binary Tree Paths,56.6%,Easy,3.27189
209,258,Add Digits,59.8%,Easy,5.94796
210,260,Single Number III,65.9%,Medium,8.38844
211,263,Ugly Number,41.8%,Easy,1.04305
212,266,Palindrome Permutation,64.1%,Easy,1.50941
213,268,Missing Number,57.6%,Easy,14.4836
214,269,Alien Dictionary,34.3%,Hard,25.561
215,271,Encode and Decode Strings,35.4%,Medium,4.3711
216,273,Integer to English Words,29.0%,Hard,37.5317
217,274,H-Index,37.0%,Medium,3.61952
218,277,Find the Celebrity,45.4%,Medium,22.3461
219,278,First Bad Version,39.9%,Easy,1.5845
220,279,Perfect Squares,51.1%,Medium,6.43543
221,281,Zigzag Iterator,60.5%,Medium,24.3215
222,283,Move Zeroes,59.6%,Easy,13.2722
223,284,Peeking Iterator,52.4%,Medium,87.7431
224,286,Walls and Gates,57.8%,Medium,2.05261
225,287,Find the Duplicate Number,58.3%,Medium,9.64091
226,289,Game of Life,61.2%,Medium,2.95019
227,290,Word Pattern,39.1%,Easy,0.313317
228,295,Find Median from Data Stream,49.5%,Hard,58.0977
229,297,Serialize and Deserialize Binary Tree,52.1%,Hard,19.4012
230,300,Longest Increasing Subsequence,47.3%,Medium,19.3482
231,301,Remove Invalid Parentheses,45.9%,Hard,5.88693
232,304,Range Sum Query 2D - Immutable,45.4%,Medium,2.38847
233,305,Number of Islands II,39.3%,Hard,4.69504
234,309,Best Time to Buy and Sell Stock with Cooldown,50.7%,Medium,0.881563
235,311,Sparse Matrix Multiplication,65.0%,Medium,74.4636
236,313,Super Ugly Number,46.7%,Medium,2.75867
237,314,Binary Tree Vertical Order Traversal,49.1%,Medium,1.02835
238,315,Count of Smaller Numbers After Self,42.0%,Hard,29.8795
239,316,Remove Duplicate Letters,40.6%,Medium,13.7595
240,319,Bulb Switcher,46.4%,Medium,5.2756
241,321,Create Maximum Number,27.9%,Hard,18.8931
242,322,Coin Change,39.0%,Medium,26.5754
243,323,Number of Connected Components in an Undirected Graph,59.8%,Medium,0.674081
244,324,Wiggle Sort II,31.5%,Medium,2.05185
245,328,Odd Even Linked List,58.3%,Medium,2.75374
246,329,Longest Increasing Path in a Matrix,48.3%,Hard,33.2793
247,332,Reconstruct Itinerary,39.4%,Hard,11.0486
248,336,Palindrome Pairs,36.2%,Hard,18.0831
249,338,Counting Bits,71.9%,Easy,5.67595
250,341,Flatten Nested List Iterator,57.5%,Medium,75.3023
251,343,Integer Break,52.6%,Medium,5.23159
252,344,Reverse String,72.5%,Easy,18.4259
253,345,Reverse Vowels of a String,46.2%,Easy,4.87254
254,346,Moving Average from Data Stream,74.9%,Easy,8.7645
255,347,Top K Frequent Elements,63.7%,Medium,12.5479
256,348,Design Tic-Tac-Toe,56.7%,Medium,48.9464
257,349,Intersection of Two Arrays,67.4%,Easy,14.0081
258,350,Intersection of Two Arrays II,53.8%,Easy,5.58979
259,351,Android Unlock Patterns,50.4%,Medium,36.7031
260,353,Design Snake Game,37.3%,Medium,19.062
261,354,Russian Doll Envelopes,39.2%,Hard,4.79829
262,355,Design Twitter,33.4%,Medium,3.57024
263,359,Logger Rate Limiter,74.0%,Easy,12.5025
264,362,Design Hit Counter,66.5%,Medium,38.7307
265,363,Max Sum of Rectangle No Larger Than K,40.1%,Hard,2.83381
266,366,Find Leaves of Binary Tree,75.0%,Medium,0.363869
267,368,Largest Divisible Subset,39.1%,Medium,9.53629
268,371,Sum of Two Integers,50.7%,Medium,3.75773
269,373,Find K Pairs with Smallest Sums,38.9%,Medium,3.35977
270,374,Guess Number Higher or Lower,47.5%,Easy,0.581681
271,376,Wiggle Subsequence,43.6%,Medium,4.00733
272,377,Combination Sum IV,48.0%,Medium,4.23351
273,378,Kth Smallest Element in a Sorted Matrix,58.5%,Medium,6.38522
274,380,Insert Delete GetRandom O(1),50.7%,Medium,11.1257
275,381,Insert Delete GetRandom O(1) - Duplicates allowed,35.2%,Hard,6.3235
276,383,Ransom Note,54.6%,Easy,1.68942
277,384,Shuffle an Array,55.9%,Medium,21.7058
278,387,First Unique Character in a String,55.6%,Easy,20.9202
279,388,Longest Absolute File Path,44.7%,Medium,12.4938
280,391,Perfect Rectangle,31.7%,Hard,58.2261
281,393,UTF-8 Validation,38.9%,Medium,40.6978
282,394,Decode String,54.6%,Medium,30.7968
283,395,Longest Substring with At Least K Repeating Characters,44.2%,Medium,16.8455
284,396,Rotate Function,38.2%,Medium,2.62123
285,399,Evaluate Division,55.9%,Medium,2.71817
286,401,Binary Watch,49.6%,Easy,16.4161
287,403,Frog Jump,42.4%,Hard,95.8531
288,404,Sum of Left Leaves,53.2%,Easy,3.33926
289,406,Queue Reconstruction by Height,69.5%,Medium,4.18649
290,410,Split Array Largest Sum,48.6%,Hard,4.55856
291,412,Fizz Buzz,65.3%,Easy,29.2354
292,415,Add Strings,50.8%,Easy,8.35359
293,416,Partition Equal Subset Sum,45.7%,Medium,6.24967
294,417,Pacific Atlantic Water Flow,46.5%,Medium,8.89312
295,419,Battleships in a Board,72.5%,Medium,28.2736
296,420,Strong Password Checker,13.9%,Hard,14.6294
297,424,Longest Repeating Character Replacement,49.8%,Medium,6.91199
298,435,Non-overlapping Intervals,46.4%,Medium,3.70793
299,437,Path Sum III,49.6%,Medium,1.55293
300,438,Find All Anagrams in a String,46.5%,Medium,2.19706
301,441,Arranging Coins,43.3%,Easy,2.41155
302,442,Find All Duplicates in an Array,71.4%,Medium,1.22883
303,443,String Compression,46.2%,Medium,35.1004
304,445,Add Two Numbers II,57.7%,Medium,15.4194
305,448,Find All Numbers Disappeared in an Array,57.3%,Easy,7.97333
306,449,Serialize and Deserialize BST,55.4%,Medium,4.2673
307,451,Sort Characters By Frequency,66.8%,Medium,0.451994
308,452,Minimum Number of Arrows to Burst Balloons,50.7%,Medium,0.802357
309,453,Minimum Moves to Equal Array Elements,52.7%,Medium,10.583
310,454,4Sum II,55.6%,Medium,4.56182
311,455,Assign Cookies,50.6%,Easy,1.43493
312,457,Circular Array Loop,31.1%,Medium,18.1448
313,459,Repeated Substring Pattern,43.4%,Easy,0.59203
314,463,Island Perimeter,68.3%,Easy,5.23429
315,467,Unique Substrings in Wraparound String,37.0%,Medium,9.77318
316,472,Concatenated Words,43.0%,Hard,17.1999
317,476,Number Complement,65.5%,Easy,4.57616
318,480,Sliding Window Median,40.2%,Hard,4.02475
319,485,Max Consecutive Ones,54.4%,Easy,0.83827
320,490,The Maze,54.0%,Medium,0.926589
321,491,Increasing Subsequences,49.6%,Medium,4.01832
322,494,Target Sum,45.2%,Medium,3.02584
323,496,Next Greater Element I,68.6%,Easy,0.444882
324,498,Diagonal Traverse,53.3%,Medium,4.71622
325,503,Next Greater Element II,60.6%,Medium,7.66002
326,508,Most Frequent Subtree Sum,61.3%,Medium,6.35539
327,515,Find Largest Value in Each Tree Row,63.6%,Medium,6.49487
328,516,Longest Palindromic Subsequence,58.0%,Medium,2.56439
329,518,Coin Change 2,55.1%,Medium,11.5663
330,522,Longest Uncommon Subsequence II,39.9%,Medium,4.51563
331,525,Contiguous Array,44.5%,Medium,6.06527
332,526,Beautiful Arrangement,63.4%,Medium,1.31496
333,532,K-diff Pairs in an Array,36.9%,Medium,0.576065
334,539,Minimum Time Difference,52.9%,Medium,8.20127
335,540,Single Element in a Sorted Array,58.1%,Medium,3.69617
336,541,Reverse String II,49.9%,Easy,4.44302
337,542,01 Matrix,43.1%,Medium,2.36092
338,543,Diameter of Binary Tree,52.3%,Easy,3.6559
339,545,Boundary of Binary Tree,41.9%,Medium,19.1719
340,546,Remove Boxes,47.2%,Hard,11.8641
341,547,Number of Provinces,62.2%,Medium,0.81669
342,557,Reverse Words in a String III,75.5%,Easy,6.34055
343,560,Subarray Sum Equals K,43.7%,Medium,5.8391
344,561,Array Partition I,74.7%,Easy,4.11762
345,564,Find the Closest Palindrome,20.9%,Hard,16.3033
346,565,Array Nesting,56.1%,Medium,0
347,567,Permutation in String,44.4%,Medium,0.820244
348,581,Shortest Unsorted Continuous Subarray,33.6%,Medium,2.33023
349,594,Longest Harmonious Subsequence,52.1%,Easy,1.39967
350,599,Minimum Index Sum of Two Lists,52.8%,Easy,0.836392
351,605,Can Place Flowers,31.8%,Easy,1.34666
352,609,Find Duplicate File in System,63.4%,Medium,18.1019
353,611,Valid Triangle Number,49.2%,Medium,2.20624
354,617,Merge Two Binary Trees,76.9%,Easy,3.20322
355,628,Maximum Product of Three Numbers,46.7%,Easy,5.03824
356,632,Smallest Range Covering Elements from K Lists,56.7%,Hard,6.1285
357,633,Sum of Square Numbers,34.6%,Medium,10.1478
358,636,Exclusive Time of Functions,57.9%,Medium,11.282
359,638,Shopping Offers,54.1%,Medium,7.5308
360,642,Design Search Autocomplete System,47.6%,Hard,19.2602
361,646,Maximum Length of Pair Chain,54.8%,Medium,3.53217
362,647,Palindromic Substrings,63.7%,Medium,5.50324
363,654,Maximum Binary Tree,82.7%,Medium,1.53486
364,658,Find K Closest Elements,43.7%,Medium,9.77492
365,661,Image Smoother,53.3%,Easy,9.42535
366,662,Maximum Width of Binary Tree,39.6%,Medium,4.88241
367,669,Trim a Binary Search Tree,64.4%,Medium,6.43247
368,670,Maximum Swap,46.4%,Medium,1.70168
369,674,Longest Continuous Increasing Subsequence,47.4%,Easy,3.26944
370,675,Cut Off Trees for Golf Event,35.4%,Hard,10.7143
371,678,Valid Parenthesis String,32.4%,Medium,15.9097
372,679,24 Game,48.1%,Hard,6.7484
373,680,Valid Palindrome II,37.9%,Easy,0.46736
374,685,Redundant Connection II,33.4%,Hard,1.89455
375,687,Longest Univalue Path,38.6%,Medium,5.45864
376,688,Knight Probability in Chessboard,51.1%,Medium,23.3946
377,692,Top K Frequent Words,53.9%,Medium,35.1433
378,694,Number of Distinct Islands,59.0%,Medium,15.2883
379,695,Max Area of Island,68.0%,Medium,1.52544
380,698,Partition to K Equal Sum Subsets,45.8%,Medium,2.47394
381,716,Max Stack,44.2%,Easy,1.1988
382,717,1-bit and 2-bit Characters,46.3%,Easy,8.92422
383,718,Maximum Length of Repeated Subarray,51.2%,Medium,4.55581
384,721,Accounts Merge,54.2%,Medium,5.2631
385,724,Find Pivot Index,49.2%,Easy,21.3817
386,725,Split Linked List in Parts,56.1%,Medium,1.35766
387,727,Minimum Window Subsequence,42.8%,Hard,1.4949
388,729,My Calendar I,54.7%,Medium,9.08292
389,730,Count Different Palindromic Subsequences,43.8%,Hard,11.2038
390,732,My Calendar III,65.3%,Hard,4.8601
391,733,Flood Fill,56.9%,Easy,10.9009
392,739,Daily Temperatures,66.1%,Medium,9.17137
393,740,Delete and Earn,53.7%,Medium,0.238979
394,741,Cherry Pickup,35.9%,Hard,4.62438
395,709,To Lower Case,80.8%,Easy,3.80417
396,743,Network Delay Time,47.1%,Medium,0.76161
397,746,Min Cost Climbing Stairs,55.8%,Easy,1.8235
398,752,Open the Lock,55.0%,Medium,0.800687
399,753,Cracking the Safe,53.8%,Hard,5.72116
400,759,Employee Free Time,70.2%,Hard,3.65368
401,428,Serialize and Deserialize N-ary Tree,63.4%,Hard,60.3799
402,763,Partition Labels,78.4%,Medium,3.15195
403,589,N-ary Tree Preorder Traversal,75.2%,Easy,4.89972
404,767,Reorganize String,51.2%,Medium,8.51157
405,771,Jewels and Stones,87.4%,Easy,26.9059
406,700,Search in a Binary Search Tree,74.3%,Easy,1.13932
407,701,Insert into a Binary Search Tree,74.8%,Medium,0.260911
408,772,Basic Calculator III,46.2%,Hard,6.57319
409,703,Kth Largest Element in a Stream,52.0%,Easy,3.92704
410,704,Binary Search,54.7%,Easy,0.782643
411,779,K-th Symbol in Grammar,39.4%,Medium,0.801104
412,785,Is Graph Bipartite?,49.6%,Medium,3.08738
413,787,Cheapest Flights Within K Stops,36.8%,Medium,5.21981
414,792,Number of Matching Subsequences,49.7%,Medium,1.70545
415,794,Valid Tic-Tac-Toe State,34.9%,Medium,10.8113
416,796,Rotate String,50.2%,Easy,18.4577
417,797,All Paths From Source to Target,79.6%,Medium,0.888965
418,706,Design HashMap,63.8%,Easy,32.5538
419,801,Minimum Swaps To Make Sequences Increasing,39.1%,Hard,4.34125
420,804,Unique Morse Code Words,79.5%,Easy,5.69851
421,805,Split Array With Same Average,26.6%,Hard,17.4276
422,813,Largest Sum of Averages,51.9%,Medium,3.56288
423,814,Binary Tree Pruning,71.1%,Medium,3.00116
424,819,Most Common Word,45.3%,Easy,1.0966
425,707,Design Linked List,26.5%,Medium,1.25516
426,821,Shortest Distance to a Character,70.6%,Easy,25.6598
427,827,Making A Large Island,44.2%,Hard,0.379866
428,622,Design Circular Queue,48.1%,Medium,6.52608
429,834,Sum of Distances in Tree,52.3%,Hard,4.88759
430,836,Rectangle Overlap,42.9%,Easy,23.037
431,837,New 21 Game,35.9%,Medium,6.54682
432,844,Backspace String Compare,47.4%,Easy,1.29114
433,846,Hand of Straights,55.9%,Medium,3.80182
434,852,Peak Index in a Mountain Array,71.4%,Easy,1.66946
435,860,Lemonade Change,52.2%,Easy,3.01342
436,862,Shortest Subarray with Sum at Least K,25.9%,Hard,5.87941
437,863,All Nodes Distance K in Binary Tree,59.8%,Medium,3.70402
438,867,Transpose Matrix,61.4%,Easy,6.83357
439,870,Advantage Shuffle,51.0%,Medium,3.82919
440,871,Minimum Number of Refueling Stops,35.2%,Hard,4.91889
441,470,Implement Rand10() Using Rand7(),46.4%,Medium,13.7837
442,875,Koko Eating Bananas,54.2%,Medium,0.386548
443,876,Middle of the Linked List,70.7%,Easy,1.9497
444,877,Stone Game,68.6%,Medium,2.98079
445,528,Random Pick with Weight,45.6%,Medium,21.212
446,886,Possible Bipartition,46.4%,Medium,2.12755
447,890,Find and Replace Pattern,75.5%,Medium,11.7024
448,895,Maximum Frequency Stack,64.2%,Hard,13.4151
449,897,Increasing Order Search Tree,75.6%,Easy,3.59757
450,904,Fruit Into Baskets,43.2%,Medium,1.60071
451,905,Sort Array By Parity,74.9%,Easy,1.74334
452,909,Snakes and Ladders,39.6%,Medium,16.3549
453,910,Smallest Range II,31.9%,Medium,6.34092
454,912,Sort an Array,62.8%,Medium,6.99998
455,917,Reverse Only Letters,60.6%,Easy,6.76805
456,929,Unique Email Addresses,67.4%,Easy,2.36438
457,931,Minimum Falling Path Sum,65.9%,Medium,1.96789
458,934,Shortest Bridge,51.7%,Medium,6.2576
459,935,Knight Dialer,48.1%,Medium,3.7293
460,938,Range Sum of BST,84.0%,Easy,4.01628
461,939,Minimum Area Rectangle,52.9%,Medium,3.17306
462,947,Most Stones Removed with Same Row or Column,56.2%,Medium,5.51194
463,953,Verifying an Alien Dictionary,52.2%,Easy,0.450317
464,957,Prison Cells After N Days,39.8%,Medium,1.20927
465,959,Regions Cut By Slashes,68.2%,Medium,5.94775
466,962,Maximum Width Ramp,47.4%,Medium,7.27666
467,968,Binary Tree Cameras,41.2%,Hard,5.48281
468,969,Pancake Sorting,69.3%,Medium,11.231
469,509,Fibonacci Number,67.8%,Easy,4.75533
470,973,K Closest Points to Origin,65.7%,Medium,12.4998
471,974,Subarray Sums Divisible by K,52.4%,Medium,4.10145
472,977,Squares of a Sorted Array,71.5%,Easy,6.42798
473,980,Unique Paths III,77.6%,Hard,2.37594
474,981,Time Based Key-Value Store,53.4%,Medium,19.8856
475,983,Minimum Cost For Tickets,63.4%,Medium,6.02805
476,986,Interval List Intersections,69.7%,Medium,11.1988
477,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,4.48842
478,992,Subarrays with K Different Integers,52.5%,Hard,2.14869
479,994,Rotting Oranges,51.1%,Medium,0.582979
480,996,Number of Squareful Arrays,49.0%,Hard,27.5366
481,997,Find the Town Judge,49.9%,Easy,2.82112
482,1002,Find Common Characters,68.6%,Easy,11.2919
483,1004,Max Consecutive Ones III,61.6%,Medium,1.71412
484,1008,Construct Binary Search Tree from Preorder Traversal,79.8%,Medium,0.386185
485,1060,Missing Element in Sorted Array,55.4%,Medium,10.4914
486,1020,Number of Enclaves,60.8%,Medium,1.54135
487,1021,Remove Outermost Parentheses,79.5%,Easy,3.2762
488,1022,Sum of Root To Leaf Binary Numbers,72.2%,Easy,1.96782
