,#,Title,Acceptance,Difficulty,Frequency
50,68,Text Justification,32.9%,Hard,2.05951
51,70,Climbing Stairs,50.0%,Easy,0.904682
52,71,Simplify Path,36.4%,Medium,5.36702
53,73,Set Matrix Zeroes,46.7%,Medium,29.1258
54,75,Sort Colors,52.8%,Medium,7.00404
55,76,Minimum Window Substring,37.9%,Hard,2.74498
56,78,Subsets,68.4%,Medium,1.55065
57,79,Word Search,38.9%,Medium,6.66688
58,83,Remove Duplicates from Sorted List,47.8%,Easy,1.94285
59,88,Merge Sorted Array,42.2%,Easy,1.27926
60,91,Decode Ways,28.9%,Medium,3.42731
61,92,Reverse Linked List II,42.5%,Medium,7.83809
62,93,Restore IP Addresses,39.9%,Medium,1.66049
63,94,Binary Tree Inorder Traversal,68.8%,Easy,3.83328
64,97,Interleaving String,34.1%,Medium,1.76035
65,98,Validate Binary Search Tree,29.7%,Medium,2.35816
66,99,Recover Binary Search Tree,44.8%,Medium,18.5795
67,101,Symmetric Tree,50.2%,Easy,8.45231
68,102,Binary Tree Level Order Traversal,59.2%,Medium,1.38511
69,103,Binary Tree Zigzag Level Order Traversal,52.1%,Medium,12.8533
70,105,Construct Binary Tree from Preorder and Inorder Traversal,55.4%,Medium,8.56336
71,107,Binary Tree Level Order Traversal II,57.2%,Medium,2.48888
72,108,Convert Sorted Array to Binary Search Tree,64.1%,Easy,1.42003
73,109,Convert Sorted List to Binary Search Tree,53.9%,Medium,8.69253
74,112,Path Sum,44.1%,Easy,2.01765
75,113,Path Sum II,52.3%,Medium,1.36024
76,114,Flatten Binary Tree to Linked List,55.7%,Medium,6.04241
77,116,Populating Next Right Pointers in Each Node,53.1%,Medium,2.27912
78,119,Pascal's Triangle II,55.0%,Easy,0.600704
79,121,Best Time to Buy and Sell Stock,52.9%,Easy,11.1291
80,122,Best Time to Buy and Sell Stock II,60.4%,Medium,0.845393
81,124,Binary Tree Maximum Path Sum,36.8%,Hard,2.74489
82,125,Valid Palindrome,39.9%,Easy,3.05526
83,126,Word Ladder II,25.8%,Hard,19.4533
84,127,Word Ladder,33.7%,Hard,21.9616
85,128,Longest Consecutive Sequence,48.0%,Medium,2.84058
86,133,Clone Graph,43.4%,Medium,1.9423
87,136,Single Number,67.8%,Easy,2.42627
88,138,Copy List with Random Pointer,44.5%,Medium,25.3092
89,139,Word Break,43.3%,Medium,8.86843
90,140,Word Break II,39.2%,Hard,0.889319
91,141,Linked List Cycle,44.3%,Easy,6.60964
92,142,Linked List Cycle II,41.9%,Medium,6.0326
93,144,Binary Tree Preorder Traversal,60.3%,Easy,0.600605
94,146,LRU Cache,38.3%,Medium,87.6533
95,150,Evaluate Reverse Polish Notation,40.7%,Medium,20.5169
96,151,Reverse Words in a String,26.8%,Medium,10.8912
97,152,Maximum Product Subarray,33.6%,Medium,1.76789
98,153,Find Minimum in Rotated Sorted Array,47.4%,Medium,2.21324
99,154,Find Minimum in Rotated Sorted Array II,43.2%,Hard,0.975342
100,155,Min Stack,48.8%,Easy,3.08011
101,157,Read N Characters Given Read4,39.4%,Easy,1.13774
102,158,Read N Characters Given read4 II - Call Multiple Times,39.6%,Hard,14.9464
103,160,Intersection of Two Linked Lists,47.5%,Easy,7.511
104,166,Fraction to Recurring Decimal,23.0%,Medium,2.31982
105,167,Two Sum II - Input Array Is Sorted,57.3%,Easy,3.93303
106,169,Majority Element,61.4%,Easy,1.78147
107,172,Factorial Trailing Zeroes,39.9%,Medium,2.18318
108,173,Binary Search Tree Iterator,63.3%,Medium,20.6665
109,176,Second Highest Salary,34.7%,Medium,5.67568
110,177,Nth Highest Salary,35.1%,Medium,0.535593
111,179,Largest Number,32.0%,Medium,2.68515
112,188,Best Time to Buy and Sell Stock IV,31.8%,Hard,1.73046
113,189,Rotate Array,37.2%,Medium,0.541653
114,198,House Robber,45.0%,Medium,2.03109
115,199,Binary Tree Right Side View,58.2%,Medium,9.21623
116,200,Number of Islands,52.0%,Medium,61.3695
117,204,Count Primes,32.8%,Medium,7.46521
118,205,Isomorphic Strings,41.6%,Easy,3.40885
119,206,Reverse Linked List,68.3%,Easy,11.5582
120,207,Course Schedule,44.7%,Medium,9.57629
121,208,Implement Trie (Prefix Tree),55.8%,Medium,4.44787
122,209,Minimum Size Subarray Sum,41.6%,Medium,2.56479
123,210,Course Schedule II,44.9%,Medium,6.99738
124,211,Design Add and Search Words Data Structure,42.5%,Medium,4.28323
125,212,Word Search II,38.4%,Hard,2.33563
126,214,Shortest Palindrome,31.3%,Hard,15.4313
127,215,Kth Largest Element in an Array,61.4%,Medium,6.73512
128,226,Invert Binary Tree,69.8%,Easy,0.453598
129,227,Basic Calculator II,40.0%,Medium,19.64
130,230,Kth Smallest Element in a BST,65.1%,Medium,12.2808
131,232,Implement Queue using Stacks,55.3%,Easy,8.49299
132,234,Palindrome Linked List,44.6%,Easy,1.4881
133,235,Lowest Common Ancestor of a Binary Search Tree,54.9%,Easy,4.40228
134,236,Lowest Common Ancestor of a Binary Tree,52.7%,Medium,16.3198
135,238,Product of Array Except Self,62.7%,Medium,13.8904
136,239,Sliding Window Maximum,45.7%,Hard,1.86366
137,240,Search a 2D Matrix II,46.9%,Medium,4.95717
138,242,Valid Anagram,60.2%,Easy,5.38797
139,243,Shortest Word Distance,63.4%,Easy,1.99403
140,253,Meeting Rooms II,48.4%,Medium,43.0386
141,256,Paint House,56.7%,Medium,2.3123
142,264,Ugly Number II,44.2%,Medium,0.601781
143,268,Missing Number,57.6%,Easy,3.86
144,272,Closest Binary Search Tree Value II,54.7%,Hard,7.86482
145,273,Integer to English Words,29.0%,Hard,21.9505
146,283,Move Zeroes,59.6%,Easy,3.83587
147,289,Game of Life,61.2%,Medium,11.7829
148,295,Find Median from Data Stream,49.5%,Hard,12.6481
149,297,Serialize and Deserialize Binary Tree,52.1%,Hard,36.2226
150,300,Longest Increasing Subsequence,47.3%,Medium,0.644837
151,305,Number of Islands II,39.3%,Hard,2.89819
152,317,Shortest Distance from All Buildings,43.7%,Hard,3.4398
153,322,Coin Change,39.0%,Medium,3.83028
154,328,Odd Even Linked List,58.3%,Medium,4.54238
155,329,Longest Increasing Path in a Matrix,48.3%,Hard,5.23342
156,334,Increasing Triplet Subsequence,41.1%,Medium,1.18929
157,340,Longest Substring with At Most K Distinct Characters,46.7%,Medium,2.19969
158,341,Flatten Nested List Iterator,57.5%,Medium,11.6406
159,344,Reverse String,72.5%,Easy,5.56905
160,346,Moving Average from Data Stream,74.9%,Easy,0.796835
161,347,Top K Frequent Elements,63.7%,Medium,19.2984
162,348,Design Tic-Tac-Toe,56.7%,Medium,5.76169
163,349,Intersection of Two Arrays,67.4%,Easy,7.91743
164,350,Intersection of Two Arrays II,53.8%,Easy,2.16058
165,352,Data Stream as Disjoint Intervals,49.7%,Hard,92.8068
166,355,Design Twitter,33.4%,Medium,2.68515
167,359,Logger Rate Limiter,74.0%,Easy,1.95892
168,362,Design Hit Counter,66.5%,Medium,68.7531
169,367,Valid Perfect Square,42.6%,Easy,3.54593
170,380,Insert Delete GetRandom O(1),50.7%,Medium,8.50257
171,384,Shuffle an Array,55.9%,Medium,2.09739
172,387,First Unique Character in a String,55.6%,Easy,1.62049
173,394,Decode String,54.6%,Medium,31.7361
174,402,Remove K Digits,28.9%,Medium,7.51001
175,403,Frog Jump,42.4%,Hard,50.9456
176,412,Fizz Buzz,65.3%,Easy,7.55799
177,415,Add Strings,50.8%,Easy,27.6322
178,420,Strong Password Checker,13.9%,Hard,16.4601
179,425,Word Squares,51.2%,Hard,100
180,435,Non-overlapping Intervals,46.4%,Medium,0.400047
181,437,Path Sum III,49.6%,Medium,3.95831
182,438,Find All Anagrams in a String,46.5%,Medium,10.1103
183,449,Serialize and Deserialize BST,55.4%,Medium,7.03906
184,450,Delete Node in a BST,46.9%,Medium,53.986
185,456,132 Pattern,30.7%,Medium,1.71551
186,460,LFU Cache,38.3%,Hard,2.43149
187,468,Validate IP Address,25.8%,Medium,36.2471
188,496,Next Greater Element I,68.6%,Easy,0.470639
189,503,Next Greater Element II,60.6%,Medium,5.42348
190,505,The Maze II,50.4%,Medium,2.93697
191,510,Inorder Successor in BST II,61.5%,Medium,6.61298
192,532,K-diff Pairs in an Array,36.9%,Medium,3.71841
193,535,Encode and Decode TinyURL,83.0%,Medium,23.2972
194,536,Construct Binary Tree from String,54.3%,Medium,11.0534
195,540,Single Element in a Sorted Array,58.1%,Medium,0.707111
196,542,01 Matrix,43.1%,Medium,3.89441
197,543,Diameter of Binary Tree,52.3%,Easy,1.38578
198,545,Boundary of Binary Tree,41.9%,Medium,72.8862
199,554,Brick Wall,52.2%,Medium,80.2697
200,560,Subarray Sum Equals K,43.7%,Medium,10.6442
201,572,Subtree of Another Tree,44.9%,Easy,0.661242
202,581,Shortest Unsorted Continuous Subarray,33.6%,Medium,5.90777
203,599,Minimum Index Sum of Two Lists,52.8%,Easy,23.3613
204,621,Task Scheduler,53.7%,Medium,5.04211
205,636,Exclusive Time of Functions,57.9%,Medium,11.1296
206,662,Maximum Width of Binary Tree,39.6%,Medium,2.11131
207,674,Longest Continuous Increasing Subsequence,47.4%,Easy,1.99473
208,678,Valid Parenthesis String,32.4%,Medium,9.00122
209,680,Valid Palindrome II,37.9%,Easy,3.02903
210,692,Top K Frequent Words,53.9%,Medium,46.9916
211,694,Number of Distinct Islands,59.0%,Medium,16.4142
212,695,Max Area of Island,68.0%,Medium,4.10725
213,721,Accounts Merge,54.2%,Medium,2.80846
214,722,Remove Comments,37.0%,Medium,19.7587
215,725,Split Linked List in Parts,56.1%,Medium,2.2395
216,733,Flood Fill,56.9%,Easy,0.914776
217,735,Asteroid Collision,44.1%,Medium,1.63455
218,737,Sentence Similarity II,47.3%,Medium,5.12822
219,739,Daily Temperatures,66.1%,Medium,0.903394
220,741,Cherry Pickup,35.9%,Hard,1.99473
221,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,9.02345
222,759,Employee Free Time,70.2%,Hard,8.50745
223,430,Flatten a Multilevel Doubly Linked List,58.3%,Medium,8.55353
224,763,Partition Labels,78.4%,Medium,0.98747
225,767,Reorganize String,51.2%,Medium,9.33578
226,794,Valid Tic-Tac-Toe State,34.9%,Medium,7.01136
227,796,Rotate String,50.2%,Easy,3.59584
228,706,Design HashMap,63.8%,Easy,31.1219
229,801,Minimum Swaps To Make Sequences Increasing,39.1%,Hard,7.16104
230,819,Most Common Word,45.3%,Easy,0.810323
231,622,Design Circular Queue,48.1%,Medium,10.765
232,836,Rectangle Overlap,42.9%,Easy,11.8346
233,844,Backspace String Compare,47.4%,Easy,4.1092
234,863,All Nodes Distance K in Binary Tree,59.8%,Medium,7.63857
235,876,Middle of the Linked List,70.7%,Easy,2.077
236,894,All Possible Full Binary Trees,78.8%,Medium,1.44159
237,918,Maximum Sum Circular Subarray,35.6%,Medium,1.319
238,938,Range Sum of BST,84.0%,Easy,3.59012
239,958,Check Completeness of a Binary Tree,52.9%,Medium,7.52031
240,509,Fibonacci Number,67.8%,Easy,0.103
241,973,K Closest Points to Origin,65.7%,Medium,2.21764
242,977,Squares of a Sorted Array,71.5%,Easy,0.180072
243,981,Time Based Key-Value Store,53.4%,Medium,32.802
244,986,Interval List Intersections,69.7%,Medium,4.50614
245,994,Rotting Oranges,51.1%,Medium,0.961644
246,1004,Max Consecutive Ones III,61.6%,Medium,1.03248
247,1008,Construct Binary Search Tree from Preorder Traversal,79.8%,Medium,1.93102
248,1160,Find Words That Can Be Formed by Characters,67.8%,Easy,1.33115
249,1044,Longest Duplicate Substring,31.6%,Hard,0.62966
250,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,15.3449
251,1048,Longest String Chain,57.0%,Medium,0.407239
252,1197,Minimum Knight Moves,39.1%,Medium,3.90595
253,1229,Meeting Scheduler,54.8%,Medium,2.29834
254,1091,Shortest Path in Binary Matrix,41.3%,Medium,1.08487
255,1244,Design A Leaderboard,67.2%,Medium,14.0902
256,1188,Design Bounded Blocking Queue,73.2%,Medium,20.4793
257,1146,Snapshot Array,37.1%,Medium,0.820544
258,1236,Web Crawler,65.3%,Medium,6.9199
259,1190,Reverse Substrings Between Each Pair of Parentheses,65.3%,Medium,47.8432
260,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,2.37806
261,1212,Team Scores in Football Tournament,57.1%,Medium,18.4136
262,1239,Maximum Length of a Concatenated String with Unique Characters,50.6%,Medium,3.63001
263,1242,Web Crawler Multithreaded,48.1%,Medium,27.5785
264,1254,Number of Closed Islands,62.7%,Medium,2.90557
265,1305,All Elements in Two Binary Search Trees,78.5%,Medium,1.46236
266,1344,Angle Between Hands of a Clock,62.2%,Medium,7.08101
267,1325,Delete Leaves With a Given Value,74.6%,Medium,4.18046
268,1380,Lucky Numbers in a Matrix,70.6%,Easy,0
269,1410,HTML Entity Parser,53.0%,Medium,14.8175
270,1481,Least Number of Unique Integers after K Removals,58.6%,Medium,4.00779
