,#,Title,Acceptance,Difficulty,Frequency
84,373,Find K Pairs with Smallest Sums,38.9%,Medium,31.7484
85,380,Insert Delete GetRandom O(1),50.7%,Medium,45.4125
86,381,Insert Delete GetRandom O(1) - Duplicates allowed,35.2%,Hard,22.3207
87,412,Fizz Buzz,65.3%,Easy,9.74853
88,432,All O`one Data Structure,34.6%,Hard,76.3139
89,449,Serialize and Deserialize BST,55.4%,Medium,16.1047
90,450,Delete Node in a BST,46.9%,Medium,5.13129
91,460,LFU Cache,38.3%,Hard,9.90945
92,464,Can I Win,29.6%,Medium,33.2888
93,515,Find Largest Value in Each Tree Row,63.6%,Medium,0
94,516,Longest Palindromic Subsequence,58.0%,Medium,35.8286
95,526,Beautiful Arrangement,63.4%,Medium,19.0691
96,560,Subarray Sum Equals K,43.7%,Medium,0.819811
97,605,Can Place Flowers,31.8%,Easy,68.665
98,611,Valid Triangle Number,49.2%,Medium,48.8889
99,633,Sum of Square Numbers,34.6%,Medium,0.673443
100,636,Exclusive Time of Functions,57.9%,Medium,22.3574
101,647,Palindromic Substrings,63.7%,Medium,0.77015
102,653,Two Sum IV - Input is a BST,58.0%,Easy,0.879748
103,671,Second Minimum Node In a Binary Tree,43.2%,Easy,45.0622
104,678,Valid Parenthesis String,32.4%,Medium,1.33786
105,695,Max Area of Island,68.0%,Medium,1.94343
106,698,Partition to K Equal Sum Subsets,45.8%,Medium,45.5789
107,713,Subarray Product Less Than K,42.0%,Medium,1.66765
108,716,Max Stack,44.2%,Easy,79.8163
109,721,Accounts Merge,54.2%,Medium,4.04258
110,730,Count Different Palindromic Subsequences,43.8%,Hard,51.0111
111,739,Daily Temperatures,66.1%,Medium,6.25309
112,744,Find Smallest Letter Greater Than Target,45.9%,Easy,18.0329
113,701,Insert into a Binary Search Tree,74.8%,Medium,0.850268
114,796,Rotate String,50.2%,Easy,3.35348
115,706,Design HashMap,63.8%,Easy,14.8491
116,470,Implement Rand10() Using Rand7(),46.4%,Medium,9.42102
117,528,Random Pick with Weight,45.6%,Medium,11.2557
118,918,Maximum Sum Circular Subarray,35.6%,Medium,0.189669
119,946,Validate Stack Sequences,64.9%,Medium,0
120,973,K Closest Points to Origin,65.7%,Medium,7.12975
121,981,Time Based Key-Value Store,53.4%,Medium,1.03931
122,1042,Flower Planting With No Adjacent,49.2%,Medium,5.80914
123,1197,Minimum Knight Moves,39.1%,Medium,0.716264
124,1117,Building H2O,53.6%,Medium,19.5904
125,1107,New Users Daily Count,45.9%,Medium,0
126,1188,Design Bounded Blocking Queue,73.2%,Medium,30.368
127,1127,User Purchase Platform,51.2%,Hard,0
128,1148,Article Views I,77.1%,Easy,2.01514
129,1149,Article Views II,48.1%,Medium,2.25544
130,1235,Maximum Profit in Job Scheduling,50.2%,Hard,7.64505
131,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.0704906
132,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,1.56625
133,1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,67.2%,Medium,0
134,1413,Minimum Value to Get Positive Step by Step Sum,65.8%,Easy,0.903956
135,1541,Minimum Insertions to Balance a Parentheses String,47.1%,Medium,1.553
136,1588,Sum of All Odd Length Subarrays,82.4%,Easy,0
137,1611,Minimum One Bit Operations to Make Integers Zero,61.6%,Hard,28.4457
138,1644,Lowest Common Ancestor of a Binary Tree II,57.7%,Medium,0.4482
139,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,6.60122
140,1696,Jump Game VI,42.2%,Medium,0.758581
141,2040,Kth Smallest Product of Two Sorted Arrays,23.8%,Hard,0
