,#,Title,Acceptance,Difficulty,Frequency
262,286,Walls and Gates,57.8%,Medium,34.8984
263,287,Find the Duplicate Number,58.3%,Medium,34.7421
264,289,Game of Life,61.2%,Medium,53.0124
265,290,Word Pattern,39.1%,Easy,5.09724
266,291,Word Pattern II,45.4%,Medium,13.2306
267,295,Find Median from Data Stream,49.5%,Hard,79.3663
268,296,Best Meeting Point,59.1%,Hard,10.3268
269,297,Serialize and Deserialize Binary Tree,52.1%,Hard,74.6718
270,298,Binary Tree Longest Consecutive Sequence,49.7%,Medium,14.1215
271,299,Bulls and Cows,46.1%,Medium,10.8028
272,300,Longest Increasing Subsequence,47.3%,Medium,30.28
273,301,Remove Invalid Parentheses,45.9%,Hard,22.2147
274,303,Range Sum Query - Immutable,52.9%,Easy,1.26482
275,304,Range Sum Query 2D - Immutable,45.4%,Medium,13.8514
276,305,Number of Islands II,39.3%,Hard,12.0557
277,307,Range Sum Query - Mutable,38.2%,Medium,13.1505
278,309,Best Time to Buy and Sell Stock with Cooldown,50.7%,Medium,5.41813
279,310,Minimum Height Trees,36.0%,Medium,15.3941
280,311,Sparse Matrix Multiplication,65.0%,Medium,9.01425
281,312,Burst Balloons,54.8%,Hard,36.4148
282,313,Super Ugly Number,46.7%,Medium,4.47162
283,314,Binary Tree Vertical Order Traversal,49.1%,Medium,38.2876
284,315,Count of Smaller Numbers After Self,42.0%,Hard,51.6661
285,316,Remove Duplicate Letters,40.6%,Medium,21.5702
286,317,Shortest Distance from All Buildings,43.7%,Hard,23.4944
287,322,Coin Change,39.0%,Medium,53.5457
288,323,Number of Connected Components in an Undirected Graph,59.8%,Medium,52.3067
289,324,Wiggle Sort II,31.5%,Medium,4.48347
290,325,Maximum Size Subarray Sum Equals k,48.5%,Medium,21.7314
291,327,Count of Range Sum,36.0%,Hard,2.39206
292,328,Odd Even Linked List,58.3%,Medium,20.5215
293,329,Longest Increasing Path in a Matrix,48.3%,Hard,28.3528
294,330,Patching Array,39.1%,Hard,3.74708
295,332,Reconstruct Itinerary,39.4%,Hard,33.8368
296,333,Largest BST Subtree,39.8%,Medium,25.6739
297,334,Increasing Triplet Subsequence,41.1%,Medium,12.8399
298,335,Self Crossing,29.0%,Hard,12.9094
299,336,Palindrome Pairs,36.2%,Hard,31.8806
300,337,House Robber III,52.4%,Medium,26.2071
301,338,Counting Bits,71.9%,Easy,6.66758
302,339,Nested List Weight Sum,78.5%,Medium,15.7271
303,340,Longest Substring with At Most K Distinct Characters,46.7%,Medium,27.8976
304,341,Flatten Nested List Iterator,57.5%,Medium,49.4061
305,343,Integer Break,52.6%,Medium,1.23142
306,344,Reverse String,72.5%,Easy,15.8126
307,345,Reverse Vowels of a String,46.2%,Easy,18.0638
308,346,Moving Average from Data Stream,74.9%,Easy,35.0173
309,347,Top K Frequent Elements,63.7%,Medium,55.8992
310,348,Design Tic-Tac-Toe,56.7%,Medium,70.9534
311,349,Intersection of Two Arrays,67.4%,Easy,27.0194
312,350,Intersection of Two Arrays II,53.8%,Easy,14.6949
313,351,Android Unlock Patterns,50.4%,Medium,16.3878
314,352,Data Stream as Disjoint Intervals,49.7%,Hard,25.0302
315,353,Design Snake Game,37.3%,Medium,57.2776
316,354,Russian Doll Envelopes,39.2%,Hard,20.7278
317,355,Design Twitter,33.4%,Medium,19.5289
318,356,Line Reflection,33.9%,Medium,10.7563
319,359,Logger Rate Limiter,74.0%,Easy,7.70658
320,361,Bomb Enemy,49.0%,Medium,6.21064
321,362,Design Hit Counter,66.5%,Medium,48.8392
322,364,Nested List Weight Sum II,66.1%,Medium,0.763547
323,365,Water and Jug Problem,33.0%,Medium,10.2959
324,366,Find Leaves of Binary Tree,75.0%,Medium,7.35524
325,367,Valid Perfect Square,42.6%,Easy,3.55399
326,368,Largest Divisible Subset,39.1%,Medium,12.9482
327,369,Plus One Linked List,59.9%,Medium,29.2887
328,370,Range Addition,66.5%,Medium,23.4622
329,371,Sum of Two Integers,50.7%,Medium,11.2347
330,373,Find K Pairs with Smallest Sums,38.9%,Medium,25.8603
331,374,Guess Number Higher or Lower,47.5%,Easy,0.352548
332,376,Wiggle Subsequence,43.6%,Medium,6.25282
333,377,Combination Sum IV,48.0%,Medium,8.15569
334,378,Kth Smallest Element in a Sorted Matrix,58.5%,Medium,41.1856
335,380,Insert Delete GetRandom O(1),50.7%,Medium,48.7252
336,381,Insert Delete GetRandom O(1) - Duplicates allowed,35.2%,Hard,22.1181
337,382,Linked List Random Node,55.2%,Medium,5.61775
338,383,Ransom Note,54.6%,Easy,6.38398
339,384,Shuffle an Array,55.9%,Medium,32.6098
340,387,First Unique Character in a String,55.6%,Easy,46.5293
341,388,Longest Absolute File Path,44.7%,Medium,34.6675
342,389,Find the Difference,58.8%,Easy,0.760002
343,392,Is Subsequence,50.0%,Easy,3.87627
344,393,UTF-8 Validation,38.9%,Medium,11.8602
345,394,Decode String,54.6%,Medium,40.4368
346,395,Longest Substring with At Least K Repeating Characters,44.2%,Medium,22.2792
347,396,Rotate Function,38.2%,Medium,1.17037
348,397,Integer Replacement,34.1%,Medium,7.4025
349,399,Evaluate Division,55.9%,Medium,35.7755
350,400,Nth Digit,33.0%,Medium,3.42367
351,402,Remove K Digits,28.9%,Medium,26.1081
352,403,Frog Jump,42.4%,Hard,40.4772
353,404,Sum of Left Leaves,53.2%,Easy,6.09152
354,406,Queue Reconstruction by Height,69.5%,Medium,32.4921
355,407,Trapping Rain Water II,45.9%,Hard,22.3971
356,409,Longest Palindrome,52.8%,Easy,13.6639
357,410,Split Array Largest Sum,48.6%,Hard,24.4188
358,412,Fizz Buzz,65.3%,Easy,20.1422
359,413,Arithmetic Slices,61.3%,Medium,5.61209
360,414,Third Maximum Number,31.1%,Easy,9.0612
361,415,Add Strings,50.8%,Easy,13.2306
362,416,Partition Equal Subset Sum,45.7%,Medium,16.9641
363,417,Pacific Atlantic Water Flow,46.5%,Medium,30.8694
364,419,Battleships in a Board,72.5%,Medium,21.8514
365,420,Strong Password Checker,13.9%,Hard,22.3067
366,421,Maximum XOR of Two Numbers in an Array,55.0%,Medium,21.8742
367,424,Longest Repeating Character Replacement,49.8%,Medium,6.29715
368,432,All O`one Data Structure,34.6%,Hard,19.204
369,433,Minimum Genetic Mutation,44.9%,Medium,14.8135
370,435,Non-overlapping Intervals,46.4%,Medium,11.1197
371,436,Find Right Interval,49.0%,Medium,5.30169
372,437,Path Sum III,49.6%,Medium,21.3868
373,438,Find All Anagrams in a String,46.5%,Medium,42.4178
374,442,Find All Duplicates in an Array,71.4%,Medium,14.319
375,443,String Compression,46.2%,Medium,24.2734
376,445,Add Two Numbers II,57.7%,Medium,54.01
377,448,Find All Numbers Disappeared in an Array,57.3%,Easy,12.9798
378,449,Serialize and Deserialize BST,55.4%,Medium,50.0654
379,450,Delete Node in a BST,46.9%,Medium,18.3283
380,451,Sort Characters By Frequency,66.8%,Medium,5.41495
381,452,Minimum Number of Arrows to Burst Balloons,50.7%,Medium,6.10455
382,453,Minimum Moves to Equal Array Elements,52.7%,Medium,2.81568
383,454,4Sum II,55.6%,Medium,26.9678
384,455,Assign Cookies,50.6%,Easy,1.12298
385,456,132 Pattern,30.7%,Medium,34.7902
386,459,Repeated Substring Pattern,43.4%,Easy,5.62766
387,460,LFU Cache,38.3%,Hard,72.3831
388,461,Hamming Distance,73.7%,Easy,4.25628
389,463,Island Perimeter,68.3%,Easy,6.42805
390,465,Optimal Account Balancing,48.6%,Hard,9.82338
391,466,Count The Repetitions,28.9%,Hard,23.4836
392,468,Validate IP Address,25.8%,Medium,13.5717
393,471,Encode String with Shortest Length,50.6%,Hard,23.4059
394,472,Concatenated Words,43.0%,Hard,79.1021
395,473,Matchsticks to Square,40.2%,Medium,8.74216
396,474,Ones and Zeroes,44.0%,Medium,1.93926
397,475,Heaters,34.5%,Medium,5.4026
398,480,Sliding Window Median,40.2%,Hard,26.3793
399,485,Max Consecutive Ones,54.4%,Easy,4.31368
400,486,Predict the Winner,49.6%,Medium,5.95851
401,487,Max Consecutive Ones II,48.2%,Medium,1.45583
402,490,The Maze,54.0%,Medium,51.5366
403,493,Reverse Pairs,28.8%,Hard,21.3426
404,494,Target Sum,45.2%,Medium,12.2762
405,496,Next Greater Element I,68.6%,Easy,19.3665
406,498,Diagonal Traverse,53.3%,Medium,15.9629
407,501,Find Mode in Binary Search Tree,45.8%,Easy,1.80812
408,502,IPO,43.0%,Hard,11.1626
409,503,Next Greater Element II,60.6%,Medium,38.9624
410,505,The Maze II,50.4%,Medium,40.0212
411,507,Perfect Number,37.2%,Easy,6.72382
412,508,Most Frequent Subtree Sum,61.3%,Medium,15.0951
413,1059,All Paths from Source Lead to Destination,43.6%,Medium,2.42854
414,2036,Maximum Alternating Subarray Sum,44.0%,Medium,0
415,515,Find Largest Value in Each Tree Row,63.6%,Medium,6.79921
416,516,Longest Palindromic Subsequence,58.0%,Medium,26.6015
417,517,Super Washing Machines,39.0%,Hard,10.2072
418,518,Coin Change 2,55.1%,Medium,36.8723
419,523,Continuous Subarray Sum,26.1%,Medium,8.39862
420,525,Contiguous Array,44.5%,Medium,21.5603
421,526,Beautiful Arrangement,63.4%,Medium,1.03029
422,1721,Swapping Nodes in a Linked List,66.1%,Medium,5.71078
423,529,Minesweeper,63.4%,Medium,33.3195
424,532,K-diff Pairs in an Array,36.9%,Medium,11.6062
425,535,Encode and Decode TinyURL,83.0%,Medium,53.6427
426,536,Construct Binary Tree from String,54.3%,Medium,1.39445
427,537,Complex Number Multiplication,70.9%,Medium,0
428,538,Convert BST to Greater Tree,61.6%,Medium,37.7754
429,539,Minimum Time Difference,52.9%,Medium,5.42325
430,540,Single Element in a Sorted Array,58.1%,Medium,34.495
431,541,Reverse String II,49.9%,Easy,12.7576
432,542,01 Matrix,43.1%,Medium,20.9573
433,543,Diameter of Binary Tree,52.3%,Easy,31.1495
434,545,Boundary of Binary Tree,41.9%,Medium,58.8954
435,546,Remove Boxes,47.2%,Hard,11.9347
436,547,Number of Provinces,62.2%,Medium,54.6299
437,1730,Shortest Path to Get Food,54.4%,Medium,27.1187
438,553,Optimal Division,58.3%,Medium,2.77514
439,556,Next Greater Element III,33.4%,Medium,28.6188
440,557,Reverse Words in a String III,75.5%,Easy,5.41044
441,560,Subarray Sum Equals K,43.7%,Medium,35.2898
442,561,Array Partition I,74.7%,Easy,8.23354
443,564,Find the Closest Palindrome,20.9%,Hard,54.0617
444,567,Permutation in String,44.4%,Medium,3.04483
445,570,Managers with at Least 5 Direct Reports,67.2%,Medium,5.99308
446,572,Subtree of Another Tree,44.9%,Easy,73.5702
447,576,Out of Boundary Paths,39.7%,Medium,8.03719
448,579,Find Cumulative Salary of an Employee,40.3%,Hard,12.627
449,581,Shortest Unsorted Continuous Subarray,33.6%,Medium,17.1918
450,582,Kill Process,65.2%,Medium,5.52156
451,583,Delete Operation for Two Strings,53.8%,Medium,5.27501
452,584,Find Customer Referee,75.4%,Easy,0.526278
453,586,Customer Placing the Largest Number of Orders,75.5%,Easy,4.1295
454,588,Design In-Memory File System,47.4%,Hard,65.6581
455,591,Tag Validator,35.8%,Hard,24.2389
456,601,Human Traffic of Stadium,48.1%,Hard,12.0951
457,602,Friend Requests II: Who Has the Most Friends,59.9%,Medium,1.33501
458,603,Consecutive Available Seats,67.3%,Easy,14.1388
459,605,Can Place Flowers,31.8%,Easy,2.28823
460,606,Construct String from Binary Tree,56.8%,Easy,1.11282
461,608,Tree Node,70.8%,Medium,2.68542
462,609,Find Duplicate File in System,63.4%,Medium,15.6257
463,611,Valid Triangle Number,49.2%,Medium,10.0337
464,615,Average Salary: Departments VS Company,55.3%,Hard,9.29566
465,617,Merge Two Binary Trees,76.9%,Easy,14.4584
466,618,Students Report By Geography,62.8%,Hard,6.75312
467,621,Task Scheduler,53.7%,Medium,22.2607
468,626,Exchange Seats,68.1%,Medium,14.2649
469,627,Swap Salary,79.7%,Easy,6.33372
470,628,Maximum Product of Three Numbers,46.7%,Easy,28.0579
471,630,Course Schedule III,35.3%,Hard,6.29377
472,631,Design Excel Sum Formula,37.0%,Hard,11.1223
473,632,Smallest Range Covering Elements from K Lists,56.7%,Hard,35.1546
474,633,Sum of Square Numbers,34.6%,Medium,2.16241
475,635,Design Log Storage System,61.4%,Medium,23.6212
476,636,Exclusive Time of Functions,57.9%,Medium,24.0938
477,637,Average of Levels in Binary Tree,67.4%,Easy,8.60178
478,639,Decode Ways II,30.3%,Hard,8.41882
479,640,Solve the Equation,43.2%,Medium,46.6622
480,642,Design Search Autocomplete System,47.6%,Hard,73.2622
481,643,Maximum Average Subarray I,42.8%,Easy,2.76766
482,645,Set Mismatch,41.1%,Easy,0.669276
483,646,Maximum Length of Pair Chain,54.8%,Medium,21.0371
484,647,Palindromic Substrings,63.7%,Medium,18.1899
485,648,Replace Words,60.9%,Medium,2.28871
486,650,2 Keys Keyboard,51.5%,Medium,16.3872
487,651,4 Keys Keyboard,53.6%,Medium,4.73345
488,652,Find Duplicate Subtrees,54.7%,Medium,21.4178
489,653,Two Sum IV - Input is a BST,58.0%,Easy,23.0095
