,#,Title,Acceptance,Difficulty,Frequency
64,99,Recover Binary Search Tree,44.8%,Medium,20.9006
65,100,Same Tree,54.9%,Easy,0.157308
66,101,Symmetric Tree,50.2%,Easy,5.6554
67,102,Binary Tree Level Order Traversal,59.2%,Medium,2.65794
68,103,Binary Tree Zigzag Level Order Traversal,52.1%,Medium,0.976808
69,104,Maximum Depth of Binary Tree,70.1%,Easy,0.730355
70,105,Construct Binary Tree from Preorder and Inorder Traversal,55.4%,Medium,2.45518
71,114,Flatten Binary Tree to Linked List,55.7%,Medium,1.84381
72,115,Distinct Subsequences,41.6%,Hard,16.806
73,118,Pascal's Triangle,60.4%,Easy,2.36491
74,121,Best Time to Buy and Sell Stock,52.9%,Easy,10.2608
75,122,Best Time to Buy and Sell Stock II,60.4%,Medium,4.52878
76,123,Best Time to Buy and Sell Stock III,42.2%,Hard,0.350409
77,124,Binary Tree Maximum Path Sum,36.8%,Hard,3.98945
78,125,Valid Palindrome,39.9%,Easy,1.23098
79,126,Word Ladder II,25.8%,Hard,43.686
80,127,Word Ladder,33.7%,Hard,33.727
81,128,Longest Consecutive Sequence,48.0%,Medium,26.832
82,130,Surrounded Regions,31.7%,Medium,16.6279
83,131,Palindrome Partitioning,55.8%,Medium,18.0335
84,133,Clone Graph,43.4%,Medium,16.2416
85,134,Gas Station,43.2%,Medium,6.80791
86,136,Single Number,67.8%,Easy,1.44798
87,138,Copy List with Random Pointer,44.5%,Medium,5.68908
88,139,Word Break,43.3%,Medium,34.4631
89,140,Word Break II,39.2%,Hard,18.9788
90,146,LRU Cache,38.3%,Medium,64.457
91,148,Sort List,49.0%,Medium,3.50672
92,149,Max Points on a Line,19.2%,Hard,29.011
93,151,Reverse Words in a String,26.8%,Medium,0.302449
94,152,Maximum Product Subarray,33.6%,Medium,1.76135
95,155,Min Stack,48.8%,Easy,2.35163
96,160,Intersection of Two Linked Lists,47.5%,Easy,2.25352
97,161,One Edit Distance,33.6%,Medium,6.87011
98,162,Find Peak Element,45.0%,Medium,3.8076
99,165,Compare Version Numbers,31.9%,Medium,1.16866
100,166,Fraction to Recurring Decimal,23.0%,Medium,36.4289
101,167,Two Sum II - Input Array Is Sorted,57.3%,Easy,1.66693
102,168,Excel Sheet Column Title,33.0%,Easy,3.21126
103,171,Excel Sheet Column Number,58.4%,Easy,0.305744
104,173,Binary Search Tree Iterator,63.3%,Medium,24.7565
105,174,Dungeon Game,35.6%,Hard,9.40419
106,185,Department Top Three Salaries,43.9%,Hard,0.851711
107,186,Reverse Words in a String II,49.3%,Medium,2.95816
108,188,Best Time to Buy and Sell Stock IV,31.8%,Hard,2.32477
109,193,Valid Phone Numbers,25.6%,Easy,15.7419
110,198,House Robber,45.0%,Medium,4.25342
111,199,Binary Tree Right Side View,58.2%,Medium,3.48824
112,200,Number of Islands,52.0%,Medium,53.5857
113,202,Happy Number,52.2%,Easy,0.565276
114,205,Isomorphic Strings,41.6%,Easy,5.3466
115,206,Reverse Linked List,68.3%,Easy,6.1014
116,207,Course Schedule,44.7%,Medium,11.9736
117,208,Implement Trie (Prefix Tree),55.8%,Medium,6.30886
118,209,Minimum Size Subarray Sum,41.6%,Medium,2.22347
119,210,Course Schedule II,44.9%,Medium,12.0262
120,211,Design Add and Search Words Data Structure,42.5%,Medium,7.73968
121,212,Word Search II,38.4%,Hard,32.0326
122,215,Kth Largest Element in an Array,61.4%,Medium,4.22239
123,218,The Skyline Problem,37.8%,Hard,23.6242
124,221,Maximal Square,41.3%,Medium,12.1311
125,224,Basic Calculator,39.5%,Hard,34.7503
126,227,Basic Calculator II,40.0%,Medium,42.8542
127,228,Summary Ranges,44.1%,Easy,2.69895
128,230,Kth Smallest Element in a BST,65.1%,Medium,4.67401
129,234,Palindrome Linked List,44.6%,Easy,1.63427
130,235,Lowest Common Ancestor of a Binary Search Tree,54.9%,Easy,3.77656
131,236,Lowest Common Ancestor of a Binary Tree,52.7%,Medium,2.81428
132,238,Product of Array Except Self,62.7%,Medium,17.4051
133,239,Sliding Window Maximum,45.7%,Hard,33.5304
134,240,Search a 2D Matrix II,46.9%,Medium,1.89631
135,242,Valid Anagram,60.2%,Easy,3.04415
136,243,Shortest Word Distance,63.4%,Easy,7.93518
137,249,Group Shifted Strings,60.8%,Medium,1.82059
138,253,Meeting Rooms II,48.4%,Medium,38.8884
139,254,Factor Combinations,48.3%,Medium,16.5012
140,262,Trips and Users,37.0%,Hard,64.6814
141,266,Palindrome Permutation,64.1%,Easy,1.23289
142,267,Palindrome Permutation II,38.7%,Medium,59.7473
143,269,Alien Dictionary,34.3%,Hard,29.1424
144,271,Encode and Decode Strings,35.4%,Medium,3.57032
145,273,Integer to English Words,29.0%,Hard,30.6559
146,277,Find the Celebrity,45.4%,Medium,1.71258
147,279,Perfect Squares,51.1%,Medium,3.81614
148,282,Expression Add Operators,38.7%,Hard,18.762
149,283,Move Zeroes,59.6%,Easy,4.49721
150,286,Walls and Gates,57.8%,Medium,28.92
151,287,Find the Duplicate Number,58.3%,Medium,2.16136
152,289,Game of Life,61.2%,Medium,11.8712
153,290,Word Pattern,39.1%,Easy,3.8637
154,291,Word Pattern II,45.4%,Medium,78.984
155,295,Find Median from Data Stream,49.5%,Hard,17.6147
156,297,Serialize and Deserialize Binary Tree,52.1%,Hard,54.4795
157,300,Longest Increasing Subsequence,47.3%,Medium,2.7632
158,301,Remove Invalid Parentheses,45.9%,Hard,15.9511
159,305,Number of Islands II,39.3%,Hard,72.563
160,311,Sparse Matrix Multiplication,65.0%,Medium,10.963
161,315,Count of Smaller Numbers After Self,42.0%,Hard,22.7061
162,322,Coin Change,39.0%,Medium,6.42186
163,330,Patching Array,39.1%,Hard,3.23239
164,332,Reconstruct Itinerary,39.4%,Hard,80.2534
165,334,Increasing Triplet Subsequence,41.1%,Medium,2.29213
166,336,Palindrome Pairs,36.2%,Hard,30.8197
167,337,House Robber III,52.4%,Medium,2.70079
168,338,Counting Bits,71.9%,Easy,3.87902
169,340,Longest Substring with At Most K Distinct Characters,46.7%,Medium,12.656
170,341,Flatten Nested List Iterator,57.5%,Medium,70.4791
171,346,Moving Average from Data Stream,74.9%,Easy,13.4413
172,347,Top K Frequent Elements,63.7%,Medium,10.2492
173,353,Design Snake Game,37.3%,Medium,15.5698
174,354,Russian Doll Envelopes,39.2%,Hard,31.4558
175,359,Logger Rate Limiter,74.0%,Easy,29.2391
176,361,Bomb Enemy,49.0%,Medium,31.6955
177,365,Water and Jug Problem,33.0%,Medium,32.8772
178,371,Sum of Two Integers,50.7%,Medium,0.586704
179,373,Find K Pairs with Smallest Sums,38.9%,Medium,1.01578
180,380,Insert Delete GetRandom O(1),50.7%,Medium,21.8508
181,381,Insert Delete GetRandom O(1) - Duplicates allowed,35.2%,Hard,21.346
182,388,Longest Absolute File Path,44.7%,Medium,17.1397
183,392,Is Subsequence,50.0%,Easy,3.59866
184,394,Decode String,54.6%,Medium,8.8569
185,395,Longest Substring with At Least K Repeating Characters,44.2%,Medium,5.6715
186,399,Evaluate Division,55.9%,Medium,32.686
187,414,Third Maximum Number,31.1%,Easy,1.47673
188,415,Add Strings,50.8%,Easy,2.84423
189,416,Partition Equal Subset Sum,45.7%,Medium,3.50728
190,418,Sentence Screen Fitting,34.8%,Medium,4.87281
191,420,Strong Password Checker,13.9%,Hard,16.0436
192,424,Longest Repeating Character Replacement,49.8%,Medium,1.50939
193,432,All O`one Data Structure,34.6%,Hard,8.94891
194,438,Find All Anagrams in a String,46.5%,Medium,6.63449
195,445,Add Two Numbers II,57.7%,Medium,11.1318
196,446,Arithmetic Slices II - Subsequence,38.9%,Hard,2.63528
197,450,Delete Node in a BST,46.9%,Medium,2.91623
198,451,Sort Characters By Frequency,66.8%,Medium,2.06938
199,452,Minimum Number of Arrows to Burst Balloons,50.7%,Medium,1.4558
200,454,4Sum II,55.6%,Medium,0.97378
201,465,Optimal Account Balancing,48.6%,Hard,73.461
202,486,Predict the Winner,49.6%,Medium,6.03057
203,490,The Maze,54.0%,Medium,10.348
204,493,Reverse Pairs,28.8%,Hard,13.952
205,494,Target Sum,45.2%,Medium,0.8286
206,502,IPO,43.0%,Hard,20.4204
207,516,Longest Palindromic Subsequence,58.0%,Medium,0.239751
208,518,Coin Change 2,55.1%,Medium,15.6589
209,527,Word Abbreviation,57.4%,Hard,18.9058
210,529,Minesweeper,63.4%,Medium,84.7536
211,535,Encode and Decode TinyURL,83.0%,Medium,23.2426
212,540,Single Element in a Sorted Array,58.1%,Medium,4.04165
213,542,01 Matrix,43.1%,Medium,6.20422
214,545,Boundary of Binary Tree,41.9%,Medium,20.6645
215,546,Remove Boxes,47.2%,Hard,9.69063
216,547,Number of Provinces,62.2%,Medium,1.68022
217,560,Subarray Sum Equals K,43.7%,Medium,1.55076
218,581,Shortest Unsorted Continuous Subarray,33.6%,Medium,1.08478
219,588,Design In-Memory File System,47.4%,Hard,1.96633
220,608,Tree Node,70.8%,Medium,4.91259
221,621,Task Scheduler,53.7%,Medium,26.4832
222,628,Maximum Product of Three Numbers,46.7%,Easy,4.11524
223,631,Design Excel Sum Formula,37.0%,Hard,35.0301
224,636,Exclusive Time of Functions,57.9%,Medium,20.9295
225,642,Design Search Autocomplete System,47.6%,Hard,35.6014
226,646,Maximum Length of Pair Chain,54.8%,Medium,4.39857
227,647,Palindromic Substrings,63.7%,Medium,2.94991
228,648,Replace Words,60.9%,Medium,1.10019
229,655,Print Binary Tree,57.9%,Medium,65.397
230,658,Find K Closest Elements,43.7%,Medium,15.7519
231,659,Split Array into Consecutive Subsequences,45.0%,Medium,5.85331
232,678,Valid Parenthesis String,32.4%,Medium,3.16108
233,679,24 Game,48.1%,Hard,37.9713
234,690,Employee Importance,61.7%,Easy,0.294491
235,692,Top K Frequent Words,53.9%,Medium,5.47884
236,694,Number of Distinct Islands,59.0%,Medium,8.12782
237,699,Falling Squares,43.5%,Hard,5.09736
238,716,Max Stack,44.2%,Easy,0.979177
239,721,Accounts Merge,54.2%,Medium,1.98358
240,723,Candy Crush,74.1%,Medium,4.59738
241,724,Find Pivot Index,49.2%,Easy,0.473169
242,729,My Calendar I,54.7%,Medium,1.50063
243,733,Flood Fill,56.9%,Easy,3.85916
244,735,Asteroid Collision,44.1%,Medium,0.45784
245,739,Daily Temperatures,66.1%,Medium,2.36184
246,741,Cherry Pickup,35.9%,Hard,79.1457
247,743,Network Delay Time,47.1%,Medium,0.278004
248,746,Min Cost Climbing Stairs,55.8%,Easy,1.14663
249,752,Open the Lock,55.0%,Medium,7.20268
250,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,0.759011
251,757,Set Intersection Size At Least Two,42.8%,Hard,94.9179
252,759,Employee Free Time,70.2%,Hard,12.3651
253,428,Serialize and Deserialize N-ary Tree,63.4%,Hard,51.8969
254,430,Flatten a Multilevel Doubly Linked List,58.3%,Medium,4.23545
255,763,Partition Labels,78.4%,Medium,0.488966
256,764,Largest Plus Sign,48.5%,Medium,23.468
257,427,Construct Quad Tree,63.9%,Medium,100
258,767,Reorganize String,51.2%,Medium,12.4322
259,771,Jewels and Stones,87.4%,Easy,0.948038
260,700,Search in a Binary Search Tree,74.3%,Easy,0.598751
261,772,Basic Calculator III,46.2%,Hard,30.9367
262,773,Sliding Puzzle,62.5%,Hard,71.3373
263,780,Reaching Points,30.8%,Hard,45.0424
264,787,Cheapest Flights Within K Stops,36.8%,Medium,1.3787
265,706,Design HashMap,63.8%,Easy,5.50579
266,815,Bus Routes,44.6%,Hard,89.8357
267,826,Most Profit Assigning Work,40.3%,Medium,8.781
268,827,Making A Large Island,44.2%,Hard,1.22312
269,836,Rectangle Overlap,42.9%,Easy,1.57069
270,844,Backspace String Compare,47.4%,Easy,1.0546
271,852,Peak Index in a Mountain Array,71.4%,Easy,0.879505
272,855,Exam Room,43.5%,Medium,15.5917
273,863,All Nodes Distance K in Binary Tree,59.8%,Medium,10.6682
274,710,Random Pick with Blacklist,33.1%,Hard,0
275,871,Minimum Number of Refueling Stops,35.2%,Hard,10.0947
276,470,Implement Rand10() Using Rand7(),46.4%,Medium,1.46961
277,528,Random Pick with Weight,45.6%,Medium,20.9839
278,889,Construct Binary Tree from Preorder and Postorder Traversal,69.0%,Medium,6.71931
279,907,Sum of Subarray Minimums,33.0%,Medium,1.2587
280,909,Snakes and Ladders,39.6%,Medium,18.3189
281,918,Maximum Sum Circular Subarray,35.6%,Medium,2.53479
282,934,Shortest Bridge,51.7%,Medium,10.5148
283,936,Stamping The Sequence,53.4%,Hard,47.9293
284,941,Valid Mountain Array,32.4%,Easy,0.652982
285,942,DI String Match,75.0%,Easy,0.985407
286,945,Minimum Increment to Make Array Unique,48.0%,Medium,15.4396
287,947,Most Stones Removed with Same Row or Column,56.2%,Medium,0.765136
288,953,Verifying an Alien Dictionary,52.2%,Easy,1.95238
289,959,Regions Cut By Slashes,68.2%,Medium,8.17722
290,967,Numbers With Same Consecutive Differences,46.4%,Medium,30.0962
291,969,Pancake Sorting,69.3%,Medium,16.0095
292,509,Fibonacci Number,67.8%,Easy,0.619144
293,973,K Closest Points to Origin,65.7%,Medium,4.17932
294,977,Squares of a Sorted Array,71.5%,Easy,8.32642
295,979,Distribute Coins in Binary Tree,70.7%,Medium,5.82419
296,981,Time Based Key-Value Store,53.4%,Medium,5.96168
297,986,Interval List Intersections,69.7%,Medium,65.1054
298,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,1.48343
299,992,Subarrays with K Different Integers,52.5%,Hard,8.55025
300,1002,Find Common Characters,68.6%,Easy,1.47249
301,1011,Capacity To Ship Packages Within D Days,61.7%,Medium,3.83205
302,1064,Fixed Point,63.8%,Easy,0
303,1025,Divisor Game,66.4%,Easy,1.98532
304,1027,Longest Arithmetic Subsequence,48.7%,Medium,2.71506
305,1135,Connecting Cities With Minimum Cost,60.2%,Medium,15.2033
306,1136,Parallel Courses,60.2%,Medium,5.66819
307,1036,Escape a Large Maze,34.0%,Hard,10.771
308,1039,Minimum Score Triangulation of Polygon,52.0%,Medium,0
309,1038,Binary Search Tree to Greater Sum Tree,83.9%,Medium,1.38516
310,1182,Shortest Distance to Target Color,54.3%,Medium,2.16688
311,1052,Grumpy Bookstore Owner,56.3%,Medium,21.4795
312,1229,Meeting Scheduler,54.8%,Medium,1.13807
313,1091,Shortest Path in Binary Matrix,41.3%,Medium,2.81946
314,1244,Design A Leaderboard,67.2%,Medium,1.22581
315,1188,Design Bounded Blocking Queue,73.2%,Medium,10.1407
316,1146,Snapshot Array,37.1%,Medium,3.48038
317,1143,Longest Common Subsequence,58.8%,Medium,0.47799
318,1171,Remove Zero Sum Consecutive Nodes from Linked List,42.0%,Medium,1.96975
319,1200,Minimum Absolute Difference,67.6%,Easy,0.810033
320,1218,Longest Arithmetic Subsequence of Given Difference,48.7%,Medium,0.929277
321,1227,Airplane Seat Assignment Probability,63.2%,Medium,1.82387
322,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.431796
323,1428,Leftmost Column with at Least a One,51.5%,Medium,0.239935
324,1254,Number of Closed Islands,62.7%,Medium,0.647596
325,1278,Palindrome Partitioning III,61.1%,Hard,5.07672
326,1281,Subtract the Product and Sum of Digits of an Integer,85.7%,Easy,35.886
327,1283,Find the Smallest Divisor Given a Threshold,52.0%,Medium,0.969438
328,1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,50.0%,Medium,0
329,1335,Minimum Difficulty of a Job Schedule,56.8%,Hard,7.54985
330,1352,Product of the Last K Numbers,46.7%,Medium,6.76581
331,1368,Minimum Cost to Make at Least One Valid Path in a Grid,59.6%,Hard,8.22568
332,1385,Find the Distance Value Between Two Arrays,66.4%,Easy,9.34955
333,1388,Pizza With 3n Slices,47.8%,Hard,7.33721
334,1400,Construct K Palindrome Strings,64.0%,Medium,52.8239
335,1391,Check if There is a Valid Path in a Grid,46.3%,Medium,3.45483
336,1431,Kids With the Greatest Number of Candies,87.9%,Easy,1.80551
337,1423,Maximum Points You Can Obtain from Cards,49.4%,Medium,0.380584
338,1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,45.3%,Medium,1.86019
339,1462,Course Schedule IV,46.9%,Medium,0
340,1475,Final Prices With a Special Discount in a Shop,75.0%,Easy,1.70631
341,1470,Shuffle the Array,88.1%,Easy,2.74352
342,1480,Running Sum of 1d Array,89.2%,Easy,2.0153
343,1531,String Compression II,36.4%,Hard,8.26438
344,1515,Best Position for a Service Centre,39.7%,Hard,36.6528
345,1519,Number of Nodes in the Sub-Tree With the Same Label,38.6%,Medium,0
346,1552,Magnetic Force Between Two Balls,52.4%,Medium,6.9596
347,1579,Remove Max Number of Edges to Keep Graph Fully Traversable,49.0%,Hard,9.03531
348,1626,Best Team With No Conflicts,40.1%,Medium,6.8381
349,1640,Check Array Formation Through Concatenation,55.4%,Easy,8.25831
350,1668,Maximum Repeating Substring,39.4%,Easy,1.55899
351,1635,Hopper Company Queries I,55.9%,Hard,0
352,1645,Hopper Company Queries II,39.7%,Hard,0
353,1672,Richest Customer Wealth,88.2%,Easy,0.866463
354,1651,Hopper Company Queries III,67.6%,Hard,0
355,1696,Jump Game VI,42.2%,Medium,11.9719
356,1719,Number Of Ways To Reconstruct A Tree,40.4%,Hard,0
357,1705,Maximum Number of Eaten Apples,35.1%,Medium,0
358,1743,Restore the Array From Adjacent Pairs,66.9%,Medium,15.1198
359,1768,Merge Strings Alternately,74.3%,Easy,2.03721
360,1793,Maximum Score of a Good Subarray,50.0%,Hard,2.47918
361,1829,Maximum XOR for Each Query,75.3%,Medium,0
362,1818,Minimum Absolute Sum Difference,28.3%,Medium,0
363,1861,Rotating the Box,63.5%,Medium,23.274
364,1856,Maximum Subarray Min-Product,34.1%,Medium,0
365,1926,Nearest Exit from Entrance in Maze,36.3%,Medium,0
366,1891,Cutting Ribbons,50.0%,Medium,0.879813
367,1968,Array With Elements Not Equal to Average of Neighbors,47.3%,Medium,0
368,1961,Check If String Is a Prefix of Array,54.4%,Easy,0
369,1967,Number of Strings That Appear as Substrings in Word,78.1%,Easy,0
370,2009,Minimum Number of Operations to Make Array Continuous,45.0%,Hard,0
