,#,Title,Acceptance,Difficulty,Frequency
127,348,Design Tic-Tac-Toe,56.7%,Medium,0.791508
128,376,Wiggle Subsequence,43.6%,Medium,0.409668
129,380,Insert Delete GetRandom O(1),50.7%,Medium,0.416481
130,387,First Unique Character in a String,55.6%,Easy,54.6141
131,390,Elimination Game,46.0%,Medium,10.9194
132,394,Decode String,54.6%,Medium,0.65351
133,416,Partition Equal Subset Sum,45.7%,Medium,0.136791
134,443,String Compression,46.2%,Medium,63.8245
135,453,Minimum Moves to Equal Array Elements,52.7%,Medium,5.10697
136,457,Circular Array Loop,31.1%,Medium,23.1373
137,460,LFU Cache,38.3%,Hard,4.53601
138,480,Sliding Window Median,40.2%,Hard,0.639886
139,498,Diagonal Traverse,53.3%,Medium,2.88412
140,516,Longest Palindromic Subsequence,58.0%,Medium,1.56821
141,524,Longest Word in Dictionary through Deleting,50.7%,Medium,40.4032
142,532,K-diff Pairs in an Array,36.9%,Medium,34.8188
143,547,Number of Provinces,62.2%,Medium,15.523
144,560,Subarray Sum Equals K,43.7%,Medium,3.94611
145,588,Design In-Memory File System,47.4%,Hard,0.665703
146,592,Fraction Addition and Subtraction,51.2%,Medium,75.2068
147,642,Design Search Autocomplete System,47.6%,Hard,0.60374
148,647,Palindromic Substrings,63.7%,Medium,21.3447
149,657,Robot Return to Origin,74.7%,Easy,38.4312
150,688,Knight Probability in Chessboard,51.1%,Medium,65.899
151,692,Top K Frequent Words,53.9%,Medium,1.5604
152,720,Longest Word in Dictionary,50.3%,Medium,19.7247
153,722,Remove Comments,37.0%,Medium,49.1192
154,724,Find Pivot Index,49.2%,Easy,47.327
155,739,Daily Temperatures,66.1%,Medium,0.334915
156,740,Delete and Earn,53.7%,Medium,64.698
157,746,Min Cost Climbing Stairs,55.8%,Easy,1.11513
158,767,Reorganize String,51.2%,Medium,0.518593
159,703,Kth Largest Element in a Stream,52.0%,Easy,0.62376
160,704,Binary Search,54.7%,Easy,0.0953158
161,780,Reaching Points,30.8%,Hard,84.5959
162,706,Design HashMap,63.8%,Easy,44.7294
163,829,Consecutive Numbers Sum,40.2%,Hard,38.2263
164,641,Design Circular Deque,56.8%,Medium,2.2317
165,862,Shortest Subarray with Sum at Least K,25.9%,Hard,69.501
166,863,All Nodes Distance K in Binary Tree,59.8%,Medium,0.148146
167,876,Middle of the Linked List,70.7%,Easy,0.303792
168,887,Super Egg Drop,27.0%,Hard,12.2326
169,909,Snakes and Ladders,39.6%,Medium,4.97466
170,931,Minimum Falling Path Sum,65.9%,Medium,1.85424
171,939,Minimum Area Rectangle,52.9%,Medium,1.11112
172,942,DI String Match,75.0%,Easy,9.68988
173,983,Minimum Cost For Tickets,63.4%,Medium,1.26836
174,993,Cousins in Binary Tree,53.6%,Easy,0.127266
175,1010,Pairs of Songs With Total Durations Divisible by 60,51.9%,Medium,3.04034
176,1086,High Five,75.9%,Easy,100
177,1041,Robot Bounded In Circle,54.5%,Medium,88.1498
178,1167,Minimum Cost to Connect Sticks,65.9%,Medium,0.829355
179,1049,Last Stone Weight II,49.3%,Medium,0.75494
180,1163,Last Substring in Lexicographical Order,35.9%,Hard,78.6708
181,1051,Height Checker,73.7%,Easy,21.2278
182,1109,Corporate Flight Bookings,56.0%,Medium,0
183,1116,Print Zero Even Odd,58.5%,Medium,0
184,1146,Snapshot Array,37.1%,Medium,1.19388
185,1382,Balance a Binary Search Tree,78.8%,Medium,0.895681
186,1186,Maximum Subarray Sum with One Deletion,40.1%,Medium,9.99469
187,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,10.1111
188,1219,Path with Maximum Gold,66.0%,Medium,15.0965
189,1427,Perform String Shifts,53.7%,Easy,0
190,1235,Maximum Profit in Job Scheduling,50.2%,Hard,0.48574
191,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.503194
192,1268,Search Suggestions System,65.7%,Medium,0.623209
193,1296,Divide Array in Sets of K Consecutive Numbers,56.0%,Medium,9.08833
194,1306,Jump Game III,61.6%,Medium,0.900277
195,1351,Count Negative Numbers in a Sorted Matrix,75.3%,Easy,0.354272
196,1395,Count Number of Teams,70.8%,Medium,50.8332
197,1750,Minimum Length of String After Deleting Similar Ends,42.7%,Medium,0
198,1771,Maximize Palindrome Length From Subsequences,34.6%,Hard,0
199,1823,Find the Winner of the Circular Game,74.2%,Medium,2.58546
200,1836,Remove Duplicates From an Unsorted Linked List,69.4%,Medium,10.7102
