,#,Title,Acceptance,Difficulty,Frequency
60,66,Plus One,42.1%,Easy,8.73236
61,67,Add Binary,48.9%,Easy,0.85083
62,68,Text Justification,32.9%,Hard,61.5167
63,69,Sqrt(x),36.0%,Easy,0.949812
64,70,Climbing Stairs,50.0%,Easy,1.87253
65,71,Simplify Path,36.4%,Medium,6.5109
66,72,Edit Distance,49.2%,Hard,17.8584
67,73,Set Matrix Zeroes,46.7%,Medium,0.145185
68,74,Search a 2D Matrix,40.7%,Medium,0.219993
69,75,Sort Colors,52.8%,Medium,0.110641
70,76,Minimum Window Substring,37.9%,Hard,22.5672
71,77,Combinations,61.1%,Medium,0.777665
72,78,Subsets,68.4%,Medium,3.98097
73,79,Word Search,38.9%,Medium,2.02785
74,80,Remove Duplicates from Sorted Array II,47.8%,Medium,0.492244
75,81,Search in Rotated Sorted Array II,34.2%,Medium,0.32547
76,82,Remove Duplicates from Sorted List II,41.2%,Medium,0.852969
77,83,Remove Duplicates from Sorted List,47.8%,Easy,0.240254
78,84,Largest Rectangle in Histogram,39.0%,Hard,7.99768
79,85,Maximal Rectangle,40.9%,Hard,62.8838
80,88,Merge Sorted Array,42.2%,Easy,0.214258
81,90,Subsets II,51.5%,Medium,0.238769
82,91,Decode Ways,28.9%,Medium,10.4463
83,92,Reverse Linked List II,42.5%,Medium,1.67826
84,93,Restore IP Addresses,39.9%,Medium,4.25272
85,94,Binary Tree Inorder Traversal,68.8%,Easy,1.52666
86,95,Unique Binary Search Trees II,47.3%,Medium,0.597778
87,96,Unique Binary Search Trees,56.4%,Medium,4.90791
88,97,Interleaving String,34.1%,Medium,3.17427
89,98,Validate Binary Search Tree,29.7%,Medium,1.88992
90,99,Recover Binary Search Tree,44.8%,Medium,2.42103
91,100,Same Tree,54.9%,Easy,2.28956
92,101,Symmetric Tree,50.2%,Easy,2.03045
93,102,Binary Tree Level Order Traversal,59.2%,Medium,0.302938
94,103,Binary Tree Zigzag Level Order Traversal,52.1%,Medium,2.3043
95,104,Maximum Depth of Binary Tree,70.1%,Easy,0.980694
96,105,Construct Binary Tree from Preorder and Inorder Traversal,55.4%,Medium,3.29672
97,106,Construct Binary Tree from Inorder and Postorder Traversal,52.6%,Medium,0.412852
98,107,Binary Tree Level Order Traversal II,57.2%,Medium,0.419839
99,108,Convert Sorted Array to Binary Search Tree,64.1%,Easy,0.944172
100,109,Convert Sorted List to Binary Search Tree,53.9%,Medium,1.12267
101,110,Balanced Binary Tree,45.8%,Easy,4.2596
102,111,Minimum Depth of Binary Tree,41.3%,Easy,0.171538
103,112,Path Sum,44.1%,Easy,0.111127
104,113,Path Sum II,52.3%,Medium,0.51112
105,114,Flatten Binary Tree to Linked List,55.7%,Medium,3.20553
106,115,Distinct Subsequences,41.6%,Hard,14.1306
107,116,Populating Next Right Pointers in Each Node,53.1%,Medium,1.11862
108,117,Populating Next Right Pointers in Each Node II,44.5%,Medium,1.6165
109,118,Pascal's Triangle,60.4%,Easy,1.44094
110,119,Pascal's Triangle II,55.0%,Easy,0.177981
111,120,Triangle,48.7%,Medium,0.912367
112,121,Best Time to Buy and Sell Stock,52.9%,Easy,5.72856
113,122,Best Time to Buy and Sell Stock II,60.4%,Medium,0.562099
114,123,Best Time to Buy and Sell Stock III,42.2%,Hard,0.265311
115,124,Binary Tree Maximum Path Sum,36.8%,Hard,14.1307
116,126,Word Ladder II,25.8%,Hard,2.35497
117,127,Word Ladder,33.7%,Hard,22.7812
118,128,Longest Consecutive Sequence,48.0%,Medium,21.9149
119,129,Sum Root to Leaf Numbers,53.8%,Medium,0.658273
120,130,Surrounded Regions,31.7%,Medium,20.6023
121,131,Palindrome Partitioning,55.8%,Medium,2.20664
122,132,Palindrome Partitioning II,32.8%,Hard,3.82997
123,133,Clone Graph,43.4%,Medium,4.19231
124,134,Gas Station,43.2%,Medium,12.2818
125,135,Candy,36.0%,Hard,1.65332
126,136,Single Number,67.8%,Easy,1.03954
127,137,Single Number II,55.4%,Medium,10.4551
128,138,Copy List with Random Pointer,44.5%,Medium,0.678166
129,139,Word Break,43.3%,Medium,8.69586
130,140,Word Break II,39.2%,Hard,8.59011
131,141,Linked List Cycle,44.3%,Easy,0.25566
132,143,Reorder List,44.0%,Medium,0.542924
133,144,Binary Tree Preorder Traversal,60.3%,Easy,0.39934
134,145,Binary Tree Postorder Traversal,61.2%,Easy,0.272433
135,146,LRU Cache,38.3%,Medium,13.9868
136,148,Sort List,49.0%,Medium,0.694785
137,149,Max Points on a Line,19.2%,Hard,26.0399
138,150,Evaluate Reverse Polish Notation,40.7%,Medium,15.3318
139,151,Reverse Words in a String,26.8%,Medium,0.0652422
140,152,Maximum Product Subarray,33.6%,Medium,10.3839
141,153,Find Minimum in Rotated Sorted Array,47.4%,Medium,0.580962
142,154,Find Minimum in Rotated Sorted Array II,43.2%,Hard,0.234611
143,155,Min Stack,48.8%,Easy,0.362758
144,157,Read N Characters Given Read4,39.4%,Easy,6.3644
145,158,Read N Characters Given read4 II - Call Multiple Times,39.6%,Hard,18.2723
146,159,Longest Substring with At Most Two Distinct Characters,51.7%,Medium,4.2808
147,160,Intersection of Two Linked Lists,47.5%,Easy,0.777081
148,162,Find Peak Element,45.0%,Medium,4.44415
149,163,Missing Ranges,29.8%,Easy,4.46293
150,164,Maximum Gap,40.5%,Hard,1.53931
151,165,Compare Version Numbers,31.9%,Medium,12.3802
152,166,Fraction to Recurring Decimal,23.0%,Medium,5.85767
153,167,Two Sum II - Input Array Is Sorted,57.3%,Easy,0.397212
154,168,Excel Sheet Column Title,33.0%,Easy,4.31196
155,169,Majority Element,61.4%,Easy,1.94047
156,171,Excel Sheet Column Number,58.4%,Easy,0.410541
157,173,Binary Search Tree Iterator,63.3%,Medium,8.5669
158,174,Dungeon Game,35.6%,Hard,3.8574
159,175,Combine Two Tables,67.8%,Easy,0.358985
160,176,Second Highest Salary,34.7%,Medium,0.772677
161,177,Nth Highest Salary,35.1%,Medium,3.10169
162,179,Largest Number,32.0%,Medium,1.78535
163,181,Employees Earning More Than Their Managers,64.2%,Easy,0.92462
164,187,Repeated DNA Sequences,43.0%,Medium,2.02731
165,188,Best Time to Buy and Sell Stock IV,31.8%,Hard,7.57216
166,189,Rotate Array,37.2%,Medium,0.130006
167,190,Reverse Bits,45.7%,Easy,0.852861
168,192,Word Frequency,25.5%,Medium,3.64568
169,198,House Robber,45.0%,Medium,7.49311
170,200,Number of Islands,52.0%,Medium,24.1785
171,202,Happy Number,52.2%,Easy,0.759031
172,203,Remove Linked List Elements,41.3%,Easy,0.810349
173,204,Count Primes,32.8%,Medium,0.581254
174,205,Isomorphic Strings,41.6%,Easy,6.01767
175,206,Reverse Linked List,68.3%,Easy,1.77907
176,207,Course Schedule,44.7%,Medium,4.3094
177,208,Implement Trie (Prefix Tree),55.8%,Medium,3.45032
178,209,Minimum Size Subarray Sum,41.6%,Medium,9.67653
179,210,Course Schedule II,44.9%,Medium,17.2745
180,211,Design Add and Search Words Data Structure,42.5%,Medium,7.47975
181,212,Word Search II,38.4%,Hard,5.89562
182,214,Shortest Palindrome,31.3%,Hard,1.27131
183,215,Kth Largest Element in an Array,61.4%,Medium,5.0595
184,216,Combination Sum III,62.6%,Medium,3.54004
185,217,Contains Duplicate,59.0%,Easy,0.451501
186,218,The Skyline Problem,37.8%,Hard,17.0574
187,219,Contains Duplicate II,40.1%,Easy,2.059
188,220,Contains Duplicate III,21.5%,Medium,3.87318
189,221,Maximal Square,41.3%,Medium,34.7382
190,222,Count Complete Tree Nodes,53.3%,Medium,9.2869
191,224,Basic Calculator,39.5%,Hard,18.2473
192,226,Invert Binary Tree,69.8%,Easy,6.45368
193,227,Basic Calculator II,40.0%,Medium,3.6628
194,228,Summary Ranges,44.1%,Easy,6.83264
195,229,Majority Element II,40.7%,Medium,2.29056
196,230,Kth Smallest Element in a BST,65.1%,Medium,0.635859
197,231,Power of Two,44.0%,Easy,0.170791
198,233,Number of Digit One,32.6%,Hard,7.62795
199,234,Palindrome Linked List,44.6%,Easy,1.74325
200,235,Lowest Common Ancestor of a Binary Search Tree,54.9%,Easy,0.335444
201,236,Lowest Common Ancestor of a Binary Tree,52.7%,Medium,4.95993
202,237,Delete Node in a Linked List,70.0%,Easy,0.611872
203,238,Product of Array Except Self,62.7%,Medium,1.55204
204,239,Sliding Window Maximum,45.7%,Hard,13.1308
205,240,Search a 2D Matrix II,46.9%,Medium,1.31833
206,241,Different Ways to Add Parentheses,59.7%,Medium,2.9071
207,242,Valid Anagram,60.2%,Easy,2.66126
208,243,Shortest Word Distance,63.4%,Easy,1.32583
209,245,Shortest Word Distance III,56.7%,Medium,2.3732
210,246,Strobogrammatic Number,47.2%,Easy,13.0354
211,247,Strobogrammatic Number II,49.7%,Medium,15.814
212,248,Strobogrammatic Number III,41.0%,Hard,55.4854
213,249,Group Shifted Strings,60.8%,Medium,5.99598
214,250,Count Univalue Subtrees,54.2%,Medium,14.0927
215,252,Meeting Rooms,56.2%,Easy,1.40267
216,253,Meeting Rooms II,48.4%,Medium,28.6162
217,256,Paint House,56.7%,Medium,0.690237
218,257,Binary Tree Paths,56.6%,Easy,3.58851
219,258,Add Digits,59.8%,Easy,1.27633
220,259,3Sum Smaller,49.9%,Medium,5.23645
221,261,Graph Valid Tree,44.7%,Medium,3.1189
222,267,Palindrome Permutation II,38.7%,Medium,7.70461
223,268,Missing Number,57.6%,Easy,0.237488
224,269,Alien Dictionary,34.3%,Hard,28.0346
225,270,Closest Binary Search Tree Value,52.3%,Easy,1.09042
226,271,Encode and Decode Strings,35.4%,Medium,23.6593
227,273,Integer to English Words,29.0%,Hard,1.61949
228,274,H-Index,37.0%,Medium,11.1385
229,276,Paint Fence,41.0%,Medium,10.649
230,278,First Bad Version,39.9%,Easy,0.986323
231,279,Perfect Squares,51.1%,Medium,2.49969
232,280,Wiggle Sort,65.5%,Medium,9.77869
233,281,Zigzag Iterator,60.5%,Medium,3.94423
234,282,Expression Add Operators,38.7%,Hard,7.8411
235,283,Move Zeroes,59.6%,Easy,1.32052
236,284,Peeking Iterator,52.4%,Medium,32.1771
237,285,Inorder Successor in BST,45.3%,Medium,0.639474
238,286,Walls and Gates,57.8%,Medium,6.54632
239,287,Find the Duplicate Number,58.3%,Medium,7.06496
240,289,Game of Life,61.2%,Medium,2.09922
241,292,Nim Game,55.3%,Easy,0.783171
242,295,Find Median from Data Stream,49.5%,Hard,35.8019
243,296,Best Meeting Point,59.1%,Hard,6.36574
244,297,Serialize and Deserialize Binary Tree,52.1%,Hard,8.50034
245,298,Binary Tree Longest Consecutive Sequence,49.7%,Medium,13.0609
246,299,Bulls and Cows,46.1%,Medium,68.8168
247,300,Longest Increasing Subsequence,47.3%,Medium,11.359
248,301,Remove Invalid Parentheses,45.9%,Hard,4.0226
249,302,Smallest Rectangle Enclosing Black Pixels,54.6%,Hard,2.71591
250,303,Range Sum Query - Immutable,52.9%,Easy,3.10689
251,304,Range Sum Query 2D - Immutable,45.4%,Medium,19.2046
252,305,Number of Islands II,39.3%,Hard,9.5636
253,306,Additive Number,30.1%,Medium,3.55347
254,307,Range Sum Query - Mutable,38.2%,Medium,4.49259
255,308,Range Sum Query 2D - Mutable,39.9%,Hard,43.6641
256,309,Best Time to Buy and Sell Stock with Cooldown,50.7%,Medium,0.108531
257,310,Minimum Height Trees,36.0%,Medium,3.66184
258,311,Sparse Matrix Multiplication,65.0%,Medium,5.39249
259,312,Burst Balloons,54.8%,Hard,6.21306
260,314,Binary Tree Vertical Order Traversal,49.1%,Medium,0.63813
261,315,Count of Smaller Numbers After Self,42.0%,Hard,60.5129
262,316,Remove Duplicate Letters,40.6%,Medium,5.76188
263,317,Shortest Distance from All Buildings,43.7%,Hard,14.8313
264,318,Maximum Product of Word Lengths,56.0%,Medium,1.93931
265,320,Generalized Abbreviation,55.1%,Medium,10.2812
266,322,Coin Change,39.0%,Medium,3.51589
267,323,Number of Connected Components in an Undirected Graph,59.8%,Medium,1.3055
268,324,Wiggle Sort II,31.5%,Medium,2.2504
269,325,Maximum Size Subarray Sum Equals k,48.5%,Medium,4.5087
270,326,Power of Three,42.9%,Easy,1.13507
271,327,Count of Range Sum,36.0%,Hard,2.71299
272,328,Odd Even Linked List,58.3%,Medium,3.90313
273,329,Longest Increasing Path in a Matrix,48.3%,Hard,56.3945
274,332,Reconstruct Itinerary,39.4%,Hard,9.01495
275,334,Increasing Triplet Subsequence,41.1%,Medium,5.32537
276,335,Self Crossing,29.0%,Hard,6.95772
277,336,Palindrome Pairs,36.2%,Hard,13.0675
278,337,House Robber III,52.4%,Medium,12.9423
279,338,Counting Bits,71.9%,Easy,1.36369
280,340,Longest Substring with At Most K Distinct Characters,46.7%,Medium,9.97596
281,341,Flatten Nested List Iterator,57.5%,Medium,1.17808
282,343,Integer Break,52.6%,Medium,1.96073
283,344,Reverse String,72.5%,Easy,0.333476
284,345,Reverse Vowels of a String,46.2%,Easy,3.99092
285,346,Moving Average from Data Stream,74.9%,Easy,36.8117
286,347,Top K Frequent Elements,63.7%,Medium,6.18844
287,348,Design Tic-Tac-Toe,56.7%,Medium,2.49153
288,349,Intersection of Two Arrays,67.4%,Easy,3.59567
289,350,Intersection of Two Arrays II,53.8%,Easy,1.43656
290,351,Android Unlock Patterns,50.4%,Medium,19.1592
291,352,Data Stream as Disjoint Intervals,49.7%,Hard,9.24934
292,353,Design Snake Game,37.3%,Medium,26.4749
293,354,Russian Doll Envelopes,39.2%,Hard,45.1797
294,356,Line Reflection,33.9%,Medium,11.5031
295,358,Rearrange String k Distance Apart,36.3%,Hard,9.02847
296,359,Logger Rate Limiter,74.0%,Easy,92.6798
297,360,Sort Transformed Array,51.7%,Medium,7.32093
298,361,Bomb Enemy,49.0%,Medium,11.1509
299,362,Design Hit Counter,66.5%,Medium,42.4786
300,363,Max Sum of Rectangle No Larger Than K,40.1%,Hard,65.6897
301,365,Water and Jug Problem,33.0%,Medium,16.0211
302,366,Find Leaves of Binary Tree,75.0%,Medium,26.128
303,368,Largest Divisible Subset,39.1%,Medium,4.97087
304,369,Plus One Linked List,59.9%,Medium,4.27429
305,371,Sum of Two Integers,50.7%,Medium,0.351953
306,373,Find K Pairs with Smallest Sums,38.9%,Medium,2.39511
307,374,Guess Number Higher or Lower,47.5%,Easy,0.444056
308,375,Guess Number Higher or Lower II,44.4%,Medium,24.0754
309,377,Combination Sum IV,48.0%,Medium,0.892049
310,378,Kth Smallest Element in a Sorted Matrix,58.5%,Medium,10.0749
311,379,Design Phone Directory,49.7%,Medium,11.688
312,380,Insert Delete GetRandom O(1),50.7%,Medium,5.04482
313,381,Insert Delete GetRandom O(1) - Duplicates allowed,35.2%,Hard,0.829378
314,382,Linked List Random Node,55.2%,Medium,1.77595
315,384,Shuffle an Array,55.9%,Medium,27.6563
316,387,First Unique Character in a String,55.6%,Easy,3.60541
317,388,Longest Absolute File Path,44.7%,Medium,19.8181
318,389,Find the Difference,58.8%,Easy,2.88176
319,391,Perfect Rectangle,31.7%,Hard,5.59395
320,392,Is Subsequence,50.0%,Easy,9.52163
321,393,UTF-8 Validation,38.9%,Medium,9.37116
322,394,Decode String,54.6%,Medium,51.427
323,395,Longest Substring with At Least K Repeating Characters,44.2%,Medium,2.03662
324,396,Rotate Function,38.2%,Medium,2.87488
325,397,Integer Replacement,34.1%,Medium,10.2466
326,398,Random Pick Index,61.5%,Medium,0.974505
327,399,Evaluate Division,55.9%,Medium,23.6022
328,400,Nth Digit,33.0%,Medium,4.93488
329,402,Remove K Digits,28.9%,Medium,0.584926
330,403,Frog Jump,42.4%,Hard,17.3639
331,406,Queue Reconstruction by Height,69.5%,Medium,22.8444
332,407,Trapping Rain Water II,45.9%,Hard,19.8918
333,409,Longest Palindrome,52.8%,Easy,0.38611
334,410,Split Array Largest Sum,48.6%,Hard,48.5264
335,412,Fizz Buzz,65.3%,Easy,0.845381
336,414,Third Maximum Number,31.1%,Easy,0.323597
337,415,Add Strings,50.8%,Easy,3.11961
338,416,Partition Equal Subset Sum,45.7%,Medium,2.15825
339,417,Pacific Atlantic Water Flow,46.5%,Medium,21.5296
340,418,Sentence Screen Fitting,34.8%,Medium,57.5443
341,419,Battleships in a Board,72.5%,Medium,4.12774
342,420,Strong Password Checker,13.9%,Hard,32.9663
343,424,Longest Repeating Character Replacement,49.8%,Medium,9.01335
344,432,All O`one Data Structure,34.6%,Hard,5.76631
345,433,Minimum Genetic Mutation,44.9%,Medium,4.90297
346,435,Non-overlapping Intervals,46.4%,Medium,1.05404
347,437,Path Sum III,49.6%,Medium,0.24371
348,438,Find All Anagrams in a String,46.5%,Medium,4.77954
349,442,Find All Duplicates in an Array,71.4%,Medium,0.151894
350,443,String Compression,46.2%,Medium,2.10359
351,444,Sequence Reconstruction,24.0%,Medium,60.4698
352,445,Add Two Numbers II,57.7%,Medium,0.422468
353,446,Arithmetic Slices II - Subsequence,38.9%,Hard,7.58116
354,447,Number of Boomerangs,53.1%,Medium,7.8484
355,448,Find All Numbers Disappeared in an Array,57.3%,Easy,0.197854
356,449,Serialize and Deserialize BST,55.4%,Medium,0.784628
357,450,Delete Node in a BST,46.9%,Medium,0.747023
358,451,Sort Characters By Frequency,66.8%,Medium,0.31794
359,452,Minimum Number of Arrows to Burst Balloons,50.7%,Medium,1.95479
360,454,4Sum II,55.6%,Medium,1.30755
361,456,132 Pattern,30.7%,Medium,2.52438
362,459,Repeated Substring Pattern,43.4%,Easy,23.8474
363,460,LFU Cache,38.3%,Hard,28.7437
364,463,Island Perimeter,68.3%,Easy,0.339111
365,465,Optimal Account Balancing,48.6%,Hard,59.3861
366,471,Encode String with Shortest Length,50.6%,Hard,72.2406
367,480,Sliding Window Median,40.2%,Hard,15.4183
368,482,License Key Formatting,43.1%,Easy,0.553817
369,485,Max Consecutive Ones,54.4%,Easy,0.919389
370,490,The Maze,54.0%,Medium,5.98346
371,491,Increasing Subsequences,49.6%,Medium,2.0158
372,493,Reverse Pairs,28.8%,Hard,10.2142
373,494,Target Sum,45.2%,Medium,0.280917
374,496,Next Greater Element I,68.6%,Easy,0.0784496
375,498,Diagonal Traverse,53.3%,Medium,3.86092
376,499,The Maze III,44.0%,Hard,13.4781
377,501,Find Mode in Binary Search Tree,45.8%,Easy,8.30581
378,503,Next Greater Element II,60.6%,Medium,0.685871
379,504,Base 7,47.0%,Easy,5.3412
380,505,The Maze II,50.4%,Medium,7.32093
381,510,Inorder Successor in BST II,61.5%,Medium,4.39695
382,518,Coin Change 2,55.1%,Medium,0.674175
383,524,Longest Word in Dictionary through Deleting,50.7%,Medium,8.94559
384,525,Contiguous Array,44.5%,Medium,3.0867
385,527,Word Abbreviation,57.4%,Hard,25.386
386,529,Minesweeper,63.4%,Medium,3.75741
387,530,Minimum Absolute Difference in BST,55.7%,Easy,0.755462
388,532,K-diff Pairs in an Array,36.9%,Medium,1.40849
389,535,Encode and Decode TinyURL,83.0%,Medium,5.70769
390,540,Single Element in a Sorted Array,58.1%,Medium,1.84997
391,541,Reverse String II,49.9%,Easy,0.818512
392,542,01 Matrix,43.1%,Medium,6.12711
393,543,Diameter of Binary Tree,52.3%,Easy,2.04554
394,547,Number of Provinces,62.2%,Medium,0.575448
395,549,Binary Tree Longest Consecutive Sequence II,48.3%,Medium,21.0248
396,551,Student Attendance Record I,47.0%,Easy,11.1165
397,552,Student Attendance Record II,39.5%,Hard,61.4821
398,554,Brick Wall,52.2%,Medium,2.2988
399,557,Reverse Words in a String III,75.5%,Easy,0.117965
400,560,Subarray Sum Equals K,43.7%,Medium,17.6108
401,562,Longest Line of Consecutive One in Matrix,48.2%,Medium,56.9602
402,567,Permutation in String,44.4%,Medium,0.577962
403,568,Maximum Vacation Days,42.5%,Hard,16.282
404,581,Shortest Unsorted Continuous Subarray,33.6%,Medium,1.4566
405,582,Kill Process,65.2%,Medium,3.82105
406,588,Design In-Memory File System,47.4%,Hard,12.7111
407,591,Tag Validator,35.8%,Hard,24.2191
408,593,Valid Square,43.6%,Medium,49.2642
409,604,Design Compressed String Iterator,38.7%,Easy,20.7318
410,609,Find Duplicate File in System,63.4%,Medium,11.2829
411,616,Add Bold Tag in String,46.3%,Medium,4.15573
412,617,Merge Two Binary Trees,76.9%,Easy,0.328448
413,621,Task Scheduler,53.7%,Medium,10.348
414,628,Maximum Product of Three Numbers,46.7%,Easy,0.479238
415,630,Course Schedule III,35.3%,Hard,4.42775
416,631,Design Excel Sum Formula,37.0%,Hard,14.3421
417,632,Smallest Range Covering Elements from K Lists,56.7%,Hard,13.8502
418,635,Design Log Storage System,61.4%,Medium,3.93502
419,636,Exclusive Time of Functions,57.9%,Medium,7.40003
420,638,Shopping Offers,54.1%,Medium,8.25955
421,639,Decode Ways II,30.3%,Hard,4.06797
422,640,Solve the Equation,43.2%,Medium,6.78933
423,642,Design Search Autocomplete System,47.6%,Hard,59.985
424,647,Palindromic Substrings,63.7%,Medium,4.95351
425,650,2 Keys Keyboard,51.5%,Medium,1.56502
426,652,Find Duplicate Subtrees,54.7%,Medium,54.9037
427,654,Maximum Binary Tree,82.7%,Medium,1.68338
428,658,Find K Closest Elements,43.7%,Medium,5.10356
429,659,Split Array into Consecutive Subsequences,45.0%,Medium,79.918
430,662,Maximum Width of Binary Tree,39.6%,Medium,5.35488
431,665,Non-decreasing Array,21.2%,Medium,2.61845
432,669,Trim a Binary Search Tree,64.4%,Medium,0.844746
433,671,Second Minimum Node In a Binary Tree,43.2%,Easy,0.732816
434,673,Number of Longest Increasing Subsequence,39.7%,Medium,1.53001
435,674,Longest Continuous Increasing Subsequence,47.4%,Easy,0.594617
436,676,Implement Magic Dictionary,56.1%,Medium,4.66183
437,677,Map Sum Pairs,56.8%,Medium,1.96415
438,678,Valid Parenthesis String,32.4%,Medium,0.708501
439,679,24 Game,48.1%,Hard,37.8047
440,680,Valid Palindrome II,37.9%,Easy,0.289096
441,681,Next Closest Time,46.3%,Medium,12.6836
442,682,Baseball Game,68.7%,Easy,2.57055
443,684,Redundant Connection,60.5%,Medium,1.36738
444,686,Repeated String Match,33.2%,Medium,8.88787
445,687,Longest Univalue Path,38.6%,Medium,2.25441
446,688,Knight Probability in Chessboard,51.1%,Medium,11.1134
447,689,Maximum Sum of 3 Non-Overlapping Subarrays,48.0%,Hard,6.86626
448,690,Employee Importance,61.7%,Easy,75.6626
449,692,Top K Frequent Words,53.9%,Medium,23.8968
450,694,Number of Distinct Islands,59.0%,Medium,1.00475
451,695,Max Area of Island,68.0%,Medium,42.625
452,698,Partition to K Equal Sum Subsets,45.8%,Medium,2.71334
453,715,Range Module,42.5%,Hard,77.9243
454,717,1-bit and 2-bit Characters,46.3%,Easy,3.7905
455,718,Maximum Length of Repeated Subarray,51.2%,Medium,2.29411
456,719,Find K-th Smallest Pair Distance,33.7%,Hard,3.50019
457,720,Longest Word in Dictionary,50.3%,Medium,11.9765
458,721,Accounts Merge,54.2%,Medium,26.5436
459,722,Remove Comments,37.0%,Medium,47.7856
460,723,Candy Crush,74.1%,Medium,20.6187
461,724,Find Pivot Index,49.2%,Easy,1.74176
462,726,Number of Atoms,51.4%,Hard,20.876
463,727,Minimum Window Subsequence,42.8%,Hard,94.0191
464,729,My Calendar I,54.7%,Medium,67.5703
465,731,My Calendar II,52.4%,Medium,24.3255
466,732,My Calendar III,65.3%,Hard,38.5918
467,733,Flood Fill,56.9%,Easy,2.99274
468,735,Asteroid Collision,44.1%,Medium,46.3129
469,736,Parse Lisp Expression,50.6%,Hard,39.2862
470,737,Sentence Similarity II,47.3%,Medium,7.31739
471,739,Daily Temperatures,66.1%,Medium,2.35297
472,741,Cherry Pickup,35.9%,Hard,13.9292
473,743,Network Delay Time,47.1%,Medium,15.2504
474,745,Prefix and Suffix Search,35.6%,Hard,14.967
475,746,Min Cost Climbing Stairs,55.8%,Easy,0.127815
476,747,Largest Number At Least Twice of Others,44.3%,Easy,0.79274
477,748,Shortest Completing Word,58.4%,Easy,3.62218
478,752,Open the Lock,55.0%,Medium,61.3931
479,753,Cracking the Safe,53.8%,Hard,48.4806
480,754,Reach a Number,41.3%,Medium,2.46333
481,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,0.576311
482,758,Bold Words in String,49.3%,Medium,7.35292
483,759,Employee Free Time,70.2%,Hard,7.5261
484,428,Serialize and Deserialize N-ary Tree,63.4%,Hard,21.7558
485,430,Flatten a Multilevel Doubly Linked List,58.3%,Medium,8.57852
