,#,Title,Acceptance,Difficulty,Frequency
111,121,Best Time to Buy and Sell Stock,52.9%,Easy,18.7835
112,122,Best Time to Buy and Sell Stock II,60.4%,Medium,2.59568
113,123,Best Time to Buy and Sell Stock III,42.2%,Hard,0.139064
114,124,Binary Tree Maximum Path Sum,36.8%,Hard,20.2556
115,125,Valid Palindrome,39.9%,Easy,13.3471
116,126,Word Ladder II,25.8%,Hard,12.6713
117,127,Word Ladder,33.7%,Hard,23.5306
118,128,Longest Consecutive Sequence,48.0%,Medium,27.2955
119,129,Sum Root to Leaf Numbers,53.8%,Medium,2.12354
120,130,Surrounded Regions,31.7%,Medium,0.345328
121,131,Palindrome Partitioning,55.8%,Medium,2.59786
122,133,Clone Graph,43.4%,Medium,14.7347
123,134,Gas Station,43.2%,Medium,22.6516
124,135,Candy,36.0%,Hard,1.94643
125,136,Single Number,67.8%,Easy,1.89923
126,137,Single Number II,55.4%,Medium,1.52831
127,138,Copy List with Random Pointer,44.5%,Medium,55.3932
128,139,Word Break,43.3%,Medium,17.9904
129,140,Word Break II,39.2%,Hard,13.3118
130,141,Linked List Cycle,44.3%,Easy,8.38316
131,142,Linked List Cycle II,41.9%,Medium,6.66565
132,143,Reorder List,44.0%,Medium,1.75557
133,144,Binary Tree Preorder Traversal,60.3%,Easy,1.05162
134,145,Binary Tree Postorder Traversal,61.2%,Easy,0.568768
135,146,LRU Cache,38.3%,Medium,87.9894
136,147,Insertion Sort List,46.2%,Medium,1.30406
137,148,Sort List,49.0%,Medium,11.7018
138,149,Max Points on a Line,19.2%,Hard,6.36041
139,150,Evaluate Reverse Polish Notation,40.7%,Medium,3.36608
140,151,Reverse Words in a String,26.8%,Medium,48.1103
141,152,Maximum Product Subarray,33.6%,Medium,2.78439
142,153,Find Minimum in Rotated Sorted Array,47.4%,Medium,9.95164
143,154,Find Minimum in Rotated Sorted Array II,43.2%,Hard,0.276205
144,155,Min Stack,48.8%,Easy,13.4445
145,157,Read N Characters Given Read4,39.4%,Easy,9.94274
146,158,Read N Characters Given read4 II - Call Multiple Times,39.6%,Hard,14.7922
147,159,Longest Substring with At Most Two Distinct Characters,51.7%,Medium,5.03975
148,160,Intersection of Two Linked Lists,47.5%,Easy,7.68354
149,161,One Edit Distance,33.6%,Medium,3.81372
150,162,Find Peak Element,45.0%,Medium,3.80123
151,164,Maximum Gap,40.5%,Hard,1.81222
152,165,Compare Version Numbers,31.9%,Medium,20.4507
153,166,Fraction to Recurring Decimal,23.0%,Medium,0.815278
154,167,Two Sum II - Input Array Is Sorted,57.3%,Easy,0.672006
155,168,Excel Sheet Column Title,33.0%,Easy,25.5459
156,169,Majority Element,61.4%,Easy,2.28449
157,171,Excel Sheet Column Number,58.4%,Easy,12.87
158,173,Binary Search Tree Iterator,63.3%,Medium,24.7147
159,175,Combine Two Tables,67.8%,Easy,0.18828
160,176,Second Highest Salary,34.7%,Medium,0.513736
161,179,Largest Number,32.0%,Medium,26.108
162,180,Consecutive Numbers,44.4%,Medium,0.520574
163,182,Duplicate Emails,67.4%,Easy,0.675103
164,186,Reverse Words in a String II,49.3%,Medium,23.8688
165,187,Repeated DNA Sequences,43.0%,Medium,2.38673
166,189,Rotate Array,37.2%,Medium,6.3843
167,190,Reverse Bits,45.7%,Easy,0.252926
168,191,Number of 1 Bits,57.0%,Easy,1.5244
169,198,House Robber,45.0%,Medium,11.122
170,199,Binary Tree Right Side View,58.2%,Medium,4.73616
171,200,Number of Islands,52.0%,Medium,77.7776
172,202,Happy Number,52.2%,Easy,0.504628
173,203,Remove Linked List Elements,41.3%,Easy,0.612679
174,204,Count Primes,32.8%,Medium,8.49395
175,205,Isomorphic Strings,41.6%,Easy,0.680656
176,206,Reverse Linked List,68.3%,Easy,14.8646
177,207,Course Schedule,44.7%,Medium,26.1486
178,208,Implement Trie (Prefix Tree),55.8%,Medium,2.94171
179,209,Minimum Size Subarray Sum,41.6%,Medium,0.90233
180,210,Course Schedule II,44.9%,Medium,34.2209
181,211,Design Add and Search Words Data Structure,42.5%,Medium,0.859667
182,212,Word Search II,38.4%,Hard,42.4289
183,213,House Robber II,38.8%,Medium,0.636896
184,214,Shortest Palindrome,31.3%,Hard,23.9442
185,215,Kth Largest Element in an Array,61.4%,Medium,8.20695
186,216,Combination Sum III,62.6%,Medium,0.690784
187,217,Contains Duplicate,59.0%,Easy,0.391078
188,218,The Skyline Problem,37.8%,Hard,47.729
189,219,Contains Duplicate II,40.1%,Easy,0.275257
190,221,Maximal Square,41.3%,Medium,2.83338
191,222,Count Complete Tree Nodes,53.3%,Medium,3.24726
192,223,Rectangle Area,39.4%,Medium,1.83567
193,224,Basic Calculator,39.5%,Hard,40.764
194,225,Implement Stack using Queues,50.4%,Easy,4.26742
195,226,Invert Binary Tree,69.8%,Easy,2.71792
196,227,Basic Calculator II,40.0%,Medium,26.3489
197,228,Summary Ranges,44.1%,Easy,0.707771
198,230,Kth Smallest Element in a BST,65.1%,Medium,1.16476
199,232,Implement Queue using Stacks,55.3%,Easy,27.5024
200,233,Number of Digit One,32.6%,Hard,2.40189
201,234,Palindrome Linked List,44.6%,Easy,13.7525
202,235,Lowest Common Ancestor of a Binary Search Tree,54.9%,Easy,4.22083
203,236,Lowest Common Ancestor of a Binary Tree,52.7%,Medium,28.0498
204,237,Delete Node in a Linked List,70.0%,Easy,0.720351
205,238,Product of Array Except Self,62.7%,Medium,13.515
206,239,Sliding Window Maximum,45.7%,Hard,7.46925
207,240,Search a 2D Matrix II,46.9%,Medium,32.5411
208,241,Different Ways to Add Parentheses,59.7%,Medium,5.24879
209,242,Valid Anagram,60.2%,Easy,4.21758
210,243,Shortest Word Distance,63.4%,Easy,10.1614
211,246,Strobogrammatic Number,47.2%,Easy,6.57
212,252,Meeting Rooms,56.2%,Easy,9.52043
213,253,Meeting Rooms II,48.4%,Medium,39.4374
214,256,Paint House,56.7%,Medium,0.812609
215,258,Add Digits,59.8%,Easy,0.67345
216,260,Single Number III,65.9%,Medium,2.17477
217,261,Graph Valid Tree,44.7%,Medium,3.67185
218,266,Palindrome Permutation,64.1%,Easy,27.835
219,267,Palindrome Permutation II,38.7%,Medium,4.23705
220,268,Missing Number,57.6%,Easy,7.39602
221,269,Alien Dictionary,34.3%,Hard,12.29
222,270,Closest Binary Search Tree Value,52.3%,Easy,2.25974
223,271,Encode and Decode Strings,35.4%,Medium,11.9014
224,273,Integer to English Words,29.0%,Hard,83.8402
225,277,Find the Celebrity,45.4%,Medium,57.5809
226,278,First Bad Version,39.9%,Easy,0.231533
227,281,Zigzag Iterator,60.5%,Medium,4.64351
228,282,Expression Add Operators,38.7%,Hard,4.9237
229,283,Move Zeroes,59.6%,Easy,5.94619
230,284,Peeking Iterator,52.4%,Medium,3.43071
231,285,Inorder Successor in BST,45.3%,Medium,33.8612
232,286,Walls and Gates,57.8%,Medium,2.65036
233,287,Find the Duplicate Number,58.3%,Medium,20.7672
234,289,Game of Life,61.2%,Medium,2.47139
235,290,Word Pattern,39.1%,Easy,0.905667
236,295,Find Median from Data Stream,49.5%,Hard,43.9203
237,296,Best Meeting Point,59.1%,Hard,1.98227
238,297,Serialize and Deserialize Binary Tree,52.1%,Hard,53.1223
239,299,Bulls and Cows,46.1%,Medium,1.19387
240,300,Longest Increasing Subsequence,47.3%,Medium,5.8556
241,304,Range Sum Query 2D - Immutable,45.4%,Medium,1.99572
242,305,Number of Islands II,39.3%,Hard,1.0211
243,306,Additive Number,30.1%,Medium,4.18347
244,310,Minimum Height Trees,36.0%,Medium,1.59544
245,314,Binary Tree Vertical Order Traversal,49.1%,Medium,1.32782
246,315,Count of Smaller Numbers After Self,42.0%,Hard,12.7878
247,316,Remove Duplicate Letters,40.6%,Medium,0.589841
248,317,Shortest Distance from All Buildings,43.7%,Hard,2.69259
249,319,Bulb Switcher,46.4%,Medium,6.81194
250,322,Coin Change,39.0%,Medium,16.8237
251,323,Number of Connected Components in an Undirected Graph,59.8%,Medium,3.39357
252,325,Maximum Size Subarray Sum Equals k,48.5%,Medium,11.2327
253,328,Odd Even Linked List,58.3%,Medium,5.74744
254,329,Longest Increasing Path in a Matrix,48.3%,Hard,4.0966
255,332,Reconstruct Itinerary,39.4%,Hard,14.2661
256,333,Largest BST Subtree,39.8%,Medium,4.10937
257,337,House Robber III,52.4%,Medium,1.94299
258,338,Counting Bits,71.9%,Easy,0.260388
259,340,Longest Substring with At Most K Distinct Characters,46.7%,Medium,43.0191
260,341,Flatten Nested List Iterator,57.5%,Medium,7.12153
261,344,Reverse String,72.5%,Easy,1.5521
262,346,Moving Average from Data Stream,74.9%,Easy,9.1462
263,347,Top K Frequent Elements,63.7%,Medium,4.9276
264,348,Design Tic-Tac-Toe,56.7%,Medium,68.3361
265,349,Intersection of Two Arrays,67.4%,Easy,0.865275
266,350,Intersection of Two Arrays II,53.8%,Easy,0.958408
267,351,Android Unlock Patterns,50.4%,Medium,16.683
268,352,Data Stream as Disjoint Intervals,49.7%,Hard,5.13629
269,353,Design Snake Game,37.3%,Medium,18.2981
270,354,Russian Doll Envelopes,39.2%,Hard,4.05319
271,355,Design Twitter,33.4%,Medium,7.92113
272,358,Rearrange String k Distance Apart,36.3%,Hard,25.2567
273,359,Logger Rate Limiter,74.0%,Easy,5.86839
274,362,Design Hit Counter,66.5%,Medium,26.1495
275,368,Largest Divisible Subset,39.1%,Medium,1.52897
276,371,Sum of Two Integers,50.7%,Medium,0.927474
277,373,Find K Pairs with Smallest Sums,38.9%,Medium,0.72009
278,376,Wiggle Subsequence,43.6%,Medium,0.864993
279,378,Kth Smallest Element in a Sorted Matrix,58.5%,Medium,3.83418
280,380,Insert Delete GetRandom O(1),50.7%,Medium,13.4156
281,381,Insert Delete GetRandom O(1) - Duplicates allowed,35.2%,Hard,2.17054
282,382,Linked List Random Node,55.2%,Medium,2.09081
283,383,Ransom Note,54.6%,Easy,2.94616
284,384,Shuffle an Array,55.9%,Medium,17.1241
285,386,Lexicographical Numbers,56.9%,Medium,5.41509
286,387,First Unique Character in a String,55.6%,Easy,7.84228
287,392,Is Subsequence,50.0%,Easy,0.665253
288,393,UTF-8 Validation,38.9%,Medium,6.50411
289,394,Decode String,54.6%,Medium,15.4572
290,395,Longest Substring with At Least K Repeating Characters,44.2%,Medium,6.39377
291,396,Rotate Function,38.2%,Medium,3.38457
292,398,Random Pick Index,61.5%,Medium,0.513176
293,399,Evaluate Division,55.9%,Medium,4.97877
294,402,Remove K Digits,28.9%,Medium,5.87866
295,403,Frog Jump,42.4%,Hard,28.0958
296,409,Longest Palindrome,52.8%,Easy,1.01698
297,412,Fizz Buzz,65.3%,Easy,4.84505
298,415,Add Strings,50.8%,Easy,3.67269
299,416,Partition Equal Subset Sum,45.7%,Medium,1.77821
300,417,Pacific Atlantic Water Flow,46.5%,Medium,5.95826
301,419,Battleships in a Board,72.5%,Medium,24.6422
302,420,Strong Password Checker,13.9%,Hard,12.8846
303,421,Maximum XOR of Two Numbers in an Array,55.0%,Medium,1.95881
304,424,Longest Repeating Character Replacement,49.8%,Medium,0.389561
305,432,All O`one Data Structure,34.6%,Hard,1.78614
306,435,Non-overlapping Intervals,46.4%,Medium,1.24091
307,437,Path Sum III,49.6%,Medium,2.00517
308,438,Find All Anagrams in a String,46.5%,Medium,14.7827
309,442,Find All Duplicates in an Array,71.4%,Medium,1.95165
310,443,String Compression,46.2%,Medium,49.6906
311,445,Add Two Numbers II,57.7%,Medium,39.5559
312,448,Find All Numbers Disappeared in an Array,57.3%,Easy,0.522568
313,449,Serialize and Deserialize BST,55.4%,Medium,22.3347
314,450,Delete Node in a BST,46.9%,Medium,12.4864
315,453,Minimum Moves to Equal Array Elements,52.7%,Medium,2.16424
316,456,132 Pattern,30.7%,Medium,1.34286
317,457,Circular Array Loop,31.1%,Medium,11.789
318,460,LFU Cache,38.3%,Hard,53.1165
319,462,Minimum Moves to Equal Array Elements II,56.1%,Medium,14.2832
320,468,Validate IP Address,25.8%,Medium,39.2478
321,471,Encode String with Shortest Length,50.6%,Hard,8.29412
322,472,Concatenated Words,43.0%,Hard,0.917335
323,473,Matchsticks to Square,40.2%,Medium,2.62063
324,480,Sliding Window Median,40.2%,Hard,1.35109
325,483,Smallest Good Base,37.2%,Hard,13.0549
326,485,Max Consecutive Ones,54.4%,Easy,0.174776
327,490,The Maze,54.0%,Medium,9.85295
328,493,Reverse Pairs,28.8%,Hard,1.09848
329,494,Target Sum,45.2%,Medium,1.30987
330,496,Next Greater Element I,68.6%,Easy,0.368406
331,498,Diagonal Traverse,53.3%,Medium,2.07172
332,499,The Maze III,44.0%,Hard,7.68314
333,510,Inorder Successor in BST II,61.5%,Medium,28.6686
334,515,Find Largest Value in Each Tree Row,63.6%,Medium,0.567751
335,516,Longest Palindromic Subsequence,58.0%,Medium,4.45462
336,518,Coin Change 2,55.1%,Medium,11.3891
337,523,Continuous Subarray Sum,26.1%,Medium,1.12381
338,1721,Swapping Nodes in a Linked List,66.1%,Medium,0.777609
339,529,Minesweeper,63.4%,Medium,9.45055
340,531,Lonely Pixel I,60.3%,Medium,16.04
341,532,K-diff Pairs in an Array,36.9%,Medium,4.47594
342,535,Encode and Decode TinyURL,83.0%,Medium,36.7424
343,538,Convert BST to Greater Tree,61.6%,Medium,2.84511
344,540,Single Element in a Sorted Array,58.1%,Medium,16.8327
345,542,01 Matrix,43.1%,Medium,1.57871
346,543,Diameter of Binary Tree,52.3%,Easy,5.26294
347,545,Boundary of Binary Tree,41.9%,Medium,79.6911
348,547,Number of Provinces,62.2%,Medium,0.382214
349,556,Next Greater Element III,33.4%,Medium,15.3427
350,557,Reverse Words in a String III,75.5%,Easy,2.17676
351,560,Subarray Sum Equals K,43.7%,Medium,10.879
352,561,Array Partition I,74.7%,Easy,0.619656
353,564,Find the Closest Palindrome,20.9%,Hard,12.9126
354,567,Permutation in String,44.4%,Medium,3.3526
355,568,Maximum Vacation Days,42.5%,Hard,9.44053
356,572,Subtree of Another Tree,44.9%,Easy,7.6964
357,581,Shortest Unsorted Continuous Subarray,33.6%,Medium,3.00883
358,582,Kill Process,65.2%,Medium,7.73562
359,588,Design In-Memory File System,47.4%,Hard,31.041
360,591,Tag Validator,35.8%,Hard,28.5129
361,605,Can Place Flowers,31.8%,Easy,0.440449
362,609,Find Duplicate File in System,63.4%,Medium,8.89961
363,611,Valid Triangle Number,49.2%,Medium,4.95666
364,617,Merge Two Binary Trees,76.9%,Easy,0.685361
365,621,Task Scheduler,53.7%,Medium,20.6946
366,628,Maximum Product of Three Numbers,46.7%,Easy,3.42545
367,629,K Inverse Pairs Array,37.2%,Hard,14.9322
368,630,Course Schedule III,35.3%,Hard,8.91965
369,632,Smallest Range Covering Elements from K Lists,56.7%,Hard,4.60519
370,636,Exclusive Time of Functions,57.9%,Medium,23.5275
371,637,Average of Levels in Binary Tree,67.4%,Easy,0.50202
372,639,Decode Ways II,30.3%,Hard,4.78919
373,642,Design Search Autocomplete System,47.6%,Hard,52.5024
374,647,Palindromic Substrings,63.7%,Medium,5.83172
375,650,2 Keys Keyboard,51.5%,Medium,4.05342
376,652,Find Duplicate Subtrees,54.7%,Medium,0.723764
377,653,Two Sum IV - Input is a BST,58.0%,Easy,4.11253
378,658,Find K Closest Elements,43.7%,Medium,12.6215
379,662,Maximum Width of Binary Tree,39.6%,Medium,6.30425
380,665,Non-decreasing Array,21.2%,Medium,1.39376
381,669,Trim a Binary Search Tree,64.4%,Medium,3.86383
382,671,Second Minimum Node In a Binary Tree,43.2%,Easy,0.862738
383,674,Longest Continuous Increasing Subsequence,47.4%,Easy,2.74281
384,678,Valid Parenthesis String,32.4%,Medium,4.99711
385,679,24 Game,48.1%,Hard,17.8157
386,680,Valid Palindrome II,37.9%,Easy,2.98228
387,681,Next Closest Time,46.3%,Medium,4.17467
388,688,Knight Probability in Chessboard,51.1%,Medium,13.0837
389,690,Employee Importance,61.7%,Easy,0.465539
390,692,Top K Frequent Words,53.9%,Medium,13.8627
391,694,Number of Distinct Islands,59.0%,Medium,9.7505
392,695,Max Area of Island,68.0%,Medium,8.46227
393,696,Count Binary Substrings,62.9%,Easy,0.397356
394,698,Partition to K Equal Sum Subsets,45.8%,Medium,1.1738
395,713,Subarray Product Less Than K,42.0%,Medium,0.467621
396,716,Max Stack,44.2%,Easy,26.0423
397,717,1-bit and 2-bit Characters,46.3%,Easy,2.03301
398,721,Accounts Merge,54.2%,Medium,11.5051
399,722,Remove Comments,37.0%,Medium,72.5398
400,724,Find Pivot Index,49.2%,Easy,1.32208
401,725,Split Linked List in Parts,56.1%,Medium,1.75303
402,726,Number of Atoms,51.4%,Hard,5.52228
403,727,Minimum Window Subsequence,42.8%,Hard,7.30783
404,731,My Calendar II,52.4%,Medium,4.12836
405,733,Flood Fill,56.9%,Easy,6.10064
406,735,Asteroid Collision,44.1%,Medium,2.83383
407,738,Monotone Increasing Digits,46.4%,Medium,3.81372
408,739,Daily Temperatures,66.1%,Medium,4.82265
409,743,Network Delay Time,47.1%,Medium,1.73503
410,746,Min Cost Climbing Stairs,55.8%,Easy,0.599184
411,752,Open the Lock,55.0%,Medium,2.29663
412,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,11.4103
413,759,Employee Free Time,70.2%,Hard,6.65943
414,429,N-ary Tree Level Order Traversal,68.1%,Medium,4.90229
415,428,Serialize and Deserialize N-ary Tree,63.4%,Hard,72.4853
416,430,Flatten a Multilevel Doubly Linked List,58.3%,Medium,3.87662
417,763,Partition Labels,78.4%,Medium,0.345028
418,764,Largest Plus Sign,48.5%,Medium,4.31067
419,559,Maximum Depth of N-ary Tree,70.4%,Easy,0.850545
420,589,N-ary Tree Preorder Traversal,75.2%,Easy,0.744103
421,767,Reorganize String,51.2%,Medium,34.1924
422,768,Max Chunks To Make Sorted II,51.2%,Hard,15.8251
423,769,Max Chunks To Make Sorted,56.9%,Medium,13.092
424,700,Search in a Binary Search Tree,74.3%,Easy,0.238327
425,701,Insert into a Binary Search Tree,74.8%,Medium,0.336892
426,772,Basic Calculator III,46.2%,Hard,15.4631
427,702,Search in a Sorted Array of Unknown Size,69.9%,Medium,11.1489
428,773,Sliding Puzzle,62.5%,Hard,9.63721
429,703,Kth Largest Element in a Stream,52.0%,Easy,8.68499
430,704,Binary Search,54.7%,Easy,0.314102
431,784,Letter Case Permutation,70.5%,Medium,0.427922
432,788,Rotated Digits,57.4%,Medium,1.82555
433,794,Valid Tic-Tac-Toe State,34.9%,Medium,13.9598
434,795,Number of Subarrays with Bounded Maximum,52.2%,Medium,2.37035
435,796,Rotate String,50.2%,Easy,2.81474
436,797,All Paths From Source to Target,79.6%,Medium,1.14785
437,705,Design HashSet,63.8%,Easy,4.09475
438,706,Design HashMap,63.8%,Easy,47.8501
439,804,Unique Morse Code Words,79.5%,Easy,1.25305
440,818,Race Car,41.4%,Hard,5.71311
441,707,Design Linked List,26.5%,Medium,6.18761
442,708,Insert into a Sorted Circular Linked List,33.4%,Medium,11.6156
443,828,Count Unique Characters of All Substrings of a Given String,47.8%,Hard,3.09549
444,622,Design Circular Queue,48.1%,Medium,24.5
445,832,Flipping an Image,79.0%,Easy,0.677586
446,833,Find And Replace in String,52.9%,Medium,2.53935
447,489,Robot Room Cleaner,74.6%,Hard,13.421
448,836,Rectangle Overlap,42.9%,Easy,29.7458
449,844,Backspace String Compare,47.4%,Easy,5.21005
450,845,Longest Mountain in Array,39.3%,Medium,1.79583
451,849,Maximize Distance to Closest Person,44.9%,Medium,6.21738
452,852,Peak Index in a Mountain Array,71.4%,Easy,0.351252
453,853,Car Fleet,46.8%,Medium,0.756
454,862,Shortest Subarray with Sum at Least K,25.9%,Hard,0.90315
455,863,All Nodes Distance K in Binary Tree,59.8%,Medium,8.68601
456,867,Transpose Matrix,61.4%,Easy,2.35721
457,470,Implement Rand10() Using Rand7(),46.4%,Medium,13.0033
458,872,Leaf-Similar Trees,64.7%,Easy,2.11506
459,876,Middle of the Linked List,70.7%,Easy,2.04888
460,528,Random Pick with Weight,45.6%,Medium,7.02929
461,886,Possible Bipartition,46.4%,Medium,4.78341
462,888,Fair Candy Swap,59.9%,Easy,1.7608
463,889,Construct Binary Tree from Preorder and Postorder Traversal,69.0%,Medium,1.85974
464,890,Find and Replace Pattern,75.5%,Medium,1.92463
465,895,Maximum Frequency Stack,64.2%,Hard,28.8872
466,901,Online Stock Span,62.4%,Medium,2.45704
467,907,Sum of Subarray Minimums,33.0%,Medium,0.894204
468,909,Snakes and Ladders,39.6%,Medium,10.5037
469,912,Sort an Array,62.8%,Medium,0.326641
470,915,Partition Array into Disjoint Intervals,48.1%,Medium,30.3519
471,917,Reverse Only Letters,60.6%,Easy,3.32597
472,919,Complete Binary Tree Inserter,62.2%,Medium,2.73703
473,929,Unique Email Addresses,67.4%,Easy,1.1208
474,934,Shortest Bridge,51.7%,Medium,13.5651
475,935,Knight Dialer,48.1%,Medium,1.24832
476,939,Minimum Area Rectangle,52.9%,Medium,2.34607
477,949,Largest Time for Given Digits,35.8%,Medium,2.60003
478,950,Reveal Cards In Increasing Order,76.4%,Medium,3.63894
479,951,Flip Equivalent Binary Trees,66.4%,Medium,0.780359
480,958,Check Completeness of a Binary Tree,52.9%,Medium,0.990049
481,959,Regions Cut By Slashes,68.2%,Medium,3.56062
482,968,Binary Tree Cameras,41.2%,Hard,7.07949
483,509,Fibonacci Number,67.8%,Easy,0.720961
484,973,K Closest Points to Origin,65.7%,Medium,1.73592
485,977,Squares of a Sorted Array,71.5%,Easy,0.39056
