,#,Title,Acceptance,Difficulty,Frequency
96,460,LFU Cache,38.3%,Hard,42.5143
97,532,K-diff Pairs in an Array,36.9%,Medium,4.38535
98,545,Boundary of Binary Tree,41.9%,Medium,7.47243
99,564,Find the Closest Palindrome,20.9%,Hard,61.2616
100,609,Find Duplicate File in System,63.4%,Medium,14.025
101,621,Task Scheduler,53.7%,Medium,5.99304
102,696,Count Binary Substrings,62.9%,Easy,2.34268
103,697,Degree of an Array,55.2%,Easy,18.6432
104,720,Longest Word in Dictionary,50.3%,Medium,17.1451
105,733,Flood Fill,56.9%,Easy,2.38219
106,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,4.00014
107,706,Design HashMap,63.8%,Easy,16.2286
108,811,Subdomain Visit Count,73.1%,Medium,3.96372
109,844,Backspace String Compare,47.4%,Easy,1.59497
110,856,Score of Parentheses,65.5%,Medium,7.91174
111,863,All Nodes Distance K in Binary Tree,59.8%,Medium,11.34
112,905,Sort Array By Parity,74.9%,Easy,13.2714
113,907,Sum of Subarray Minimums,33.0%,Medium,5.27194
114,509,Fibonacci Number,67.8%,Easy,0.475344
115,977,Squares of a Sorted Array,71.5%,Easy,3.31006
116,981,Time Based Key-Value Store,53.4%,Medium,9.6297
117,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,2.25645
118,994,Rotting Oranges,51.1%,Medium,0.496445
119,1010,Pairs of Songs With Total Durations Divisible by 60,51.9%,Medium,12.9042
120,1136,Parallel Courses,60.2%,Medium,9.11963
121,1167,Minimum Cost to Connect Sticks,65.9%,Medium,4.63352
122,1046,Last Stone Weight,62.7%,Easy,10.5389
123,1048,Longest String Chain,57.0%,Medium,7.44629
124,1071,Greatest Common Divisor of Strings,51.8%,Easy,17.8058
125,1228,Missing Number In Arithmetic Progression,51.2%,Easy,42.6523
126,1116,Print Zero Even Odd,58.5%,Medium,22.3556
127,1143,Longest Common Subsequence,58.8%,Medium,1.12009
128,1328,Break a Palindrome,52.2%,Medium,79.871
129,1192,Critical Connections in a Network,51.9%,Hard,12.6493
130,1347,Minimum Number of Steps to Make Two Strings Anagram,75.4%,Medium,5.61584
131,1451,Rearrange Words in a Sentence,61.3%,Medium,23.0605
132,1642,Furthest Building You Can Reach,43.8%,Medium,16.1317
133,1669,Merge In Between Linked Lists,74.9%,Medium,20.478
