,#,Title,Acceptance,Difficulty,Frequency
103,109,Convert Sorted List to Binary Search Tree,53.9%,Medium,1.45969
104,110,Balanced Binary Tree,45.8%,Easy,0.817091
105,111,Minimum Depth of Binary Tree,41.3%,Easy,0.284442
106,112,Path Sum,44.1%,Easy,1.62186
107,113,Path Sum II,52.3%,Medium,2.00276
108,114,Flatten Binary Tree to Linked List,55.7%,Medium,1.82922
109,115,Distinct Subsequences,41.6%,Hard,2.35829
110,116,Populating Next Right Pointers in Each Node,53.1%,Medium,6.0881
111,117,Populating Next Right Pointers in Each Node II,44.5%,Medium,6.32518
112,118,Pascal's Triangle,60.4%,Easy,1.06462
113,120,Triangle,48.7%,Medium,1.49671
114,121,Best Time to Buy and Sell Stock,52.9%,Easy,19.0542
115,122,Best Time to Buy and Sell Stock II,60.4%,Medium,7.19543
116,123,Best Time to Buy and Sell Stock III,42.2%,Hard,6.37912
117,124,Binary Tree Maximum Path Sum,36.8%,Hard,9.70795
118,125,Valid Palindrome,39.9%,Easy,0.245057
119,126,Word Ladder II,25.8%,Hard,12.9823
120,127,Word Ladder,33.7%,Hard,61.7737
121,128,Longest Consecutive Sequence,48.0%,Medium,5.94773
122,129,Sum Root to Leaf Numbers,53.8%,Medium,0.859459
123,130,Surrounded Regions,31.7%,Medium,2.55629
124,131,Palindrome Partitioning,55.8%,Medium,1.05321
125,133,Clone Graph,43.4%,Medium,2.10718
126,134,Gas Station,43.2%,Medium,10.3073
127,135,Candy,36.0%,Hard,17.4508
128,136,Single Number,67.8%,Easy,0.768058
129,137,Single Number II,55.4%,Medium,0.429931
130,138,Copy List with Random Pointer,44.5%,Medium,39.3263
131,139,Word Break,43.3%,Medium,29.4204
132,140,Word Break II,39.2%,Hard,31.0465
133,141,Linked List Cycle,44.3%,Easy,1.16221
134,142,Linked List Cycle II,41.9%,Medium,1.09962
135,143,Reorder List,44.0%,Medium,5.00372
136,144,Binary Tree Preorder Traversal,60.3%,Easy,0.459795
137,145,Binary Tree Postorder Traversal,61.2%,Easy,0.201285
138,146,LRU Cache,38.3%,Medium,83.2013
139,148,Sort List,49.0%,Medium,0.906831
140,149,Max Points on a Line,19.2%,Hard,3.99165
141,150,Evaluate Reverse Polish Notation,40.7%,Medium,7.70628
142,151,Reverse Words in a String,26.8%,Medium,0.192369
143,152,Maximum Product Subarray,33.6%,Medium,4.29161
144,153,Find Minimum in Rotated Sorted Array,47.4%,Medium,3.66556
145,154,Find Minimum in Rotated Sorted Array II,43.2%,Hard,0.307497
146,155,Min Stack,48.8%,Easy,11.531
147,158,Read N Characters Given read4 II - Call Multiple Times,39.6%,Hard,1.48482
148,159,Longest Substring with At Most Two Distinct Characters,51.7%,Medium,1.17594
149,160,Intersection of Two Linked Lists,47.5%,Easy,3.17075
150,161,One Edit Distance,33.6%,Medium,0.615806
151,162,Find Peak Element,45.0%,Medium,6.01819
152,163,Missing Ranges,29.8%,Easy,5.64064
153,164,Maximum Gap,40.5%,Hard,4.31954
154,165,Compare Version Numbers,31.9%,Medium,14.7725
155,166,Fraction to Recurring Decimal,23.0%,Medium,1.99804
156,167,Two Sum II - Input Array Is Sorted,57.3%,Easy,0.572638
157,169,Majority Element,61.4%,Easy,3.83017
158,171,Excel Sheet Column Number,58.4%,Easy,0.303325
159,172,Factorial Trailing Zeroes,39.9%,Medium,1.88186
160,173,Binary Search Tree Iterator,63.3%,Medium,4.65865
161,174,Dungeon Game,35.6%,Hard,0.221194
162,175,Combine Two Tables,67.8%,Easy,1.41747
163,176,Second Highest Salary,34.7%,Medium,4.79646
164,177,Nth Highest Salary,35.1%,Medium,1.03937
165,178,Rank Scores,54.8%,Medium,1.1107
166,179,Largest Number,32.0%,Medium,3.87515
167,180,Consecutive Numbers,44.4%,Medium,6.02793
168,181,Employees Earning More Than Their Managers,64.2%,Easy,7.48532
169,184,Department Highest Salary,44.0%,Medium,3.42749
170,185,Department Top Three Salaries,43.9%,Hard,5.56332
171,187,Repeated DNA Sequences,43.0%,Medium,0.381269
172,188,Best Time to Buy and Sell Stock IV,31.8%,Hard,11.4166
173,189,Rotate Array,37.2%,Medium,0.676702
174,190,Reverse Bits,45.7%,Easy,0.356014
175,191,Number of 1 Bits,57.0%,Easy,0.241938
176,192,Word Frequency,25.5%,Medium,2.69358
177,196,Delete Duplicate Emails,49.4%,Easy,0.319826
178,197,Rising Temperature,41.5%,Easy,0.285797
179,198,House Robber,45.0%,Medium,3.42254
180,199,Binary Tree Right Side View,58.2%,Medium,6.32856
181,200,Number of Islands,52.0%,Medium,70.5654
182,201,Bitwise AND of Numbers Range,41.1%,Medium,0.32929
183,202,Happy Number,52.2%,Easy,0.560803
184,203,Remove Linked List Elements,41.3%,Easy,0.598719
185,204,Count Primes,32.8%,Medium,0.759429
186,205,Isomorphic Strings,41.6%,Easy,5.3043
187,206,Reverse Linked List,68.3%,Easy,3.62563
188,207,Course Schedule,44.7%,Medium,27.3601
189,208,Implement Trie (Prefix Tree),55.8%,Medium,2.54924
190,209,Minimum Size Subarray Sum,41.6%,Medium,4.76026
191,210,Course Schedule II,44.9%,Medium,36.1466
192,211,Design Add and Search Words Data Structure,42.5%,Medium,3.6478
193,212,Word Search II,38.4%,Hard,25.8804
194,213,House Robber II,38.8%,Medium,0.399701
195,215,Kth Largest Element in an Array,61.4%,Medium,15.5145
196,217,Contains Duplicate,59.0%,Easy,0.677038
197,218,The Skyline Problem,37.8%,Hard,6.80965
198,219,Contains Duplicate II,40.1%,Easy,1.06427
199,220,Contains Duplicate III,21.5%,Medium,0.475898
200,221,Maximal Square,41.3%,Medium,44.4041
201,222,Count Complete Tree Nodes,53.3%,Medium,0.43212
202,224,Basic Calculator,39.5%,Hard,10.6315
203,225,Implement Stack using Queues,50.4%,Easy,1.21878
204,226,Invert Binary Tree,69.8%,Easy,2.4835
205,227,Basic Calculator II,40.0%,Medium,16.536
206,229,Majority Element II,40.7%,Medium,1.09364
207,230,Kth Smallest Element in a BST,65.1%,Medium,6.03296
208,232,Implement Queue using Stacks,55.3%,Easy,5.68399
209,234,Palindrome Linked List,44.6%,Easy,3.29215
210,235,Lowest Common Ancestor of a Binary Search Tree,54.9%,Easy,2.16263
211,236,Lowest Common Ancestor of a Binary Tree,52.7%,Medium,11.2508
212,238,Product of Array Except Self,62.7%,Medium,21.944
213,239,Sliding Window Maximum,45.7%,Hard,43.0536
214,240,Search a 2D Matrix II,46.9%,Medium,8.77228
215,241,Different Ways to Add Parentheses,59.7%,Medium,1.22635
216,242,Valid Anagram,60.2%,Easy,0.88924
217,243,Shortest Word Distance,63.4%,Easy,2.64845
218,244,Shortest Word Distance II,57.4%,Medium,2.11327
219,252,Meeting Rooms,56.2%,Easy,7.09613
220,253,Meeting Rooms II,48.4%,Medium,54.985
221,256,Paint House,56.7%,Medium,0.509975
222,257,Binary Tree Paths,56.6%,Easy,0.225096
223,258,Add Digits,59.8%,Easy,1.65722
224,261,Graph Valid Tree,44.7%,Medium,2.30437
225,262,Trips and Users,37.0%,Hard,3.66825
226,268,Missing Number,57.6%,Easy,2.28019
227,269,Alien Dictionary,34.3%,Hard,24.8358
228,270,Closest Binary Search Tree Value,52.3%,Easy,1.41816
229,273,Integer to English Words,29.0%,Hard,47.094
230,274,H-Index,37.0%,Medium,6.24916
231,277,Find the Celebrity,45.4%,Medium,11.0097
232,278,First Bad Version,39.9%,Easy,0.226742
233,279,Perfect Squares,51.1%,Medium,2.939
234,281,Zigzag Iterator,60.5%,Medium,2.91416
235,283,Move Zeroes,59.6%,Easy,0.975652
236,284,Peeking Iterator,52.4%,Medium,3.73046
237,285,Inorder Successor in BST,45.3%,Medium,6.81452
238,286,Walls and Gates,57.8%,Medium,6.17879
239,287,Find the Duplicate Number,58.3%,Medium,2.14426
240,289,Game of Life,61.2%,Medium,15.1317
241,290,Word Pattern,39.1%,Easy,0.253893
242,295,Find Median from Data Stream,49.5%,Hard,53.3106
243,296,Best Meeting Point,59.1%,Hard,2.73232
244,297,Serialize and Deserialize Binary Tree,52.1%,Hard,16.7545
245,299,Bulls and Cows,46.1%,Medium,0.335224
246,300,Longest Increasing Subsequence,47.3%,Medium,1.929
247,301,Remove Invalid Parentheses,45.9%,Hard,1.55174
248,304,Range Sum Query 2D - Immutable,45.4%,Medium,0.317869
249,305,Number of Islands II,39.3%,Hard,2.48781
250,307,Range Sum Query - Mutable,38.2%,Medium,3.31931
251,310,Minimum Height Trees,36.0%,Medium,1.75837
252,312,Burst Balloons,54.8%,Hard,1.73149
253,313,Super Ugly Number,46.7%,Medium,1.01338
254,314,Binary Tree Vertical Order Traversal,49.1%,Medium,7.84473
255,315,Count of Smaller Numbers After Self,42.0%,Hard,44.7094
256,316,Remove Duplicate Letters,40.6%,Medium,5.452
257,317,Shortest Distance from All Buildings,43.7%,Hard,0.961767
258,322,Coin Change,39.0%,Medium,9.92351
259,323,Number of Connected Components in an Undirected Graph,59.8%,Medium,61.282
260,324,Wiggle Sort II,31.5%,Medium,1.66269
261,325,Maximum Size Subarray Sum Equals k,48.5%,Medium,0.866782
262,328,Odd Even Linked List,58.3%,Medium,1.15845
263,329,Longest Increasing Path in a Matrix,48.3%,Hard,4.14221
264,330,Patching Array,39.1%,Hard,3.20682
265,332,Reconstruct Itinerary,39.4%,Hard,6.66061
266,333,Largest BST Subtree,39.8%,Medium,1.17262
267,334,Increasing Triplet Subsequence,41.1%,Medium,0.584244
268,337,House Robber III,52.4%,Medium,9.56233
269,338,Counting Bits,71.9%,Easy,0.366482
270,339,Nested List Weight Sum,78.5%,Medium,1.50737
271,340,Longest Substring with At Most K Distinct Characters,46.7%,Medium,4.11425
272,341,Flatten Nested List Iterator,57.5%,Medium,5.71849
273,344,Reverse String,72.5%,Easy,0.157911
274,345,Reverse Vowels of a String,46.2%,Easy,0.763734
275,346,Moving Average from Data Stream,74.9%,Easy,5.73995
276,347,Top K Frequent Elements,63.7%,Medium,16.0227
277,348,Design Tic-Tac-Toe,56.7%,Medium,36.1541
278,349,Intersection of Two Arrays,67.4%,Easy,5.30722
279,350,Intersection of Two Arrays II,53.8%,Easy,1.33735
280,353,Design Snake Game,37.3%,Medium,31.8867
281,354,Russian Doll Envelopes,39.2%,Hard,5.45648
282,355,Design Twitter,33.4%,Medium,10.2425
283,359,Logger Rate Limiter,74.0%,Easy,0.54496
284,362,Design Hit Counter,66.5%,Medium,10.2604
285,366,Find Leaves of Binary Tree,75.0%,Medium,0.294857
286,368,Largest Divisible Subset,39.1%,Medium,0.959546
287,370,Range Addition,66.5%,Medium,28.7335
288,371,Sum of Two Integers,50.7%,Medium,0.260037
289,373,Find K Pairs with Smallest Sums,38.9%,Medium,2.72255
290,374,Guess Number Higher or Lower,47.5%,Easy,0.0527266
291,376,Wiggle Subsequence,43.6%,Medium,1.20838
292,377,Combination Sum IV,48.0%,Medium,0.659082
293,378,Kth Smallest Element in a Sorted Matrix,58.5%,Medium,9.96556
294,380,Insert Delete GetRandom O(1),50.7%,Medium,19.5968
295,381,Insert Delete GetRandom O(1) - Duplicates allowed,35.2%,Hard,2.38196
296,383,Ransom Note,54.6%,Easy,2.39369
297,384,Shuffle an Array,55.9%,Medium,0.260799
298,387,First Unique Character in a String,55.6%,Easy,9.51229
299,388,Longest Absolute File Path,44.7%,Medium,6.09252
300,393,UTF-8 Validation,38.9%,Medium,1.88044
301,394,Decode String,54.6%,Medium,10.6382
302,395,Longest Substring with At Least K Repeating Characters,44.2%,Medium,1.50474
303,399,Evaluate Division,55.9%,Medium,5.35513
304,400,Nth Digit,33.0%,Medium,1.67336
305,402,Remove K Digits,28.9%,Medium,4.92105
306,403,Frog Jump,42.4%,Hard,2.98756
307,404,Sum of Left Leaves,53.2%,Easy,0.312528
308,406,Queue Reconstruction by Height,69.5%,Medium,0.88337
309,407,Trapping Rain Water II,45.9%,Hard,7.39486
310,409,Longest Palindrome,52.8%,Easy,0.285274
311,410,Split Array Largest Sum,48.6%,Hard,9.80673
312,412,Fizz Buzz,65.3%,Easy,0.970515
313,414,Third Maximum Number,31.1%,Easy,0.239086
314,415,Add Strings,50.8%,Easy,0.729747
315,416,Partition Equal Subset Sum,45.7%,Medium,2.15095
316,417,Pacific Atlantic Water Flow,46.5%,Medium,2.79012
317,419,Battleships in a Board,72.5%,Medium,0.790875
318,421,Maximum XOR of Two Numbers in an Array,55.0%,Medium,2.70072
319,424,Longest Repeating Character Replacement,49.8%,Medium,1.49744
320,432,All O`one Data Structure,34.6%,Hard,4.26038
321,433,Minimum Genetic Mutation,44.9%,Medium,1.6622
322,435,Non-overlapping Intervals,46.4%,Medium,5.45668
323,436,Find Right Interval,49.0%,Medium,1.75342
324,437,Path Sum III,49.6%,Medium,1.94453
325,438,Find All Anagrams in a String,46.5%,Medium,4.22464
326,442,Find All Duplicates in an Array,71.4%,Medium,0.606173
327,443,String Compression,46.2%,Medium,3.83387
328,445,Add Two Numbers II,57.7%,Medium,26.3761
329,448,Find All Numbers Disappeared in an Array,57.3%,Easy,0.58066
330,449,Serialize and Deserialize BST,55.4%,Medium,10.0421
331,450,Delete Node in a BST,46.9%,Medium,3.72767
332,451,Sort Characters By Frequency,66.8%,Medium,0.366268
333,454,4Sum II,55.6%,Medium,29.0823
334,456,132 Pattern,30.7%,Medium,1.86511
335,460,LFU Cache,38.3%,Hard,61.7474
336,463,Island Perimeter,68.3%,Easy,0.390603
337,468,Validate IP Address,25.8%,Medium,1.46618
338,471,Encode String with Shortest Length,50.6%,Hard,17.0296
339,472,Concatenated Words,43.0%,Hard,79.3279
340,474,Ones and Zeroes,44.0%,Medium,0.917851
341,480,Sliding Window Median,40.2%,Hard,0.847911
342,485,Max Consecutive Ones,54.4%,Easy,0.246251
343,486,Predict the Winner,49.6%,Medium,1.03786
344,487,Max Consecutive Ones II,48.2%,Medium,0.681839
345,490,The Maze,54.0%,Medium,26.9122
346,493,Reverse Pairs,28.8%,Hard,9.53366
347,494,Target Sum,45.2%,Medium,3.16555
348,496,Next Greater Element I,68.6%,Easy,2.02155
349,498,Diagonal Traverse,53.3%,Medium,0.738006
350,503,Next Greater Element II,60.6%,Medium,19.6989
351,505,The Maze II,50.4%,Medium,3.15713
352,508,Most Frequent Subtree Sum,61.3%,Medium,0.88337
353,516,Longest Palindromic Subsequence,58.0%,Medium,3.60358
354,518,Coin Change 2,55.1%,Medium,9.37258
355,523,Continuous Subarray Sum,26.1%,Medium,1.56501
356,525,Contiguous Array,44.5%,Medium,2.28058
357,526,Beautiful Arrangement,63.4%,Medium,1.06556
358,1721,Swapping Nodes in a Linked List,66.1%,Medium,1.90779
359,532,K-diff Pairs in an Array,36.9%,Medium,2.809
360,535,Encode and Decode TinyURL,83.0%,Medium,11.4448
361,538,Convert BST to Greater Tree,61.6%,Medium,3.10681
362,540,Single Element in a Sorted Array,58.1%,Medium,7.69841
363,541,Reverse String II,49.9%,Easy,0.60475
364,542,01 Matrix,43.1%,Medium,3.78698
365,543,Diameter of Binary Tree,52.3%,Easy,1.76641
366,545,Boundary of Binary Tree,41.9%,Medium,8.57367
367,547,Number of Provinces,62.2%,Medium,68.6335
368,1730,Shortest Path to Get Food,54.4%,Medium,35.9216
369,556,Next Greater Element III,33.4%,Medium,2.15252
370,557,Reverse Words in a String III,75.5%,Easy,0.195763
371,560,Subarray Sum Equals K,43.7%,Medium,7.97157
372,564,Find the Closest Palindrome,20.9%,Hard,3.86362
373,567,Permutation in String,44.4%,Medium,0.107305
374,572,Subtree of Another Tree,44.9%,Easy,46.1327
375,576,Out of Boundary Paths,39.7%,Medium,2.00125
376,579,Find Cumulative Salary of an Employee,40.3%,Hard,5.6694
377,581,Shortest Unsorted Continuous Subarray,33.6%,Medium,2.90221
378,582,Kill Process,65.2%,Medium,4.8547
379,588,Design In-Memory File System,47.4%,Hard,34.9974
380,603,Consecutive Available Seats,67.3%,Easy,3.0933
381,608,Tree Node,70.8%,Medium,1.29174
382,609,Find Duplicate File in System,63.4%,Medium,3.26378
383,615,Average Salary: Departments VS Company,55.3%,Hard,3.86228
384,617,Merge Two Binary Trees,76.9%,Easy,0.959546
385,621,Task Scheduler,53.7%,Medium,4.27594
386,626,Exchange Seats,68.1%,Medium,0.709394
387,627,Swap Salary,79.7%,Easy,0.456213
388,628,Maximum Product of Three Numbers,46.7%,Easy,4.08268
389,630,Course Schedule III,35.3%,Hard,1.49651
390,632,Smallest Range Covering Elements from K Lists,56.7%,Hard,13.2337
391,635,Design Log Storage System,61.4%,Medium,2.90736
392,636,Exclusive Time of Functions,57.9%,Medium,1.15872
393,637,Average of Levels in Binary Tree,67.4%,Easy,0.315056
394,640,Solve the Equation,43.2%,Medium,5.01623
395,642,Design Search Autocomplete System,47.6%,Hard,44.3194
396,646,Maximum Length of Pair Chain,54.8%,Medium,8.04642
397,647,Palindromic Substrings,63.7%,Medium,0.428535
398,648,Replace Words,60.9%,Medium,1.09149
399,650,2 Keys Keyboard,51.5%,Medium,2.54383
400,652,Find Duplicate Subtrees,54.7%,Medium,2.73594
401,653,Two Sum IV - Input is a BST,58.0%,Easy,0.218889
402,654,Maximum Binary Tree,82.7%,Medium,0.558917
403,657,Robot Return to Origin,74.7%,Easy,9.29982
404,658,Find K Closest Elements,43.7%,Medium,2.92702
405,662,Maximum Width of Binary Tree,39.6%,Medium,2.79991
406,665,Non-decreasing Array,21.2%,Medium,3.36043
407,669,Trim a Binary Search Tree,64.4%,Medium,6.89925
408,670,Maximum Swap,46.4%,Medium,0.503474
409,674,Longest Continuous Increasing Subsequence,47.4%,Easy,0.979917
410,675,Cut Off Trees for Golf Event,35.4%,Hard,5.82742
411,676,Implement Magic Dictionary,56.1%,Medium,1.578
412,678,Valid Parenthesis String,32.4%,Medium,3.13607
413,680,Valid Palindrome II,37.9%,Easy,0.213596
414,681,Next Closest Time,46.3%,Medium,1.19169
415,682,Baseball Game,68.7%,Easy,1.89923
416,684,Redundant Connection,60.5%,Medium,1.01028
417,685,Redundant Connection II,33.4%,Hard,3.35364
418,687,Longest Univalue Path,38.6%,Medium,0.751303
419,688,Knight Probability in Chessboard,51.1%,Medium,3.91835
420,690,Employee Importance,61.7%,Easy,0.653553
421,692,Top K Frequent Words,53.9%,Medium,24.4419
422,694,Number of Distinct Islands,59.0%,Medium,14.6987
423,695,Max Area of Island,68.0%,Medium,19.0963
424,696,Count Binary Substrings,62.9%,Easy,39.9422
425,698,Partition to K Equal Sum Subsets,45.8%,Medium,1.29779
426,713,Subarray Product Less Than K,42.0%,Medium,0.656459
427,714,Best Time to Buy and Sell Stock with Transaction Fee,60.1%,Medium,1.16604
428,715,Range Module,42.5%,Hard,16.6817
429,716,Max Stack,44.2%,Easy,6.32831
430,717,1-bit and 2-bit Characters,46.3%,Easy,1.27587
431,718,Maximum Length of Repeated Subarray,51.2%,Medium,4.92423
432,720,Longest Word in Dictionary,50.3%,Medium,4.82701
433,721,Accounts Merge,54.2%,Medium,6.17356
434,725,Split Linked List in Parts,56.1%,Medium,2.42289
435,726,Number of Atoms,51.4%,Hard,3.46566
436,727,Minimum Window Subsequence,42.8%,Hard,1.21138
437,729,My Calendar I,54.7%,Medium,2.59943
438,731,My Calendar II,52.4%,Medium,2.59086
439,733,Flood Fill,56.9%,Easy,8.03493
440,735,Asteroid Collision,44.1%,Medium,25.6689
441,737,Sentence Similarity II,47.3%,Medium,5.40639
442,739,Daily Temperatures,66.1%,Medium,8.47076
443,709,To Lower Case,80.8%,Easy,0.514183
444,743,Network Delay Time,47.1%,Medium,2.39853
445,746,Min Cost Climbing Stairs,55.8%,Easy,0.376035
446,752,Open the Lock,55.0%,Medium,2.51798
447,754,Reach a Number,41.3%,Medium,9.94392
448,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,2.25088
449,759,Employee Free Time,70.2%,Hard,17.9928
450,429,N-ary Tree Level Order Traversal,68.1%,Medium,1.14287
451,428,Serialize and Deserialize N-ary Tree,63.4%,Hard,1.28774
452,430,Flatten a Multilevel Doubly Linked List,58.3%,Medium,0.626258
453,763,Partition Labels,78.4%,Medium,9.15877
454,590,N-ary Tree Postorder Traversal,75.2%,Easy,0.507897
455,766,Toeplitz Matrix,66.7%,Easy,0.28791
456,767,Reorganize String,51.2%,Medium,27.6291
457,768,Max Chunks To Make Sorted II,51.2%,Hard,1.27326
458,771,Jewels and Stones,87.4%,Easy,0.532541
459,772,Basic Calculator III,46.2%,Hard,12.1577
460,703,Kth Largest Element in a Stream,52.0%,Easy,8.14344
461,775,Global and Local Inversions,45.7%,Medium,2.3134
462,778,Swim in Rising Water,58.1%,Hard,0.800527
463,779,K-th Symbol in Grammar,39.4%,Medium,0.649165
464,783,Minimum Distance Between BST Nodes,55.3%,Easy,0.718804
465,785,Is Graph Bipartite?,49.6%,Medium,1.13679
466,787,Cheapest Flights Within K Stops,36.8%,Medium,4.22981
467,790,Domino and Tromino Tiling,41.3%,Medium,2.62545
468,792,Number of Matching Subsequences,49.7%,Medium,1.38199
469,794,Valid Tic-Tac-Toe State,34.9%,Medium,5.88259
470,796,Rotate String,50.2%,Easy,1.00593
471,797,All Paths From Source to Target,79.6%,Medium,1.11837
472,706,Design HashMap,63.8%,Easy,3.7603
473,801,Minimum Swaps To Make Sequences Increasing,39.1%,Hard,1.61272
474,809,Expressive Words,46.2%,Medium,1.29308
475,814,Binary Tree Pruning,71.1%,Medium,2.43195
476,815,Bus Routes,44.6%,Hard,14.0593
477,819,Most Common Word,45.3%,Easy,5.82913
478,707,Design Linked List,26.5%,Medium,0.257406
479,820,Short Encoding of Words,55.1%,Medium,5.409
480,823,Binary Trees With Factors,43.6%,Medium,5.03655
481,708,Insert into a Sorted Circular Linked List,33.4%,Medium,0.402964
482,826,Most Profit Assigning Work,40.3%,Medium,8.71153
483,827,Making A Large Island,44.2%,Hard,1.87579
484,828,Count Unique Characters of All Substrings of a Given String,47.8%,Hard,58.7533
485,829,Consecutive Numbers Sum,40.2%,Hard,32.2383
486,641,Design Circular Deque,56.8%,Medium,1.34908
