,#,Title,Acceptance,Difficulty,Frequency
68,367,Valid Perfect Square,42.6%,Easy,4.43573
69,373,Find K Pairs with Smallest Sums,38.9%,Medium,14.4511
70,380,Insert Delete GetRandom O(1),50.7%,Medium,12.0062
71,432,All O`one Data Structure,34.6%,Hard,80.9331
72,450,Delete Node in a BST,46.9%,Medium,0.987746
73,464,Can I Win,29.6%,Medium,2.76107
74,516,Longest Palindromic Subsequence,58.0%,Medium,8.04369
75,526,Beautiful Arrangement,63.4%,Medium,44.8006
76,560,Subarray Sum Equals K,43.7%,Medium,0.449766
77,605,Can Place Flowers,31.8%,Easy,70.5635
78,611,Valid Triangle Number,49.2%,Medium,19.5514
79,636,Exclusive Time of Functions,57.9%,Medium,7.8686
80,653,Two Sum IV - Input is a BST,58.0%,Easy,0.87755
81,671,Second Minimum Node In a Binary Tree,43.2%,Easy,27.2794
82,678,Valid Parenthesis String,32.4%,Medium,3.65635
83,695,Max Area of Island,68.0%,Medium,0.183913
84,698,Partition to K Equal Sum Subsets,45.8%,Medium,20.6896
85,713,Subarray Product Less Than K,42.0%,Medium,3.20414
86,716,Max Stack,44.2%,Easy,81.9032
87,721,Accounts Merge,54.2%,Medium,1.59275
88,730,Count Different Palindromic Subsequences,43.8%,Hard,16.2477
89,744,Find Smallest Letter Greater Than Target,45.9%,Easy,6.35971
90,701,Insert into a Binary Search Tree,74.8%,Medium,0.378372
91,706,Design HashMap,63.8%,Easy,9.7753
92,528,Random Pick with Weight,45.6%,Medium,5.17963
93,973,K Closest Points to Origin,65.7%,Medium,6.45481
94,981,Time Based Key-Value Store,53.4%,Medium,0.464301
95,1197,Minimum Knight Moves,39.1%,Medium,0.87851
96,1188,Design Bounded Blocking Queue,73.2%,Medium,24.3942
97,1235,Maximum Profit in Job Scheduling,50.2%,Hard,16.0677
98,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.192649
99,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,4.28054
100,1413,Minimum Value to Get Positive Step by Step Sum,65.8%,Easy,2.47049
101,1541,Minimum Insertions to Balance a Parentheses String,47.1%,Medium,4.24432
102,1611,Minimum One Bit Operations to Make Integers Zero,61.6%,Hard,55.016
103,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,5.75193
104,1696,Jump Game VI,42.2%,Medium,2.07319
