,#,Title,Acceptance,Difficulty,Frequency
314,654,Maximum Binary Tree,82.7%,Medium,0.754134
315,657,Robot Return to Origin,74.7%,Easy,1.59403
316,658,Find K Closest Elements,43.7%,Medium,2.06129
317,662,Maximum Width of Binary Tree,39.6%,Medium,3.77785
318,665,Non-decreasing Array,21.2%,Medium,2.61033
319,669,Trim a Binary Search Tree,64.4%,Medium,9.309
320,670,Maximum Swap,46.4%,Medium,0.303279
321,675,Cut Off Trees for Golf Event,35.4%,Hard,2.1078
322,680,Valid Palindrome II,37.9%,Easy,0.2882
323,690,Employee Importance,61.7%,Easy,0.881823
324,692,Top K Frequent Words,53.9%,Medium,1.95688
325,694,Number of Distinct Islands,59.0%,Medium,5.90118
326,695,Max Area of Island,68.0%,Medium,7.16565
327,696,Count Binary Substrings,62.9%,Easy,52.1953
328,698,Partition to K Equal Sum Subsets,45.8%,Medium,0.444656
329,714,Best Time to Buy and Sell Stock with Transaction Fee,60.1%,Medium,0.398882
330,715,Range Module,42.5%,Hard,2.36252
331,716,Max Stack,44.2%,Easy,2.30266
332,718,Maximum Length of Repeated Subarray,51.2%,Medium,2.287
333,720,Longest Word in Dictionary,50.3%,Medium,2.46249
334,721,Accounts Merge,54.2%,Medium,1.20085
335,725,Split Linked List in Parts,56.1%,Medium,1.48442
336,729,My Calendar I,54.7%,Medium,0.904647
337,731,My Calendar II,52.4%,Medium,1.58967
338,733,Flood Fill,56.9%,Easy,4.38219
339,735,Asteroid Collision,44.1%,Medium,11.6655
340,737,Sentence Similarity II,47.3%,Medium,3.39917
341,739,Daily Temperatures,66.1%,Medium,4.0837
342,743,Network Delay Time,47.1%,Medium,0.832722
343,746,Min Cost Climbing Stairs,55.8%,Easy,0.127419
344,754,Reach a Number,41.3%,Medium,13.4171
345,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,1.57691
346,759,Employee Free Time,70.2%,Hard,5.63904
347,430,Flatten a Multilevel Doubly Linked List,58.3%,Medium,0.844996
348,766,Toeplitz Matrix,66.7%,Easy,0.38847
349,767,Reorganize String,51.2%,Medium,14.7047
350,771,Jewels and Stones,87.4%,Easy,0.32087
351,772,Basic Calculator III,46.2%,Hard,7.18693
352,703,Kth Largest Element in a Stream,52.0%,Easy,5.74242
353,785,Is Graph Bipartite?,49.6%,Medium,0.869662
354,787,Cheapest Flights Within K Stops,36.8%,Medium,3.54414
355,794,Valid Tic-Tac-Toe State,34.9%,Medium,2.12916
356,796,Rotate String,50.2%,Easy,0.608651
357,797,All Paths From Source to Target,79.6%,Medium,0.245107
358,706,Design HashMap,63.8%,Easy,1.63226
359,801,Minimum Swaps To Make Sequences Increasing,39.1%,Hard,2.176
360,809,Expressive Words,46.2%,Medium,0.784385
361,814,Binary Tree Pruning,71.1%,Medium,1.87718
362,815,Bus Routes,44.6%,Hard,6.58819
363,819,Most Common Word,45.3%,Easy,1.19899
364,827,Making A Large Island,44.2%,Hard,0.928797
365,828,Count Unique Characters of All Substrings of a Given String,47.8%,Hard,73.8133
366,829,Consecutive Numbers Sum,40.2%,Hard,21.7482
367,622,Design Circular Queue,48.1%,Medium,0.630088
368,833,Find And Replace in String,52.9%,Medium,0.547963
369,841,Keys and Rooms,67.7%,Medium,8.95771
370,843,Guess the Word,44.3%,Hard,0.657688
371,844,Backspace String Compare,47.4%,Easy,0.908925
372,848,Shifting Letters,45.5%,Medium,2.63672
373,853,Car Fleet,46.8%,Medium,0.640162
374,856,Score of Parentheses,65.5%,Medium,1.13634
375,862,Shortest Subarray with Sum at Least K,25.9%,Hard,1.70157
376,863,All Nodes Distance K in Binary Tree,59.8%,Medium,20.5926
377,871,Minimum Number of Refueling Stops,35.2%,Hard,2.47558
378,876,Middle of the Linked List,70.7%,Easy,0.196345
379,877,Stone Game,68.6%,Medium,1.86423
380,528,Random Pick with Weight,45.6%,Medium,2.2411
381,888,Fair Candy Swap,59.9%,Easy,1.491
382,889,Construct Binary Tree from Preorder and Postorder Traversal,69.0%,Medium,1.57478
383,891,Sum of Subsequence Widths,33.9%,Hard,7.42751
384,894,All Possible Full Binary Trees,78.8%,Medium,2.12021
385,895,Maximum Frequency Stack,64.2%,Hard,6.35129
386,897,Increasing Order Search Tree,75.6%,Easy,0.654616
387,898,Bitwise ORs of Subarrays,36.1%,Medium,9.74537
388,901,Online Stock Span,62.4%,Medium,5.54275
389,905,Sort Array By Parity,74.9%,Easy,1.22983
390,907,Sum of Subarray Minimums,33.0%,Medium,18.4183
391,909,Snakes and Ladders,39.6%,Medium,14.7081
392,912,Sort an Array,62.8%,Medium,1.09561
393,918,Maximum Sum Circular Subarray,35.6%,Medium,0.390817
394,921,Minimum Add to Make Parentheses Valid,76.9%,Medium,0.2275
395,926,Flip String to Monotone Increasing,56.9%,Medium,49.3861
396,937,Reorder Data in Log Files,55.6%,Easy,100
397,938,Range Sum of BST,84.0%,Easy,0.34289
398,947,Most Stones Removed with Same Row or Column,56.2%,Medium,2.27036
399,509,Fibonacci Number,67.8%,Easy,0.0682719
400,973,K Closest Points to Origin,65.7%,Medium,49.9039
401,974,Subarray Sums Divisible by K,52.4%,Medium,0.750432
402,977,Squares of a Sorted Array,71.5%,Easy,0.211958
403,979,Distribute Coins in Binary Tree,70.7%,Medium,2.9759
404,981,Time Based Key-Value Store,53.4%,Medium,4.09959
405,983,Minimum Cost For Tickets,63.4%,Medium,1.29061
406,986,Interval List Intersections,69.7%,Medium,0.251937
407,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,6.1202
408,990,Satisfiability of Equality Equations,48.8%,Medium,1.68358
409,992,Subarrays with K Different Integers,52.5%,Hard,24.0684
410,993,Cousins in Binary Tree,53.6%,Easy,0.227541
411,994,Rotting Oranges,51.1%,Medium,10.6034
412,1000,Minimum Cost to Merge Stones,41.6%,Hard,11.6315
413,1008,Construct Binary Search Tree from Preorder Traversal,79.8%,Medium,0.422243
414,1010,Pairs of Songs With Total Durations Divisible by 60,51.9%,Medium,29.495
415,1011,Capacity To Ship Packages Within D Days,61.8%,Medium,5.12958
416,1019,Next Greater Node In Linked List,59.3%,Medium,3.69025
417,1087,Brace Expansion,63.9%,Medium,3.21086
418,1024,Video Stitching,49.7%,Medium,1.92886
419,1099,Two Sum Less Than K,60.5%,Easy,6.12152
420,1120,Maximum Average Subtree,64.8%,Medium,23.9348
421,1026,Maximum Difference Between Node and Ancestor,70.7%,Medium,1.12418
422,1029,Two City Scheduling,59.2%,Medium,0.88746
423,1102,Path With Maximum Minimum Value,51.7%,Medium,5.46767
424,1135,Connecting Cities With Minimum Cost,60.2%,Medium,55.5236
425,1151,Minimum Swaps to Group All 1's Together,59.0%,Medium,17.8083
426,1152,Analyze User Website Visit Pattern,43.3%,Medium,82.6326
427,1162,As Far from Land as Possible,47.0%,Medium,10.9024
428,1041,Robot Bounded In Circle,54.5%,Medium,94.2109
429,1043,Partition Array for Maximum Sum,69.5%,Medium,6.94333
430,1044,Longest Duplicate Substring,31.6%,Hard,0.739135
431,1166,Design File System,59.5%,Medium,3.12723
432,1167,Minimum Cost to Connect Sticks,65.9%,Medium,72.891
433,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,0.234184
434,1197,Minimum Knight Moves,39.1%,Medium,1.47588
435,1071,Greatest Common Divisor of Strings,51.8%,Easy,1.15586
436,1214,Two Sum BSTs,67.2%,Medium,2.80383
437,1081,Smallest Subsequence of Distinct Characters,54.5%,Medium,1.54158
438,1229,Meeting Scheduler,54.8%,Medium,1.52342
439,1091,Shortest Path in Binary Matrix,41.3%,Medium,10.2475
440,1083,Sales Analysis II,50.7%,Easy,3.1054
441,1109,Corporate Flight Bookings,56.0%,Medium,11.4955
442,1110,Delete Nodes And Return Forest,68.8%,Medium,3.38548
443,1137,N-th Tribonacci Number,60.6%,Easy,0.117386
444,1313,Decompress Run-Length Encoded List,85.7%,Easy,0.858027
445,1315,Sum of Nodes with Even-Valued Grandparent,84.9%,Medium,1.04587
446,1146,Snapshot Array,37.1%,Medium,2.13456
447,1143,Longest Common Subsequence,58.8%,Medium,0.445363
448,1328,Break a Palindrome,52.2%,Medium,1.74835
449,1329,Sort the Matrix Diagonally,81.5%,Medium,1.07944
450,1331,Rank Transform of an Array,58.1%,Easy,12.7348
451,1360,Number of Days Between Two Dates,46.5%,Easy,2.44498
452,1164,Product Price at a Given Date,68.8%,Medium,3.9817
453,1382,Balance a Binary Search Tree,78.8%,Medium,2.47609
454,1483,Kth Ancestor of a Tree Node,33.1%,Hard,2.96715
455,1192,Critical Connections in a Network,51.9%,Hard,22.4709
456,1179,Reformat Department Table,82.2%,Easy,0.991014
457,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,0.39964
458,1222,Queens That Can Attack the King,70.4%,Medium,4.70231
459,1233,Remove Sub-Folders from the Filesystem,64.4%,Medium,2.36918
460,1235,Maximum Profit in Job Scheduling,50.2%,Hard,7.23721
461,1429,First Unique Number,51.2%,Medium,16.0745
462,1248,Count Number of Nice Subarrays,57.5%,Medium,2.99002
463,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.578003
464,1255,Maximum Score Words Formed by Letters,71.3%,Hard,3.60322
465,1268,Search Suggestions System,65.7%,Medium,88.4217
466,1275,Find Winner on a Tic Tac Toe Game,55.7%,Easy,2.82899
467,1277,Count Square Submatrices with All Ones,73.8%,Medium,1.45962
468,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,0.634845
469,1305,All Elements in Two Binary Search Trees,78.5%,Medium,0.969307
470,1306,Jump Game III,61.6%,Medium,0.723007
471,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,8.41623
472,1326,Minimum Number of Taps to Open to Water a Garden,48.0%,Hard,0.84255
473,1335,Minimum Difficulty of a Job Schedule,56.8%,Hard,1.78928
474,1372,Longest ZigZag Path in a Binary Tree,56.6%,Medium,4.83154
475,1353,Maximum Number of Events That Can Be Attended,32.1%,Medium,34.2556
476,1376,Time Needed to Inform All Employees,57.9%,Medium,0.881875
477,1395,Count Number of Teams,70.8%,Medium,2.07258
